entity_id	valid	rejected	polled	electors	NDF	UPFA	PNF	ONF	UPF	SLLP	ULPP	I-AMI	FSP	USP	NSH	SEP	I-AP	NSSP	AACAAKO	JSP	DNM	ULGC	SLNF 
LK-2218140	2501.1077946079477	30.381009872117534	2531.488804480065	3310.2723887181105	1416.942002470351	1048.7540328946757	4.834235723506413	2.5546774148611124	3.576548380805557	3.9695756753995743	3.773062028102566	3.026310168373933	2.1223473908076933	2.8297965210769243	1.7293200962136759	1.1004764248632484	1.572109178376069	1.4148982605384621	0.9825682364850432	0.5895409418910259	0.43233002405341897	0.35372456513461553	0.5502382124316242
LK-2218145	501.75815633793667	6.094867056102975	507.8530233940396	664.0881989654245	284.25892251827224	210.39512616436195	0.9698171382932289	0.5125049917809746	0.7175069884933645	0.7963539103058221	0.7569304493995933	0.6071212979559238	0.42577337778727126	0.567697837049695	0.3469264559748136	0.22077138107488137	0.3153876872498306	0.2838489185248475	0.1971173045311441	0.11827038271868645	0.0867316139937034	0.07096222963121188	0.11038569053744068
LK-2218150	1996.3946432385749	24.250248428169435	2020.6448916667443	2642.273187403067	1131.0089991363059	837.1198306044931	3.858707059074826	2.039154136909461	2.854815791673245	3.1685318127362394	3.0116738022047422	2.4156133621850535	1.6940665137401676	2.258755351653557	1.3803504926771735	0.8784048589763831	1.254864084251976	1.1293776758267784	0.784290052657485	0.47057403159449096	0.34508762316929337	0.2823444189566946	0.43920242948819155
LK-2218155	2389.9999814259313	29.03138088914067	2419.031362315072	3163.2187003724102	1353.9965637972825	1002.1647705638159	4.619482340704143	2.441189854843653	3.417665796781114	3.7932334667570604	3.605449631769087	2.8918710588147887	2.0280654178701116	2.704087223826815	1.652497747894165	1.0515894759326505	1.5022706799037864	1.3520436119134076	0.9389191749398664	0.5633515049639198	0.41312443697354123	0.3380109029783519	0.5257947379663253
LK-2218160	1337.4307512282103	16.245799938705574	1353.676551166916	1770.1196634378746	757.6889772189047	560.8058545464677	2.585036730220939	1.3660763208484636	1.912506849187849	2.1226724370106895	2.017589643099269	1.6182750262358723	1.134894174243339	1.513192232324452	0.9247285864204984	0.5884636459039535	0.8406623512913622	0.756596116162226	0.5254139695571014	0.31524838173426084	0.2311821466051246	0.1891490290405565	0.29423182295197675
LK-2218165	1049.6142351662845	12.74968656258997	1062.3639217288744	1389.188034584916	594.6335057626048	440.1198398915275	2.0287340843448463	1.0720952478245123	1.5009333469543171	1.6658710773888576	1.5834022121715874	1.2700205243459608	0.890663744346518	1.1875516591286905	0.7257260139119776	0.461825645216713	0.6597509217381614	0.5937758295643453	0.41234432608635085	0.24740659565181053	0.1814315034779944	0.14844395739108632	0.2309128226083565
LK-2218170	520.0791255328436	6.317412260742777	526.3965377935864	688.3364135330664	294.63822357606546	218.0773981444505	1.0052286003510498	0.5312183660391727	0.7437057124548417	0.8254316149224068	0.7845686636886242	0.6292894490002507	0.4413198733248512	0.5884264977664682	0.3595939708572861	0.22883252690918207	0.3269036098702601	0.2942132488832341	0.20431475616891256	0.12258885370134755	0.08989849271432153	0.07355331222080852	0.11441626345459104
LK-2218175	652.4629029412038	7.925480836204574	660.3883837774083	863.5493187960288	369.6370441227003	273.58800858121975	1.2611049713494988	0.6664375864855075	0.9330126210797106	1.0355414805390195	0.984277050809365	0.7894722178366782	0.5536558410802678	0.7382077881070237	0.451126981620959	0.2870808064860648	0.4101154378372354	0.36910389405351185	0.25632214864827213	0.1537932891889633	0.11278174540523975	0.09227597351337796	0.1435404032430324
LK-2218180	1410.1236290015509	17.128801879695757	1427.2524308812467	1866.3303212385188	798.8713652869229	591.2871272416579	2.725540273224551	1.4403261606471205	2.0164566249059686	2.2380452650055256	2.127250944955747	1.706232528766589	1.1965786565376078	1.5954382087168104	0.9749900164380508	0.6204481922787596	0.886354560398228	0.7977191043584052	0.5539716002488925	0.3323829601493355	0.2437475041095127	0.1994297760896013	0.3102240961393798
LK-2218185	1133.5360940590842	13.769087177391643	1147.3051812364758	1500.2605013141153	642.1774009305609	475.3096018648365	2.19094142667422	1.1578145750717423	1.6209404051004392	1.7990657243422459	1.7100030647213424	1.3715649581619103	0.9618767239057552	1.2825022985410068	0.7837514046639487	0.49875089387705823	0.7125012769672261	0.6412511492705034	0.4453132981045163	0.2671879788627098	0.19593785116598716	0.16031278731762585	0.24937544693852912
LK-2218190	2671.906507424984	32.455705489566014	2704.36221291455	3536.328324526129	1513.7038736220363	1120.3726329671147	5.1643619343035185	2.72913435552625	3.8207880977367497	4.240654921663865	4.0307215097003075	3.2329745442387883	2.267280849206423	3.0230411322752304	1.8474140252793074	1.175627106995923	1.6794672957084613	1.5115205661376152	1.0496670598177884	0.629800235890673	0.46185350631982686	0.3778801415344038	0.5878135534979615
LK-2218195	853.4025650788934	10.366299209673375	863.7688642885668	1129.4974785701681	483.47453959527104	357.84518513703017	1.6494887487578591	0.8716810460915516	1.2203534645281722	1.3544582408499495	1.2874058526890608	1.0326067776776842	0.7241657921375967	0.9655543895167956	0.5900610158158195	0.3754933737009761	0.5364191052871087	0.4827771947583978	0.33526194080444294	0.20115716448266574	0.14751525395395487	0.12069429868959945	0.18774668685048804
LK-2218200	1715.6701152520964	20.840281582882138	1736.5103968349786	2270.7279641891955	971.9713216378614	719.4075986515226	3.3161120759307927	1.7524169506951344	2.4533837309731883	2.7229863387724396	2.588185034872814	2.0759400800542362	1.4558540821159578	1.9411387761546104	1.1862514743167063	0.7548873018379041	1.0784104311970057	0.9705693880773052	0.6740065194981286	0.4044039116988772	0.2965628685791766	0.2426423470193263	0.37744365091895205
LK-2218205	803.1676495444709	9.756094616306175	812.9237441607771	1063.0104386266335	455.01516572712836	336.7808909980776	1.552392804405769	0.8203701811900406	1.1485182536660568	1.2747290507722169	1.2116236522191368	0.9718231377174327	0.6815383043732645	0.9087177391643526	0.5553275072671044	0.3533902318972483	0.5048431884246404	0.4543588695821763	0.31552699276540025	0.18931619565924013	0.1388318768167761	0.11358971739554408	0.17669511594862414
LK-2218210	497.6211632939254	6.044614913119794	503.66577820704515	658.6127956759568	281.9152093761899	208.6604195882129	0.9618210016995273	0.5082793911420267	0.7115911475988373	0.7897879770053029	0.7506895623020702	0.6021155864297855	0.4222628787949144	0.5630171717265526	0.3440660493884488	0.2189511223381038	0.31278731762586254	0.2815085858632763	0.1954920735161641	0.11729524410969845	0.0860165123471122	0.07037714646581908	0.1094755611690519
LK-2218215	752.9327340100485	9.145890022938975	762.0786240329876	996.5233986830985	426.5557918589857	315.716596859125	1.455296860053679	0.7690593162885295	1.0766830428039413	1.1949998606944845	1.1358414517492128	0.9110394977571812	0.6389108166089322	0.8518810888119097	0.5205939987183893	0.3312870900935204	0.4732672715621721	0.42594054440595486	0.2957920447263575	0.17747522683581451	0.13014849967959732	0.10648513610148871	0.1656435450467602
LK-2218220	950.3264021100142	11.54363513099362	961.8700372410078	1257.7783556376942	538.3843903526287	398.4868820639505	1.8368268060960093	0.970680832489761	1.3589531654856655	1.5082886781763978	1.4336209218310316	1.14988344771864	0.8064117685299553	1.0752156913732738	0.6570762558392228	0.41813943553405086	0.5973420507629299	0.5376078456866369	0.37333878172683116	0.22400326903609868	0.1642690639598057	0.13440196142165922	0.20906971776702543
LK-2218225	933.1874309276819	11.33544768149187	944.5228786091737	1235.0945420099001	528.6747216211447	391.3002405341902	1.8036999544935317	0.9531747726998337	1.3344446817797673	1.4810869545028187	1.4077658181412929	1.1291454999674955	0.7918682727044773	1.0558243636059697	0.6452259999814259	0.41059836362454377	0.5865690908922054	0.5279121818029848	0.36660568180762837	0.21996340908457704	0.16130649999535648	0.1319780454507462	0.20529918181227189
LK-2218230	1724.5351003464064	20.947964746417526	1745.4830650928238	2282.4609712380548	976.9935640851807	723.1248270289848	3.3332466543458676	1.761471809207166	2.4660605328900322	2.737056195844981	2.6015583643675066	2.086666604753104	1.4633765799567224	1.95116877327563	1.1923809170017738	0.758787856273856	1.0839826518197944	0.975584386637815	0.6774891573873715	0.4064934944324229	0.29809522925044346	0.24389609665945375	0.379393928136928
LK-2218235	801.394652525609	9.734557983599096	811.1292105092081	1060.6638372168616	454.0107172376645	336.03744532258514	1.548965888722754	0.8185592094876343	1.1459828932826879	1.2719150793577088	1.2089489863201983	0.9696778327776591	0.6800338048051116	0.9067117397401487	0.5541016187300909	0.35261012101005784	0.5037287443000826	0.45335586987007437	0.31483046518755164	0.188898279112531	0.13852540468252272	0.11333896746751859	0.17630506050502892
LK-2218240	503.53115335679854	6.116403688810052	509.6475570456086	666.4348003751961	285.2633710077361	211.13857183985436	0.9732440539762437	0.5143159634833808	0.7200423488767331	0.7991678817203303	0.7596051152985317	0.6092666028956973	0.4272778773554241	0.5697038364738988	0.348152344511827	0.22155149196207174	0.3165021313743882	0.2848519182369494	0.19781383210899262	0.11868829926539558	0.08703808612795676	0.07121297955923735	0.11077574598103587
LK-2218245	600.4549903879195	7.293739610130298	607.7487299980497	794.7156774427223	340.1732217650938	251.78026876677473	1.160582111314394	0.6133157498815903	0.8586420498342264	0.9529983190467789	0.9058201844405027	0.7265432729366532	0.5095238537477828	0.679365138330377	0.4151675845352304	0.2641975537951466	0.37742507685020943	0.3396825691651885	0.2358906730313809	0.14153440381882854	0.1037918961338076	0.08492064229129713	0.1320987768975733
LK-2218250	611.6839715073786	7.430138283941789	619.1141097913203	809.577486371277	346.5347288650315	256.48875804489353	1.1822859106401553	0.6247852373301633	0.8746993322622287	0.9708201380053307	0.9227597351337797	0.7401302042218858	0.5190523510127512	0.6920698013503348	0.42293154526964905	0.26913825608068576	0.3844832229724082	0.3460349006751674	0.24030201435775514	0.14418120861465308	0.10573288631741226	0.08650872516879185	0.13456912804034288
LK-2218255	478.709195092731	5.814890830910965	484.524085923642	633.5823806383908	271.20109215524207	200.73033238296014	0.9252672344140346	0.4889623596496931	0.6845473035095703	0.7597722819172154	0.7221597927133928	0.5792323337388672	0.4062148834012835	0.5416198445350446	0.3309899049936384	0.21062993954140624	0.30089991363058033	0.2708099222675223	0.1880624460191127	0.11283746761146764	0.0827474762484096	0.06770248056688058	0.10531496977070312
LK-2218260	923.7314468270847	11.220585640387455	934.9520324674721	1222.579334491117	523.3176630106708	387.3351969315638	1.7854230708507852	0.9435162569536669	1.3209227597351338	1.4660791069587749	1.3935009333469544	1.1177038736220362	0.7838442750076617	1.0451257000102157	0.6386879277840207	0.406437772226195	0.5806253888945643	0.5225628500051078	0.3628908680591027	0.2177345208354616	0.15967198194600518	0.13064071250127696	0.2032188861130975
LK-2221	9971.434047043607	103.12583540411433	10074.559882447718	12482.131020866664	3818.1408698414857	6003.130601037093	31.061998615697085	24.13961035277031	10.472330961863591	12.957290851119359	12.779793716172517	9.229851017235704	6.9223882629267806	7.4548796677673	8.874856747342026	1.9524684844152456	5.3249140484052155	5.857405453245736	3.904936968830491	2.1299656193620864	2.307462754308926	3.0174512940962885	1.7749713494684052
LK-2221005	553.9331449773633	5.728846830286733	559.66199180765	693.4073935391633	212.10537722254372	333.4859357093418	1.7255562741827508	1.3410037330791664	0.581758972438756	0.719803474373376	0.7099431528066175	0.512736721471446	0.38455254110358444	0.4141335058038602	0.4930160783379288	0.10846353723434433	0.29580964700275725	0.325390611703033	0.21692707446868867	0.11832385880110291	0.1281841803678615	0.1676254666348958	0.09860321566758576
LK-2221010	833.13074854478	8.616343851766121	841.7470923965461	1042.903870374783	319.01234525876254	501.5720575053046	2.5952842927006388	2.016906650327354	0.8749815615390726	1.0826043049551237	1.0677741089968342	0.771170189831047	0.5783776423732853	0.6228682302481533	0.7415097979144682	0.16313215554118302	0.444905878748681	0.4893964666235491	0.32626431108236603	0.17796235149947237	0.19279254745776175	0.25211333129091923	0.14830195958289366
LK-2221015	356.96497259761037	3.691777013763602	360.656749611374	446.8448105660891	136.68470799151262	214.90463060671047	1.1119810282420488	0.8641681133766779	0.3748964609501764	0.46385494320954035	0.4575007659053001	0.3304172198204945	0.24781291486537088	0.2668754467780917	0.3177088652120139	0.06989595034664306	0.19062531912720837	0.2096878510399292	0.13979190069328612	0.07625012765088335	0.08260430495512362	0.10802101417208473	0.06354177304240279
LK-2221020	572.418831058311	5.920028139928062	578.338859198239	716.547571229193	219.1836924578185	344.6149255086179	1.7831410060024284	1.3857552960933157	0.6011732534522473	0.7438245339324415	0.7336351567552848	0.5298476132121501	0.3973857099091126	0.4279538414405828	0.5094688588578367	0.11208314894872407	0.305681315314702	0.3362494468461722	0.22416629789744813	0.1222725261258808	0.13246190330303753	0.17321941201166446	0.10189377177156733
LK-2221025	334.0172243591926	3.454448491450228	337.4716728506428	418.1190727439834	127.89783390634398	201.0893329248505	1.0404965335693457	0.8086144489453201	0.35079597417480796	0.43403569686035565	0.4280900023828165	0.30917611283203417	0.2318820846240256	0.24971916805664296	0.2972847238769559	0.0654026392529303	0.17837083432617354	0.1962079177587909	0.1308052785058606	0.07134833373046942	0.07729402820800854	0.10107680611816501	0.05945694477539118
LK-2221030	346.7659733805358	3.5862976705132135	350.352271051049	434.07781597848657	132.77943062032656	208.7644983036616	1.0802101417208474	0.83947759585163	0.36418513349445714	0.4506019448321249	0.44442931545086295	0.32097672782562325	0.24073254586921744	0.2592504340130034	0.30863146906309924	0.06789892319388184	0.18517888143785957	0.2036967695816455	0.13579784638776368	0.07407155257514382	0.08024418195640581	0.10493469948145374	0.061726293812619855
LK-2221035	478.71552575143824	4.950936673815116	483.6664624252533	599.2508084555946	183.3039566100464	288.2024599743564	1.4912459860888905	1.1589111663319378	0.5027629324528259	0.6220626113399371	0.6135412057051435	0.4431130930092703	0.3323348197569527	0.3578990366613337	0.426070281739683	0.09373546198273025	0.25564216904380976	0.28120638594819075	0.1874709239654605	0.10225686761752392	0.11077827325231758	0.14486389579149223	0.08521405634793659
LK-2221040	176.57017394560373	1.8261111300223531	178.39628507562605	221.0285937978691	67.61011448865894	106.30104049653357	0.5500334728982992	0.4274545846523925	0.18543985657714085	0.22944253440900478	0.2262994859924431	0.1634385176612089	0.12257888824590667	0.1320080334955918	0.15715242082808548	0.0345735325821788	0.09429145249685128	0.10372059774653641	0.0691470651643576	0.03771658099874051	0.040859629415302225	0.05343182308154906	0.0314304841656171
LK-2221045	381.82503318922966	3.9488829129364245	385.7739161021661	477.9643598733703	146.2038215837787	229.8712030953921	1.1894225641374772	0.9243512498439823	0.4010053216234923	0.4961591267544905	0.4893624263879906	0.3534284190579932	0.2650713142934949	0.2854614153929945	0.33983501832499347	0.07476370403149857	0.20390101099499608	0.2242911120944957	0.14952740806299714	0.08156040439799844	0.0883571047644983	0.11554390623049779	0.06796700366499869
LK-2221050	312.34435102290905	3.2303048870431517	315.57465590995224	390.98920924532797	119.59911949257355	188.04155178087166	0.9729833997117926	0.7561470992045931	0.3280344033314044	0.40587307530834776	0.4003131701671375	0.2891150673429327	0.2168363005071995	0.23351601593083024	0.2779952570605122	0.06115895655331268	0.1667971542363073	0.18347686965993804	0.12231791310662536	0.06671886169452293	0.07227876683573317	0.09451838740057414	0.05559905141210243
LK-2221055	537.3597712496171	5.557442897504851	542.9172141471219	672.6610273343091	205.75930149436633	323.50822071688737	1.6739285835857984	1.3008816421009632	0.564353065323212	0.698267352010076	0.6887020458181571	0.4973959219797801	0.3730469414848351	0.4017428600605916	0.4782653095959424	0.10521836811110732	0.28695918575756546	0.315655104333322	0.21043673622221465	0.11478367430302618	0.12434898049494503	0.1626102052626204	0.09565306191918849
LK-2221060	1080.4564795588387	11.174217925588046	1091.6306974844267	1352.5034891241448	413.71532151002486	650.4702658542398	3.365728290839773	2.6156517003097663	1.1347312523402664	1.403989515607448	1.3847567825169351	1.0001021207066754	0.7500765905300065	0.8077747898015455	0.9616366545256494	0.21156006399564287	0.5769819927153896	0.6346801919869286	0.42312012799128573	0.23079279708615585	0.25002553017666884	0.3269564625387208	0.19232733090512988
LK-2221065	661.6600742077135	6.842972393368962	668.5030466010825	828.2587738707151	253.35486945569662	398.34108316029545	2.06113626306294	1.601797324437485	0.6948973686897914	0.8597882697348266	0.8480103482316097	0.6124519181672737	0.4593389386254553	0.4946727031351057	0.5888960751608401	0.1295571365353848	0.35333764509650406	0.3886714096061545	0.2591142730707696	0.14133505803860164	0.15311297954181843	0.20022466555468563	0.11777921503216801
LK-2221070	258.7996051332675	2.6765383349786114	261.4761434682461	323.9624876604146	99.09641329384665	155.8058571898651	0.8061862454754853	0.6265218821980915	0.27179993418887793	0.3362948338269167	0.33168805528134254	0.2395524843698585	0.17966436327739388	0.1934846989141165	0.23033892727871008	0.05067456400131622	0.13820335636722605	0.15202369200394866	0.10134912800263245	0.05528134254689042	0.05988812109246462	0.07831523527476143	0.04606778545574202
LK-2221075	400.31071927017734	4.140064222577753	404.45078349275514	501.10453756339996	153.28213681905345	241.00019289466817	1.2470072959571548	0.9691028128581317	0.4204196026369836	0.520180186313556	0.513054430336658	0.3705393107986974	0.27790448309902305	0.29928175102971716	0.35628779884490136	0.0783833157458783	0.2137726793069408	0.23514994723763488	0.1567666314917566	0.08550907172277633	0.09263482769967435	0.12113785160726646	0.07125755976898027
LK-2221080	804.4460632467576	8.319683198874403	812.765746445632	1006.9966980971508	308.02875265230165	484.30293540297964	2.50592867435976	1.947464569788156	0.8448559530698618	1.0453302470186427	1.0310106545937296	0.7446188060954715	0.5584641045716036	0.6014228818463423	0.7159796212456456	0.15751551667404204	0.4295877727473874	0.47254655002212614	0.3150310333480841	0.17183510909895494	0.18615470152386787	0.2434330712235195	0.14319592424912914
LK-2221085	731.7781938251012	7.568142878215383	739.3463367033166	916.0318616604826	280.20365138260087	440.55449274375644	2.2795611078961997	1.7715446324221895	0.7685377449478616	0.9509026335795576	0.9378765701058651	0.6773553006320137	0.5080164754740103	0.5470946658950879	0.6513031736846285	0.14328669821061826	0.39078190421077713	0.4298600946318548	0.2865733964212365	0.15631276168431085	0.16933882515800341	0.2214430790527737	0.1302606347369257
LK-2221090	414.3343431936549	4.285098319547037	418.61944151320193	518.6591551213534	158.6518932044343	249.44287481136035	1.2906922649238066	1.0030522744550725	0.43514767788859765	0.5384030590825022	0.531027674711509	0.3835199872916454	0.287639990468734	0.30976614358171356	0.368769218549659	0.08112922808092499	0.2212615311297954	0.24338768424277496	0.16225845616184997	0.08850461245191817	0.09587999682291135	0.12538153430688406	0.07375384370993181
LK-2221095	364.6142220104163	3.7708865212013936	368.38510853161773	456.42005650679107	139.61366601990218	219.5097298339971	1.13580919313295	0.8826860015204638	0.38292995654196593	0.47379469199260194	0.46730435374612794	0.33749758881664793	0.253123191612486	0.27259420635190795	0.32451691232369995	0.071393720711214	0.19471014739422	0.21418116213364197	0.142787441422428	0.07788405895768799	0.08437439720416198	0.11033575019005798	0.06490338246473999
LK-2221100	370.98859652108797	3.8368111107328864	374.82540763182084	464.39942812404263	142.0544643768935	223.34731252340268	1.1556659972087007	0.8981175749736189	0.38962453620179055	0.4820778159784866	0.4754740102801512	0.34339789631344253	0.2575484222350819	0.2773598393300882	0.33019028491677166	0.07264186268168976	0.19811417095006298	0.21792558804506929	0.14528372536337952	0.0792456683800252	0.08584947407836063	0.11226469687170236	0.06603805698335433
LK-2224	7719.367532423324	79.83467792263791	7799.202210345962	9663.019028491677	2955.80681031646	4647.312636870114	24.046589735734297	18.687635451770653	8.107135968047565	10.03086314690631	9.893454062702116	7.145272378618191	5.358954283963644	5.771181536576233	6.870454210209801	1.5114999262461564	4.122272526125881	4.534499778738469	3.0229998524923127	1.6489090104503525	1.7863180946545478	2.3359544314713316	1.3740908420419597
LK-2224005	211.6292337542976	2.188696372445564	213.81793012674314	264.9151376927528	81.03450545211106	127.40774528826407	0.6592458953149289	0.5123282386447447	0.22226004470617602	0.2749997163313703	0.27123259692957075	0.1958902088935789	0.14691765667018417	0.15821901487558293	0.1883559700899797	0.04143831341979553	0.11301358205398782	0.1243149402593866	0.08287662683959106	0.04520543282159513	0.04897255222339472	0.0640410298305931	0.037671194017995936
LK-2224010	459.5924022194233	4.753162905220637	464.34556512464394	575.3126936038396	175.9815615390725	276.6897119061397	1.4316755738616376	1.1126164459724728	0.48267919347335214	0.5972132393822831	0.5890322361030738	0.42541217051888663	0.31905912788916496	0.34360213772679304	0.4090501639604679	0.08999103607130293	0.24543009837628074	0.2699731082139088	0.17998207214260586	0.0981720393505123	0.10635304262972166	0.1390770557465591	0.08181003279209358
LK-2224015	348.67828573373725	3.606075047372661	352.2843607811099	436.471627463662	133.51167012742394	209.91577311048326	1.0861671829435726	0.8441070678875764	0.36619350739240447	0.45308688202789027	0.44688021241106984	0.32274682007466154	0.24206011505599617	0.2606801239064574	0.31033348084102075	0.06827336578502456	0.18620008850461245	0.2048200973550737	0.13654673157004912	0.07448003540184497	0.08068670501866539	0.10551338348594705	0.06206669616820415
LK-2224020	428.9954045681996	4.436724875469472	433.43212944366906	537.0117098410321	164.26572942551428	258.2693149969931	1.3363629142980336	1.038544893397329	0.45054521110619417	0.5574542442500369	0.5498178847397623	0.3970906945342728	0.29781802090070464	0.32072709943152805	0.3818179755137239	0.08399995461301926	0.22909078530823435	0.25199986383905776	0.16799990922603852	0.09163631412329373	0.0992726736335682	0.12981811167466611	0.07636359510274478
LK-2224025	261.98679238860336	2.709500629744358	264.6962930183477	327.9521734690404	100.31681247234232	157.72464853456788	0.8161146475133608	0.634237668924669	0.2751472240187902	0.3404363958198591	0.33577288354835416	0.2425026381182558	0.18187697858869184	0.1958675154032066	0.23317561357524597	0.05129863498655411	0.13990536814514756	0.15389590495966232	0.10259726997310822	0.05596214725805903	0.06062565952956395	0.07927970861558363	0.04663512271504919
LK-2224030	291.9463525887599	3.0193462005423743	294.9656987893023	365.4552200701229	111.78856475020142	175.7612871747739	0.9094416266693899	0.7067660641544973	0.30661174841996575	0.3793670785535169	0.3741702692582633	0.27023408335319016	0.2026755625148926	0.2182659904006536	0.25984046476268285	0.05716490224779022	0.1559042788576097	0.17149470674337067	0.11432980449558044	0.06236171154304388	0.06755852083829754	0.08834575801931216	0.05196809295253657
LK-2224035	389.4742826020356	4.027992420374216	393.50227502240983	487.5396058140723	149.13277961216826	234.47630232267875	1.2132507290283783	0.9428691379877683	0.4090388172152818	0.5060988755375521	0.4991660142288185	0.3605087880541467	0.27038159104061	0.2911801749668108	0.3466430654366795	0.07626147439606949	0.2079858392620077	0.22878442318820846	0.15252294879213898	0.08319433570480309	0.09012719701353668	0.11785864224847103	0.0693286130873359
LK-2224040	597.2788916499302	6.177134039100884	603.4560256890311	747.667120536474	228.70280605008452	359.5814979972995	1.8605825418978565	1.44593843256062	0.6272821141255631	0.7761287174773916	0.7654968172379752	0.5528588124496489	0.4146441093372366	0.4465398100554856	0.5315950119708162	0.11695090263357956	0.3189570071824897	0.3508527079007387	0.23390180526715912	0.1275828028729959	0.1382147031124122	0.1807423040700775	0.10631900239416323
LK-2224045	362.0644722061477	3.7445166853887963	365.80898889153644	453.2283078598904	138.63734667710568	217.9746967582349	1.1278664715026494	0.8765133721392019	0.3802521246780361	0.4704814423982481	0.46403649113251866	0.33513746581793014	0.2513530993634476	0.2706879531606359	0.32224756328647125	0.07089446392302368	0.19334853797188276	0.21268339176907103	0.14178892784604735	0.0773394151887531	0.08378436645448253	0.10956417151740024	0.06444951265729426
LK-2224050	242.22623140552133	2.50513440219673	244.73136580771805	303.2161214555605	92.75033756566928	145.82814219741067	0.7545585548785331	0.5863997912198886	0.25439402707333403	0.31475871146361667	0.3104469482928822	0.2242116848781927	0.16815876365864452	0.18109405317084795	0.21558815853672375	0.04742939487807922	0.12935289512203424	0.14228818463423767	0.09485878975615844	0.0517411580488137	0.05605292121954818	0.07329997390248608	0.04311763170734475
LK-2224055	311.7069135718419	3.223712428090002	314.9306259999319	390.19127208360277	119.35503965687441	187.6577935119311	0.9709977193042175	0.7546039418592776	0.32736494536542193	0.4050447629097593	0.3994962045137352	0.2885250365932532	0.2163937774449399	0.2330394526330122	0.277427919801205	0.0610341423562651	0.166456751880723	0.18310242706879531	0.1220682847125302	0.0665827007522892	0.0721312591483133	0.0943254927324097	0.055485583960241
LK-2224060	35.69649725976104	0.3691777013763602	36.0656749611374	44.68448105660892	13.668470799151264	21.490463060671047	0.11119810282420488	0.08641681133766779	0.03748964609501765	0.046385494320954034	0.04575007659053001	0.03304172198204945	0.02478129148653709	0.02668754467780917	0.03177088652120139	0.0069895950346643065	0.019062531912720837	0.020968785103992922	0.013979190069328613	0.007625012765088335	0.008260430495512363	0.010802101417208474	0.006354177304240279
LK-2224065	50.99499608537291	0.5273967162519432	51.522392801624854	63.83497293801273	19.526386855930376	30.700661515244352	0.15885443260600698	0.12345258762523971	0.053556637278596636	0.0662649918870772	0.06535725227218572	0.04720245997435636	0.03540184498076727	0.038125063825441674	0.045386980744573424	0.009985135763806153	0.027232188446744052	0.02995540729141846	0.019970271527612306	0.010892875378697622	0.01180061499358909	0.015431573453154964	0.009077396148914684
LK-2224070	220.55335806923787	2.2809907977896544	222.83434886702753	276.0862579569051	84.45162315189889	132.78036105343185	0.6870454210209802	0.5339324414791617	0.23163245622993048	0.2865960899116089	0.28267011607720327	0.20415063938909125	0.15311297954181843	0.16489090104503526	0.19629869172028006	0.043185712178461615	0.11777921503216804	0.12955713653538484	0.08637142435692323	0.047111686012867214	0.051037659847272814	0.06674155518489522	0.03925973834405601
LK-2224075	123.66286550702931	1.278937036910962	124.94180254394027	154.79980937468088	47.351488125631164	74.44910417446755	0.3852219990695669	0.29937252499120626	0.12987484540059685	0.1606926053261622	0.15849133676005037	0.11446596543781416	0.08584947407836062	0.09245327977669605	0.11006342830559054	0.024213954227229918	0.06603805698335433	0.07264186268168976	0.048427908454459836	0.026415222793341728	0.02861649135945354	0.03742156562390078	0.02201268566111811
LK-2224080	135.77417707730538	1.4041937570207985	137.17837083432616	169.9606154474589	51.98900500391463	81.74051128433808	0.4229499268134935	0.3286925145522007	0.14259454675426353	0.176430540899343	0.17401368417469448	0.1256765496817238	0.09425741226129285	0.10150798243523845	0.12084283623242673	0.02658542397113388	0.07250570173945603	0.07975627191340164	0.05317084794226776	0.029002280695782416	0.03141913742043095	0.04108656431902509	0.024168567246485344
LK-2224085	91.79099295367124	0.9493140892534976	92.74030704292474	114.90295128842291	35.14749634067468	55.26119072743983	0.28593797869081256	0.22221465772543145	0.09640194710147394	0.11927698539673894	0.11764305408993429	0.08496442795384143	0.06372332096538108	0.06862511488579501	0.08169656534023215	0.017973244374851073	0.04901793920413929	0.05391973312455322	0.035946488749702146	0.019607175681655716	0.021241106988460358	0.02777683221567893	0.01633931306804643
LK-2224090	112.82642883888758	1.1668652347074242	113.993294073595	141.23487762535316	43.20213091874596	67.92521360247814	0.35146543214079046	0.2731388501208429	0.11849405997889506	0.1466112945501583	0.14460292065221092	0.10443544269326345	0.07832658201994758	0.08435170371378971	0.1004186948973687	0.022092112877421112	0.06025121693842122	0.06627633863226334	0.044184225754842224	0.02410048677536849	0.026108860673315862	0.03414235626510536	0.02008373897947374
LK-2224095	125.57517786023078	1.2987144137704099	126.8738922740012	157.19362085985634	48.08372763272855	75.60037898128921	0.3911790402922921	0.30400199702715275	0.1318832192985442	0.16317754252192757	0.16094223372025734	0.11623605768685252	0.08717704326513939	0.09388296967015011	0.11176544008351204	0.024588396818372646	0.06705926405010722	0.07376519045511794	0.04917679363674529	0.02682370562004289	0.02905901442171313	0.038000249628394094	0.022353088016702407
LK-2224100	40.15855941723117	0.4153249140484052	40.57388433127957	50.27004118868503	15.377029649045172	24.17677094325493	0.1250978656772305	0.09721891275487626	0.042175851856894854	0.05218368111107329	0.051468836164346256	0.03717193722980563	0.027878952922354223	0.030023487762535318	0.03574224733635157	0.007863294413997345	0.02144534840181094	0.023589883241992037	0.01572658882799469	0.008578139360724376	0.009292984307451407	0.012152364094359533	0.007148449467270314
