entity_id	valid	rejected	polled	electors	PA	UNP	JVP	NUA	SU	TULF	EPDP	NLF	IG2	ACTC	TELO	CWC	DPLF	PP	IG1	L&DA	SMBP	IG3	IG4	TNUoW	TLP	DUNF	IG5	ULF	ESMS	IG6	MULF	IG7	NPP	SLMK	PFF	SLPF	PLSF	JSP	RJP	SEP	IG9	IG8 
LK-2203250	0.0	0.0	0.0	0.0	107.75905836091512	92.65131200083763	13.37367156643186	0	0.8487839779423313	0	0	2.3668599815022717	0	0	0	0	0	0.22208326304584297	0.04867578368128065	0	0.1125627497629615	0	0	0	0.11560498624304154	0.17036524288448227	0	0	0.33160377632872445	0	0	0	0	0.10039380384264134	0.021295655360560283	0.04563354720120061	0	0.13081616864344175	0	0	0	0
LK-2203255	0.0	0.0	0.0	0.0	224.58388836213666	193.09738065184135	27.872470377458367	0	1.76897616817809	0	0	4.932843938503778	0	0	0	0	0	0.4628503952580666	0.10144666197437076	0	0.23459540581573238	0	0	0	0.24093582218913054	0.35506331691029763	0	0	0.6911053847004008	0	0	0	0	0.20923374032213968	0.044382914613787204	0.09510624560097258	0	0.2726379040561214	0	0	0	0
LK-2203260	0.0	0.0	0.0	0.0	156.79664132439083	134.81385933582686	19.459587116739282	0	1.2350374898931438	0	0	3.4439396671572253	0	0	0	0	0	0.3231460099003566	0.07082652271788638	0	0.16378633378511226	0	0	0	0.16821299145498014	0.24789282951260233	0	0	0.48250568601560095	0	0	0	0	0.14607970310564067	0.03098660368907529	0.06639986504801848	0	0.19034627980431965	0	0	0	0
LK-2203265	0.0	0.0	0.0	0.0	305.76375259578975	262.8958833828739	37.94747343132864	0	2.408404250987418	0	0	6.715908628201474	0	0	0	0	0	0.6301559509752026	0.13811637281648276	0	0.31939411213811636	0	0	0	0.32802638543914653	0.4834073048576897	0	0	0.9409177898122888	0	0	0	0	0.2848650189339957	0.06042591310721121	0.1294840995154526	0	0.37118775194429743	0	0	0	0
LK-2203270	0.0	0.0	0.0	0.0	130.62952772623362	112.31535718648387	16.21206075165927	0	1.0289274225916598	0	0	2.8691954651480693	0	0	0	0	0	0.26921756935193963	0.05900659054289088	0	0.13645274063043517	0	0	0	0.14014065253936583	0.2065230669001181	0	0	0.40198239807344416	0	0	0	0	0.12170109299471245	0.025815383362514762	0.0553186786339602	0	0.15858021208401923	0	0	0	0
LK-2203275	0.0	0.0	0.0	0.0	189.96912391733028	163.33558253302542	23.576529989006065	0	1.4963266303304577	0	0	4.172552395688516	0	0	0	0	0	0.391511985713704	0.08581084618382553	0	0.19843758180009655	0	0	0	0.20380075968658565	0.3003379616433894	0	0	0.5845863896273115	0	0	0	0	0.17698487025414017	0.03754224520542367	0.08044766829733643	0	0.23061664911903113	0	0	0	0
LK-2203280	0.0	0.0	0.0	0.0	269.2946257700116	231.53970322197856	33.42139337920925	0	2.1211484878979485	0	0	5.914887181306824	0	0	0	0	0	0.5549958409195349	0.12164292403715833	0	0.2812992618359286	0	0	0	0.288901944588251	0.42575023413005414	0	0	0.8286924200031411	0	0	0	0	0.25088853082663903	0.05321877926625677	0.11404024128483593	0	0.326915358349863	0	0	0	0
LK-2203285	0.0	0.0	0.0	0.0	171.01341957850775	147.0374549917691	21.22399120485362	0	1.347018550080564	0	0	3.7562022650992075	0	0	0	0	0	0.35244571382036266	0.07724837563186031	0	0.17863686864867695	0	0	0	0.18346489212566824	0.2703693147115111	0	0	0.5262545589920483	0	0	0	0	0.15932477474071188	0.03379616433893889	0.07242035215486904	0	0.20760500951062458	0	0	0	0
LK-2203290	0.0	0.0	0.0	0.0	202.125499525923	173.7876425866572	25.085223339712527	0	1.592078551360281	0	0	4.439559544653401	0	0	0	0	0	0.41656535573225995	0.09130199577693368	0	0.21113586523415914	0	0	0	0.21684223997021748	0.3195569852192679	0	0	0.6219948462303607	0	0	0	0	0.18831036628992573	0.03994462315240849	0.08559562104087533	0	0.24537411365050926	0	0	0	0
LK-2203295	0.0	0.0	0.0	0.0	199.65301635129396	171.66179986388462	24.77837045482308	0	1.5726035843711645	0	0	4.385253005880881	0	0	0	0	0	0.41146975505051975	0.09018515179189474	0	0.20855316351875658	0	0	0	0.21418973550575	0.31564803127163155	0	0	0.6143863465822829	0	0	0	0	0.18600687557078288	0.03945600390895394	0.08454857980490131	0	0.2423725954407171	0	0	0	0
LK-2206	0.0	0.0	0.0	0.0	14897.947368727208	12809.26532606609	1848.9420579013806	0	117.346413592922	0	0	327.22404937381106	0	0	0	0	0	30.703541907825464	6.729543431852157	0	15.562069186158112	0	0	0	15.98266565064888	23.553402011482554	0	0	45.845014629492844	0	0	0	0	13.879683328195075	2.944175251435319	6.308946967361398	0	18.085647973102677	0	0	0	0
LK-2206005	0.0	0.0	0.0	0.0	120.73959502771751	103.81198629539361	14.984649212101472	0	0.9510275546351934	0	0	2.6519693100579946	0	0	0	0	0	0.24883516662497893	0.05453921460273511	0	0.12612193376882494	0	0	0	0.1295306346814959	0.1908872511095729	0	0	0.37154839948113294	0	0	0	0	0.11248713011814115	0.02386090638869661	0.05113051369006416	0	0.1465741392448506	0	0	0	0
LK-2206010	0.0	0.0	0.0	0.0	125.27248084787072	107.70936462047663	15.547212834398795	0	0.9867316607819071	0	0	2.751531297807612	0	0	0	0	0	0.2581771012081693	0.056586761908639836	0	0.13085688691372963	0	0	0	0.13439355953301962	0.19805366668023944	0	0	0.3854973155026089	0	0	0	0	0.11671019643656966	0.02475670833502993	0.053050089289349844	0	0.15207692262946956	0	0	0	0
LK-2206015	0.0	0.0	0.0	0.0	150.61543338781826	129.49925252889543	18.692454904515657	0	1.1863500724203522	0	0	3.3081733202259285	0	0	0	0	0	0.31040700819600614	0.06803441275528901	0	0.15732957949660584	0	0	0	0.1615817302938114	0.23812044464351156	0	0	0.4634844368954064	0	0	0	0	0.1403209763077836	0.029765055580438946	0.06378226195808345	0	0.18284248427983923	0	0	0	0
LK-2206020	0.0	0.0	0.0	0.0	113.32214550383043	97.4344581270759	14.06409055743312	0	0.8926026536678436	0	0	2.4890496937404385	0	0	0	0	0	0.23354836457975836	0.05118868264761827	0	0.11837382862261725	0	0	0	0.12157312128809339	0.17916038926666394	0	0	0.34872290053689947	0	0	0	0	0.10557665796071268	0.022395048658332993	0.04798938998214213	0	0.1375695846154741	0	0	0	0
LK-2206025	0.0	0.0	0.0	0.0	236.9463042352818	203.72659426570416	29.406734801905614	0	1.866351003123673	0	0	5.204376632366371	0	0	0	0	0	0.48832839866676747	0.10703088189956547	0	0.24750891439274517	0	0	0	0.254198344511468	0.37460808664847917	0	0	0.7291478829407898	0	0	0	0	0.22075119391785378	0.046826010831059896	0.10034145178084262	0	0.2876454951050822	0	0	0	0
LK-2206030	0.0	0.0	0.0	0.0	257.5503306905237	221.44195028880887	31.963842175984365	0	2.0286423946996446	0	0	5.65693112213736	0	0	0	0	0	0.530791737681269	0.11633791510822335	0	0.26903142868776647	0	0	0	0.27630254838203044	0.4071827028787817	0	0	0.7925520466747715	0	0	0	0	0.23994694991071067	0.050897837859847715	0.10906679541395939	0	0.31265814685335025	0	0	0	0
LK-2206035	0.0	0.0	0.0	0.0	323.07113481819295	277.7767824422819	40.095443625554786	0	2.5447290199112342	0	0	7.0960543996091054	0	0	0	0	0	0.6658251557473839	0.14593428071175538	0	0.33747302414593433	0	0	0	0.346593916690419	0.5107699824911438	0	0	0.9941772873488335	0	0	0	0	0.3009894539679955	0.06384624781139298	0.13681338816727068	0	0.3921983794128426	0	0	0	0
LK-2206040	0.0	0.0	0.0	0.0	186.67247968449158	160.50112556932868	23.167392809153466	0	1.4703600076783023	0	0	4.100143677325159	0	0	0	0	0	0.38471785147138376	0.08432172087044028	0	0.19499397951289316	0	0	0	0.20026408706729565	0.29512602304654095	0	0	0.5744417234298744	0	0	0	0	0.17391354929528308	0.03689075288081762	0.07905161331603776	0	0.22661462483930825	0	0	0	0
LK-2206045	0.0	0.0	0.0	0.0	157.82684264715292	135.6996271369821	19.58744248544322	0	1.2431520594719423	0	0	3.4665673916457744	0	0	0	0	0	0.32526917685108164	0.07129187437831927	0	0.1648624594998633	0	0	0	0.16931820164850828	0.24952156032411743	0	0	0.4856758942023	0	0	0	0	0.14703949090528348	0.03119019504051468	0.06683613222967431	0	0.19159691239173304	0	0	0	0
LK-2206050	0.0	0.0	0.0	0.0	164.83221164193517	141.7228481848377	20.456858992629993	0	1.2983311326077727	0	0	3.6204359181679107	0	0	0	0	0	0.33970671211601217	0.07445626566926294	0	0.17218011436017056	0	0	0	0.1768336309644995	0.26059692984242033	0	0	0.5072333098718538	0	0	0	0	0.15356604794285483	0.03257461623030254	0.06980274906493401	0	0.20010121398614417	0	0	0	0
LK-2206055	0.0	0.0	0.0	0.0	186.67247968449158	160.50112556932868	23.167392809153466	0	1.4703600076783023	0	0	4.100143677325159	0	0	0	0	0	0.38471785147138376	0.08432172087044028	0	0.19499397951289316	0	0	0	0.20026408706729565	0.29512602304654095	0	0	0.5744417234298744	0	0	0	0	0.17391354929528308	0.03689075288081762	0.07905161331603776	0	0.22661462483930825	0	0	0	0
LK-2206060	0.0	0.0	0.0	0.0	156.38456079528598	134.45955221536474	19.408444969257705	0	1.2317916620616243	0	0	3.434888577361805	0	0	0	0	0	0.32229674312006656	0.07064038205371322	0	0.16335588349921182	0	0	0	0.1677709073775689	0.24724133718799626	0	0	0.4812376027409213	0	0	0	0	0.1456957879857835	0.030905167148499533	0.06622535817535614	0	0.18984602676935428	0	0	0	0
LK-2206065	0.0	0.0	0.0	0.0	127.95100428705217	110.01236090348024	15.879636793029032	0	1.0078295416867833	0	0	2.8103633814778406	0	0	0	0	0	0.26369733528005446	0.057796676225765356	0	0.13365481377208238	0	0	0	0.13726710603619272	0.20228836679017875	0	0	0.3937398567880265	0	0	0	0	0.11920564471564105	0.025286045848772344	0.05418438396165502	0	0.15532856735674438	0	0	0	0
LK-2206070	0.0	0.0	0.0	0.0	397.4516703216162	341.72921768568983	49.32660124597907	0	3.1306009435004913	0	0	8.729776107682374	0	0	0	0	0	0.8191178095897343	0.17953267059501027	0	0.41516930075096126	0	0	0	0.42639009266314937	0.628364347082536	0	0	1.2230663184285075	0	0	0	0	0.3702861331022087	0.078545543385317	0.16831187868282213	0	0.4824940522240901	0	0	0	0
LK-2206075	0.0	0.0	0.0	0.0	134.9563732818344	116.03558195133584	16.749053300215806	0	1.0630086148226137	0	0	2.964231907999977	0	0	0	0	0	0.2781348705449849	0.06096106751670903	0	0.14097246863238963	0	0	0	0.14478253535218394	0.2133637363084816	0	0	0.41529727245758025	0	0	0	0	0.12573220175321237	0.0266704670385602	0.057151000796914715	0	0.1638328689511555	0	0	0	0
LK-2206080	0.0	0.0	0.0	0.0	519.6335472012006	446.78127890270076	64.49024797426605	0	4.092988895546003	0	0	11.413424232024338	0	0	0	0	0	1.0709254099457284	0.23472337752235142	0	0.5427978105204376	0	0	0	0.5574680216155846	0.82153182132823	0	0	1.5990530093710191	0	0	0	0	0.48411696613984984	0.10269147766602875	0.22005316642720446	0	0.6308190770913195	0	0	0	0
LK-2206085	0.0	0.0	0.0	0.0	179.4610704251569	154.30075096124202	22.272405228225903	0	1.4135580206267122	0	0	3.9417496059053123	0	0	0	0	0	0.3698556828163082	0.08106425924741002	0	0.1874610995096357	0	0	0	0.1925276157125988	0.2837249073659351	0	0	0.5522502661229808	0	0	0	0	0.16719503469778318	0.035465613420741886	0.0759977430444469	0	0.21786019672741444	0	0	0	0
LK-2206090	0.0	0.0	0.0	0.0	269.2946257700116	231.53970322197856	33.42139337920925	0	2.1211484878979485	0	0	5.914887181306824	0	0	0	0	0	0.5549958409195349	0.12164292403715833	0	0.2812992618359286	0	0	0	0.288901944588251	0.42575023413005414	0	0	0.8286924200031411	0	0	0	0	0.25088853082663903	0.05321877926625677	0.11404024128483593	0	0.326915358349863	0	0	0	0
LK-2206095	0.0	0.0	0.0	0.0	240.24294846812052	206.56105122940093	29.815871981758217	0	1.8923176257758285	0	0	5.27678535072973	0	0	0	0	0	0.49512253290908775	0.10852000721295074	0	0.2509525166799486	0	0	0	0.257735017130758	0.3798200252453276	0	0	0.739292549138227	0	0	0	0	0.2238225148767109	0.04747750315566595	0.10173750676214133	0	0.2916475193848051	0	0	0	0
LK-2206100	0.0	0.0	0.0	0.0	311.12079947415265	267.50187594888115	38.61232134858911	0	2.450600012797171	0	0	6.833572795541931	0	0	0	0	0	0.641196419118973	0.1405362014507338	0	0.3249899658548219	0	0	0	0.3337734784454928	0.4918767050775683	0	0	0.957402872383124	0	0	0	0	0.28985591549213846	0.06148458813469604	0.13175268886006294	0	0.3776910413988471	0	0	0	0
LK-2206105	0.0	0.0	0.0	0.0	227.4684520658705	195.577530495076	28.23046540982939	0	1.791696962998726	0	0	4.996201567071716	0	0	0	0	0	0.46879526272009675	0.10274964662358285	0	0.23760855781703535	0	0	0	0.24403041073100928	0.35962376318253997	0	0	0.6999819676231582	0	0	0	0	0.21192114616113963	0.044952970397817496	0.09632779370960892	0	0.2761396753008789	0	0	0	0
LK-2206110	0.0	0.0	0.0	0.0	231.17717682781407	198.76629457923482	28.690744737163563	0	1.8209094134824009	0	0	5.077661375230495	0	0	0	0	0	0.47643866374270705	0.10442491260114127	0	0.24148261039013919	0	0	0	0.2480091674277105	0.36548719410399444	0	0	0.7113947170952749	0	0	0	0	0.21537638223985386	0.045685899262999305	0.09789835556356995	0	0.2806419526155672	0	0	0	0
LK-2206115	0.0	0.0	0.0	0.0	274.8577129129269	236.32284934821683	34.111812370210515	0	2.164967163623461	0	0	6.037076893544991	0	0	0	0	0	0.5664609424534502	0.12415582300349595	0	0.2871103406955844	0	0	0	0.29487007963330286	0.43454538051223585	0	0	0.8458115442113162	0	0	0	0	0.2560713849447104	0.05431817256402948	0.11639608406577745	0	0.33366877432189535	0	0	0	0
LK-2206120	0.0	0.0	0.0	0.0	460.9120718037612	396.29251423685236	57.20249195814162	0	3.630458429554484	0	0	10.12364393617702	0	0	0	0	0	0.949904893754399	0.2081983328776765	0	0.4814586447796269	0	0	0	0.4944710405844817	0.7286941650718678	0	0	1.418351142729171	0	0	0	0	0.4294090615602078	0.09108677063398347	0.19518593707282172	0	0.5595330196087556	0	0	0	0
LK-2206125	0.0	0.0	0.0	0.0	457.8214678354749	393.6352108333866	56.81892585202981	0	3.606114720818088	0	0	10.05576076271137	0	0	0	0	0	0.9435353929022238	0.2068022778963778	0	0.4782302676353737	0	0	0	0.4911554100038973	0.7238079726373223	0	0	1.4088405181690737	0	0	0	0	0.4265296981612792	0.09047599657966529	0.1938771355278542	0	0.5557811218465154	0	0	0	0
LK-2206130	0.0	0.0	0.0	0.0	213.66375434085845	183.70824195959582	26.517203469196627	0	1.682961730642825	0	0	4.692990058925154	0	0	0	0	0	0.44034482558038074	0.09651393437378208	0	0.22318847323937108	0	0	0	0.22922059413773244	0.3377987703082373	0	0	0.6575011779213904	0	0	0	0	0.19905998964592556	0.04222484628852966	0.0904818134754207	0	0.25938119862953934	0	0	0	0
LK-2206135	0.0	0.0	0.0	0.0	181.5214730706811	156.0722865635525	22.52811596563378	0	1.4297871597843097	0	0	3.987005054882412	0	0	0	0	0	0.37410201671775845	0.08199496256827582	0	0.18961335093913784	0	0	0	0.19473803609965507	0.28698236898896534	0	0	0.558590682496379	0	0	0	0	0.16911461029706887	0.03587279612362067	0.07687027740775858	0	0.22036146190224126	0	0	0	0
LK-2206140	0.0	0.0	0.0	0.0	184.61207703896739	158.7295899670182	22.91168207174559	0	1.4541308685207053	0	0	4.05488822834806	0	0	0	0	0	0.38047151756993364	0.0833910175495745	0	0.192841728083391	0	0	0	0.19805366668023944	0.29186856142351075	0	0	0.5681013070564762	0	0	0	0	0.1719939736959974	0.036483570177938844	0.07817907895272609	0	0.22411335966448145	0	0	0	0
LK-2206145	0.0	0.0	0.0	0.0	385.29529471302345	331.27715763205805	47.81790789527261	0	3.0348490224706683	0	0	8.46276895871749	0	0	0	0	0	0.7940644395711784	0.17404152100190212	0	0.40247101731689866	0	0	0	0.41334861237951753	0.6091453235066574	0	0	1.1856578618254583	0	0	0	0	0.3589606370664231	0.07614316543833217	0.16316392593928325	0	0.46773658769261195	0	0	0	0
LK-2206150	0.0	0.0	0.0	0.0	226.64429100766085	194.8689162541518	28.12818111486624	0	1.7852053073356873	0	0	4.978099387480877	0	0	0	0	0	0.4670967291595167	0.10237736529523654	0	0.2367476572452345	0	0	0	0.24314624257618678	0.3583207785333279	0	0	0.6974458010737989	0	0	0	0	0.21115331592142536	0.044790097316665986	0.09597877996428426	0	0.2751391692309482	0	0	0	0
LK-2206155	0.0	0.0	0.0	0.0	117.2369105303264	100.80037577146581	14.549940958508083	0	0.9234380180672783	0	0	2.5750350467969265	0	0	0	0	0	0.24161639899251366	0.05295701895726327	0	0.12246310633867132	0	0	0	0.12577292002350027	0.18534956635042144	0	0	0.360769691646356	0	0	0	0	0.10922385159935549	0.02316869579380268	0.04964720527243432	0	0.14232198844764504	0	0	0	0
LK-2206160	0.0	0.0	0.0	0.0	389.4161000040718	334.820228836679	48.32932937008836	0	3.0673073007858624	0	0	8.553279856671688	0	0	0	0	0	0.8025571073740787	0.1759029276436337	0	0.4067755201759029	0	0	0	0.41776945315363	0.6156602467527179	0	0	1.1983386945722545	0	0	0	0	0.3627997882649945	0.07695753084408974	0.16490899466590658	0	0.47273911804226554	0	0	0	0
LK-2206165	0.0	0.0	0.0	0.0	256.5201293677616	220.55618248765364	31.835986807280428	0	2.0205278251208463	0	0	5.634303397648811	0	0	0	0	0	0.528668570730544	0.11587256344779046	0	0.26795530297301545	0	0	0	0.27519733818850234	0.4055539720672666	0	0	0.7893818384880725	0	0	0	0	0.23898716211106782	0.05069424650840833	0.10863052823230356	0	0.3114075142659368	0	0	0	0
LK-2206170	0.0	0.0	0.0	0.0	1002.1798467829658	861.6749169638131	124.37770267519036	0	7.893853286255257	0	0	22.012250382460895	0	0	0	0	0	2.0654168096653542	0.4526940952691187	0	1.046855095309837	0	0	0	1.075148476264157	1.5844293334419155	0	0	3.0839785240208712	0	0	0	0	0.9336815714925573	0.19805366668023944	0.42440071431479875	0	1.2166153810357565	0	0	0	0
LK-2206175	0.0	0.0	0.0	0.0	216.75435830914475	186.36554536306156	26.90076957530844	0	1.707305439379221	0	0	4.760873232390803	0	0	0	0	0	0.44671432643255604	0.09790998935508077	0	0.2264168503836243	0	0	0	0.23253622471831684	0.3426849627427827	0	0	0.6670118024814877	0	0	0	0	0.2019393530448541	0.04283562034284784	0.09179061502038822	0	0.26313309639177956	0	0	0	0
LK-2206180	0.0	0.0	0.0	0.0	309.4724773577332	266.0846474670327	38.40775275866281	0	2.4376167014710926	0	0	6.797368436360252	0	0	0	0	0	0.6377993519978128	0.13979163879404116	0	0.32326816471122016	0	0	0	0.33200514213584775	0.48927073577914404	0	0	0.9523305392844054	0	0	0	0	0.2883202550127099	0.061158841972393005	0.1310546613694136	0	0.37569002925898565	0	0	0	0
LK-2206185	0.0	0.0	0.0	0.0	460.49999127465634	395.9382071163903	57.151349810660044	0	3.6272126017229644	0	0	10.1145928463816	0	0	0	0	0	0.949055626974109	0.20801219221350334	0	0.48102819449372647	0	0	0	0.4940289565070704	0.7280426727472616	0	0	1.4170830594544914	0	0	0	0	0.4290251464403506	0.0910053340934077	0.19501143020015937	0	0.5590327665737902	0	0	0	0
LK-2206190	0.0	0.0	0.0	0.0	355.2134160883703	305.4127378383252	44.084531129117636	0	2.79790359076975	0	0	7.802039403651848	0	0	0	0	0	0.7320679646100062	0.16045325251726164	0	0.37104814644616757	0	0	0	0.3810764747284964	0.5615863838104157	0	0	1.093087782773845	0	0	0	0	0.33093483331685214	0.07019829797630196	0.15042492423493278	0	0.43121811614014066	0	0	0	0
LK-2206195	0.0	0.0	0.0	0.0	501.2959636560353	431.0146120421376	62.21442241133597	0	3.948549557043388	0	0	11.010650736128158	0	0	0	0	0	1.033133038222822	0.22644011796664593	0	0.5236427727978687	0	0	0	0.537795280170784	0.7925404128832607	0	0	1.5426233036477754	0	0	0	0	0.4670327433062072	0.09906755161040759	0.21228761059373055	0	0.6085578170353609	0	0	0	0
LK-2206200	0.0	0.0	0.0	0.0	224.1718078330318	192.74307353137922	27.82132822997679	0	1.7657303403465705	0	0	4.923792848708358	0	0	0	0	0	0.4620011284777765	0.1012605213101976	0	0.23416495552983194	0	0	0	0.24049373811171929	0.3544118245856916	0	0	0.6898373014257211	0	0	0	0	0.20884982520228254	0.04430147807321145	0.09493173872831025	0	0.27213765102115606	0	0	0	0
LK-2206205	0.0	0.0	0.0	0.0	171.01341957850775	147.0374549917691	21.22399120485362	0	1.347018550080564	0	0	3.7562022650992075	0	0	0	0	0	0.35244571382036266	0.07724837563186031	0	0.17863686864867695	0	0	0	0.18346489212566824	0.2703693147115111	0	0	0.5262545589920483	0	0	0	0	0.15932477474071188	0.03379616433893889	0.07242035215486904	0	0.20760500951062458	0	0	0	0
LK-2206210	0.0	0.0	0.0	0.0	85.09462926014902	73.16442037542245	10.560853454945233	0	0.6702634472087625	0	0	1.8690500427541836	0	0	0	0	0	0.1753735901298913	0.03843804715175699	0	0.08888798403843805	0	0	0	0.09129036198542285	0.13453316503114948	0	0	0.2618591962213445	0	0	0	0	0.07927847225049879	0.016816645628893685	0.03603566920477218	0	0.10330225172034692	0	0	0	0
LK-2206215	0.0	0.0	0.0	0.0	316.0657658234107	271.7535613944263	39.226027118368016	0	2.489549946775404	0	0	6.942185873086969	0	0	0	0	0	0.6513876204824534	0.1427698894208117	0	0.33015536928562705	0	0	0	0.3390784873744278	0.49969461297284096	0	0	0.9726198716792798	0	0	0	0	0.29446289693042416	0.06246182662160512	0.13384677133201098	0	0.38369407781843146	0	0	0	0
LK-2206220	0.0	0.0	0.0	0.0	145.05234624490296	124.71610640265718	18.002035913514394	0	1.1425313966948398	0	0	3.1859836079877617	0	0	0	0	0	0.29894190666209075	0.0655215137889514	0	0.1515185006369501	0	0	0	0.15561359524875956	0.22932529826132989	0	0	0.4463653126872314	0	0	0	0	0.13513812218971225	0.028665662282666236	0.06142641917714193	0	0.17608906830780688	0	0	0	0
LK-2206225	0.0	0.0	0.0	0.0	302.2610680983986	259.8842728589461	37.51276517773525	0	2.3808147144195027	0	0	6.638974364940405	0	0	0	0	0	0.6229371833427373	0.1365341771710109	0	0.31573528470796275	0	0	0	0.3242686707811509	0.4778696200985382	0	0	0.9301390819775118	0	0	0	0	0.28160174041521	0.05973370251231727	0.12800079109782272	0	0.3669356011470918	0	0	0	0
LK-2206230	0.0	0.0	0.0	0.0	232.20737815057615	199.65206238039008	28.8186001058675	0	1.8290239830611994	0	0	5.100289099719044	0	0	0	0	0	0.4785618306934321	0.10489026426157416	0	0.24255873610489026	0	0	0	0.24911437762123864	0.3671159249155096	0	0	0.714564925281974	0	0	0	0	0.2163361700394967	0.0458894906144387	0.09833462274522578	0	0.28189258520298055	0	0	0	0
LK-2206235	0.0	0.0	0.0	0.0	191.2053655046448	164.3985038944117	23.72995643145079	0	1.5060641138250161	0	0	4.199705665074776	0	0	0	0	0	0.3940597860545741	0.08636926817634501	0	0.19972893265779784	0	0	0	0.20512701191881938	0.3022924386172075	0	0	0.5883906394513504	0	0	0	0	0.17813661561371158	0.03778655482715094	0.08097118891532344	0	0.2321174082239272	0	0	0	0
LK-2206240	0.0	0.0	0.0	0.0	169.15905719753596	145.44307294968968	20.99385154118653	0	1.3324123248387265	0	0	3.715472361019818	0	0	0	0	0	0.34862401330905746	0.07641074264308109	0	0.17669984236212502	0	0	0	0.1814755137773176	0.2674375992507838	0	0	0.5205481842559899	0	0	0	0	0.15759715670135474	0.033429699906347976	0.07163507122788852	0	0.20535387085328044	0	0	0	0
LK-2206245	0.0	0.0	0.0	0.0	164.00805058372546	141.01423394391347	20.35457469766684	0	1.2918394769447337	0	0	3.602333738577071	0	0	0	0	0	0.3380081785554321	0.07408398434091662	0	0.17131921378836967	0	0	0	0.17594946280967697	0.25929394519320814	0	0	0.5046971433224945	0	0	0	0	0.15279821770314053	0.03241174314915102	0.06945373531960933	0	0.19910070791621343	0	0	0	0
LK-2206250	0.0	0.0	0.0	0.0	170.6013390494029	146.683147871307	21.172849057372044	0	1.3437727222490445	0	0	3.7471511753037876	0	0	0	0	0	0.3515964470400726	0.07706223496768715	0	0.17820641836277654	0	0	0	0.18302280804825696	0.269717822386905	0	0	0.5249864757173687	0	0	0	0	0.15894085962085475	0.033714727798363125	0.0722458452822067	0	0.2071047564756592	0	0	0	0
LK-2206255	0.0	0.0	0.0	0.0	147.11274889042713	126.48764200496764	18.257746650922268	0	1.158760535852437	0	0	3.2312390569648604	0	0	0	0	0	0.3031882405635409	0.06645221710981718	0	0.15367075206645223	0	0	0	0.1578240156358158	0.2325827598843601	0	0	0.4527057290606295	0	0	0	0	0.13705769778899793	0.029072844985545014	0.0622989535404536	0	0.17859033348263367	0	0	0	0
LK-2206260	0.0	0.0	0.0	0.0	354.18321476560817	304.52697003717	43.956675760413695	0	2.789789021190951	0	0	7.779411679163298	0	0	0	0	0	0.7299447976592811	0.15998790085682874	0	0.36997202073141644	0	0	0	0.37997126453496827	0.5599576529989005	0	0	1.0899175745871457	0	0	0	0	0.32997504551720924	0.06999470662486257	0.14998865705327694	0	0.42996748355272724	0	0	0	0
LK-2206265	0.0	0.0	0.0	0.0	115.17650788480219	99.02884016915533	14.294230221100207	0	0.907208878909681	0	0	2.5297795978198274	0	0	0	0	0	0.2373700650910635	0.05202631563639748	0	0.12031085490916918	0	0	0	0.12356249963644401	0.18209210472739118	0	0	0.3544292752729578	0	0	0	0	0.10730427600006981	0.022761513090923897	0.04877467090912264	0	0.13982072327281822	0	0	0	0
LK-2206270	0.0	0.0	0.0	0.0	258.99261254239065	222.68202521042622	32.14283969216988	0	2.040002792109963	0	0	5.688609936421329	0	0	0	0	0	0.5337641714122842	0.1169894074328294	0	0.270538004688418	0	0	0	0.2778498426529698	0.4094629260149029	0	0	0.7969903381361503	0	0	0	0	0.24129065283021064	0.051182865751862865	0.10967756946827756	0	0.314409032475729	0	0	0	0
LK-2206275	0.0	0.0	0.0	0.0	88.18523322843531	75.82172377888816	10.944419561057046	0	0.6946071559451583	0	0	1.936933216219832	0	0	0	0	0	0.1817430909820665	0.039834102133055674	0	0.09211636118269124	0	0	0	0.09460599256600723	0.13941935746569487	0	0	0.2713698207814418	0	0	0	0	0.08215783564942733	0.017427419683211858	0.03734447074973969	0	0.10705414948258712	0	0	0	0
LK-2206280	0.0	0.0	0.0	0.0	324.101336140955	278.66255024343707	40.22329899425872	0	2.5528435894900325	0	0	7.118682124097654	0	0	0	0	0	0.6679483226981089	0.14639963237218825	0	0.33854914986068535	0	0	0	0.3476991268839471	0.5123987133026588	0	0	0.9973474955355325	0	0	0	0	0.30194924176763827	0.06404983916283236	0.1372496553489265	0	0.39344901200025595	0	0	0	0
LK-2206285	0.0	0.0	0.0	0.0	201.71341899681815	173.4333354661951	25.034081192230953	0	1.5888327235287616	0	0	4.43050845485798	0	0	0	0	0	0.4157160889519699	0.09111585511276052	0	0.2107054149482587	0	0	0	0.21640015589280623	0.3189054928946618	0	0	0.6207267629556811	0	0	0	0	0.18792645117006856	0.039863186611832725	0.08542111416821299	0	0.2448738606155439	0	0	0	0
LK-2206290	0.0	0.0	0.0	0.0	236.7402639707294	203.54944070547313	29.38116372816483	0	1.8647280892079134	0	0	5.199851087468661	0	0	0	0	0	0.4879037652766225	0.1069378115674789	0	0.24729368924979497	0	0	0	0.2539773024727624	0.37428234048617615	0	0	0.7285138413034501	0	0	0	0	0.22055923635792524	0.04678529256077202	0.10025419834451148	0	0.28739536858759956	0	0	0	0
