entity_id	valid	rejected	polled	electors	PA	UNP	JVP	SMBP	Ind 2	Liberal	LDA	Ind 1	SLMP	PLSF	Ind 3	DUNF	PFF 
LK-1230185	431.8402519398721	6.977137105938119	438.8173890458102	563.0762637576702	253.10032791143144	153.9810915230025	18.033414499529236	1.8136683873900197	0.884244018051362	0.7809746436803999	0.626070582123957	0.9165156975422876	0.522801207752995	0.4582578487711438	0.22590175643647933	0.30980812311288597	0.1871757410473686
LK-1230190	508.7373591766501	8.219544819973377	516.9569039966235	663.3423590143177	298.16950099022756	181.40025973182688	21.244595954676797	2.136625434239148	1.0416999448069868	0.9200415570923022	0.7375539755202752	1.0797181909678257	0.6158955878055907	0.5398590954839129	0.2661277231258725	0.36497516314405376	0.2205058277328658
LK-1230195	551.3131586636798	8.907431576896855	560.2205902405766	718.8569202298627	323.12305444628424	196.58149410733418	23.022538229278272	2.3154378104606996	1.1288789325021915	0.9970390571734684	0.7992792441803838	1.1700788935424176	0.6674393688516607	0.5850394467712088	0.2883997272815818	0.3955196259861693	0.23895977403331062
LK-1230200	245.89696438427322	3.97289698386416	249.86986136813738	320.6249147754943	144.1195026135515	87.6793740462972	10.26852374922892	1.032732703483653	0.5035031330151618	0.4446998474075517	0.35649491899613645	0.52187915976754	0.29769163338852633	0.26093957988377	0.12863218726664719	0.17640985682283042	0.10658095516379337
LK-1230205	501.7862082399922	8.107236778026687	509.8934450180189	654.2787571832083	294.0954514463816	178.92169085419303	20.954319664945942	2.107431576896854	1.027466640693484	0.9074705366708873	0.7274763806369923	1.0649654232005454	0.6074802766143956	0.5324827116002727	0.2624914775494302	0.35998831206779003	0.21749293854095647
LK-1230210	281.08716600110387	4.541456446219279	285.62862244732315	366.50939904548557	164.7443784292718	100.22712898931853	11.738047465991365	1.180526606279017	0.5755592350897698	0.5083406382909645	0.40751274309275676	0.5965650465893965	0.3402941462939515	0.29828252329469823	0.14704068049738644	0.2016557903964157	0.12183370669783448
LK-1230215	228.0846401090874	3.685107626375767	231.76974773546314	297.39943508327656	133.6797506574462	81.32804129736049	9.52469075679361	0.9579234440440246	0.46703029122431094	0.4124866075776761	0.3306710821077238	0.4840751923638843	0.2761273984610889	0.24203759618194215	0.11931430797701374	0.16363105093990454	0.09886042660952567
LK-1230220	384.05108925034904	6.205019317554625	390.25610856790365	500.76400116879324	225.09123729749035	136.94093048926985	16.037765007629623	1.6129606181617482	0.7863900522710302	0.6945488782831727	0.5567871173013864	0.8150904191422357	0.46494594331352884	0.40754520957111784	0.20090256809843837	0.27552352196357266	0.1664621278529918
LK-1230225	633.4236291029513	10.23407032239213	643.6576994253434	825.9207168598423	371.2477646829649	225.85958897438397	26.45142690172397	2.660290250316548	1.2970098373429435	1.1455342359014318	0.9183208337391644	1.3443459627934158	0.7668452322976527	0.6721729813967079	0.3313528781533067	0.45442680432453497	0.2745495276127399
LK-1230230	596.9300866854973	9.644453102172008	606.5745397876692	778.336807246518	349.8590045777734	212.84710236680627	24.927476380636993	2.507022499269504	1.2222849907470537	1.0795363786890035	0.8654134606019285	1.2668939320151944	0.7226648485438785	0.6334469660075972	0.3122625888769845	0.4282458361741502	0.25873185935521575
LK-1230235	463.98932502191485	7.49656179994156	471.4858868218564	604.9954222265511	271.9428070517191	165.444472582059	19.37594233953443	1.94868997759813	0.9500730495763124	0.8391156131294438	0.6726794584591409	0.9847472484659588	0.5617220220122723	0.4923736242329794	0.24271939222752506	0.3328723093406058	0.20111035355994936
LK-1230240	414.4623745982273	6.696367001071394	421.1587415992987	540.4172591798967	242.91520405181652	147.7846693289179	17.307723775202103	1.7406837440342846	0.848660757767605	0.7495470926268628	0.6008765949157495	0.8796337781240869	0.5017629297750074	0.43981688906204347	0.21681114249537353	0.2973409954222266	0.1796435180675952
LK-1230245	327.57298789000356	5.292516476737768	332.86550436674133	427.12223629102954	191.98958475374178	116.80255835849486	13.679270153566444	1.3757605272556086	0.6707444563488199	0.5924093373591767	0.4749066588747119	0.6952241810330834	0.39657153988506866	0.3476120905165417	0.1713580727898445	0.2350053569689296	0.1419824031687283
LK-1230250	415.33126846530956	6.710405506314729	422.0416739716243	541.5502094087855	243.42446024479725	148.0944904386221	17.34400831141846	1.7443329762020714	0.8504399207817928	0.7511184701795396	0.6021362942761599	0.8814778740949969	0.5028148436739067	0.44073893704749845	0.21726567319242882	0.2979643518067595	0.18002012921658386
LK-1230255	539.1486445245284	8.710892503490147	547.8595370280186	702.9956170254212	315.99346774455375	192.24399857147495	22.51455472224928	2.2643485601116846	1.1039706503035616	0.9750397714359924	0.7816434531346385	1.1442615499496769	0.6527125742670693	0.5721307749748384	0.28203629752280773	0.3867926366027077	0.23368721794746924
LK-1230260	666.0071491185352	10.76051426901724	676.7676633875524	868.4063504431674	390.3448719197429	237.4778805882926	27.812097009837345	2.797136456608552	1.3637284503749878	1.204460894126814	0.9655595597545534	1.413499561702542	0.8062920035063796	0.706749780851271	0.3483977792928801	0.47780266874452126	0.28867244569981493
LK-1230265	511.34404077789685	8.261660335703386	519.6057011136003	666.7412097009837	299.69726956916986	182.32972306093959	21.353449563325867	2.1475731307425083	1.0470374338495503	0.9247556897503328	0.7413330736015065	1.085250478880556	0.6190513295022889	0.542625239440278	0.2674913152170384	0.3668452322976527	0.22163566117983183
LK-1230270	518.2951917145547	8.373968377650076	526.6691600922048	675.8048115320931	303.7713191130158	184.80829193857343	21.64372585305672	2.1767669880848026	1.061270737963053	0.9373267101717476	0.7514106684847894	1.1000032466478362	0.627466640693484	0.5500016233239181	0.2711275607934807	0.37183208337391643	0.22464855037174117
LK-1230275	378.8377260478556	6.120788286094608	384.9585143339502	493.96629979546117	222.03570013960586	135.08200383104443	15.820057790331482	1.5910652251550275	0.775715074185903	0.6851206129671115	0.5492289211389241	0.8040258433167754	0.45863445992013246	0.4020129216583877	0.19817538391610662	0.2717833836563748	0.16420246095905977
LK-1230280	333.65524495957925	5.390786013441122	339.0460309730204	435.0528878932502	195.554378104607	118.97130612642448	13.93326190708094	1.4013051524301159	0.6831985974481348	0.6034089802279147	0.4837245543975845	0.7081328528294536	0.4039349371773644	0.3540664264147268	0.17453978766923153	0.23936885166066038	0.14461868121164898
LK-1230285	745.0764910230188	12.03801824616084	757.1145092691796	971.5048212720367	436.68718548099093	265.67160157137755	31.113989805525797	3.129216583877147	1.5256322846660824	1.3474562514204085	1.0801922015518977	1.5813122950553555	0.9020161683062239	0.7906561475276778	0.38976007272491153	0.5345280997370215	0.3229440602577839
LK-1230290	472.67826369273723	7.636946852374923	480.31521054511217	616.3249245154378	277.0353689815266	168.54268367910132	19.738787701697994	1.9851822992759975	0.9678646797181909	0.8548293886562124	0.6852764520632446	1.0031882081750592	0.5722411610012662	0.5015941040875296	0.24726469919807798	0.3391058731859355	0.20487646504983603
LK-1230295	282.82495373526837	4.569533456705951	287.3944871919743	368.7752995032629	165.76289081523328	100.84677120872699	11.810616538424078	1.1878250706145905	0.5791175611181456	0.5114833933963183	0.4100321418135775	0.6002532385312166	0.34239797409175027	0.3001266192656083	0.14794974189149704	0.20290250316548164	0.12258692899581183
LK-1230300	300.20283107691307	4.850303561572677	305.05313463848574	391.4343040810363	175.94801467484822	107.0431934028116	12.53630726275121	1.2608097139703256	0.6147008214019025	0.5429109444498555	0.43522612902178504	0.6371351579494172	0.363436252069738	0.3185675789747086	0.15704035583260284	0.21536963085614103	0.1301191519755852
LK-1230305	363.63208337391643	5.875114444336223	369.5071978182527	474.1396707899094	213.1237167624428	129.6601344112204	15.185078406545243	1.5272036622187593	0.7445797214376156	0.6576215057952663	0.5271841823317425	0.7717541638258498	0.44022596668939323	0.3858770819129249	0.19022109671763904	0.2608746469270478	0.15761176585175807
LK-1230310	271.52933346319924	4.38703288854258	275.91636635174183	354.04694652771013	159.14256030648355	96.81909678257199	11.33891756761144	1.1403850524333625	0.5559884419337034	0.4910554852115191	0.39365605012824256	0.576279990909386	0.3287230934060582	0.288139995454693	0.14204084282977825	0.194798870166553	0.11769098405895911
LK-1230315	376.2310444466089	6.078672770364599	382.30971721697347	490.5674491087952	220.50793156066362	134.15254050193175	15.711204181682414	1.580117528651667	0.7703775851433395	0.6804064803090809	0.545449823057693	0.7984935554040453	0.45547871822343433	0.39924677770202266	0.19681179182494074	0.2699133145027759	0.16307262751209378
LK-1230320	732.0430830167851	11.827440667510794	743.8705236842959	954.5105678387065	429.04834258627966	261.0242849258141	30.569721762280444	3.074478101360345	1.4989448394532643	1.3238855881302554	1.0612967111457419	1.5536508554917048	0.8862374598227329	0.7768254277458524	0.38294211226908215	0.525177753969027	0.3172948930229538
LK-1230325	331.0485633583325	5.348670497711113	336.3972338560436	431.6540372065842	194.02660952566472	118.04184279731177	13.824408298431868	1.3903574559267555	0.6778611084055712	0.598694847569884	0.4799454563163533	0.7026005649167234	0.4007791954806662	0.3513002824583617	0.17317619557806563	0.23749878250706144	0.14348884776468296
LK-1230330	763.3232622317457	12.3328268562709	775.6560890880166	995.2967760786987	447.3815655335866	272.1778448751664	31.875965066069284	3.205850459400669	1.5629947079640272	1.3804551800266225	1.1066458881205157	1.6200383104444662	0.924106360183111	0.8100191552222331	0.3993052173630726	0.5476185838122138	0.3308528943865459
LK-1230335	535.6730690561994	8.654738482516802	544.3278075387162	698.4638161098666	313.9564429726307	191.00471413265802	22.369416577383852	2.2497516314405375	1.0968539982468102	0.9687542612252849	0.776604655692997	1.1368851660660368	0.6485049186714716	0.5684425830330184	0.28021817473458654	0.3842992110645758	0.23218077335151455
LK-1230340	542.1897730593163	8.760027271841823	550.949800331158	706.9609428265316	317.77586441998636	193.32837245543976	22.641550599006525	2.2771208726989385	1.110197720853219	0.9805395928703613	0.7860524008960748	1.150715885847862	0.6563942729132171	0.575357942923931	0.28362715496250124	0.3889743839485731	0.23500535696892957
LK-1230345	271.09488652965814	4.380013635920911	275.474900165579	353.4804714132658	158.88793220999318	96.66418622771988	11.320775299503262	1.1385604363494692	0.5550988604266095	0.49026979643518065	0.3930262004480374	0.575357942923931	0.32819713645660853	0.2876789714619655	0.14181357748125062	0.19448719197428654	0.11750267848446479
LK-1230350	366.2387649751631	5.917229960066232	372.1559949352294	477.53852147657545	214.651485341385	130.5895977403331	15.293932015194311	1.5381513587221194	0.7499172104801792	0.662335638453297	0.5309632804129736	0.7772864517385799	0.44338170838609137	0.38864322586928995	0.19158468880880491	0.26274471608064676	0.15874159929872406
LK-1230355	402.7323073926171	6.506847180286354	409.23915457290343	525.1224310898997	236.0402454465764	143.60208434791076	16.81788253628129	1.6914191097691633	0.824642057076069	0.7283334956657251	0.5838706535502094	0.8547384825168014	0.48756209213986557	0.4273692412584007	0.21067497808512708	0.28892568423103143	0.17455926755624818
LK-1230360	699.4595630012012	11.300996720885685	710.7605597220869	912.0249342553813	409.95123534950164	249.40599331190543	29.20905165416707	2.9376318950683418	1.43222622642122	1.2649589299048731	1.0140579851303528	1.4844972565825785	0.846790688614006	0.7422486282912892	0.3658972111295088	0.5018018895490406	0.30317197493587866
LK-1230365	565.2154605369956	9.132047660790233	574.3475081977858	736.9841238920815	331.2711535339762	201.53863186260187	23.603090808739974	2.3738255251452873	1.157345540729197	1.0221810980162982	0.8194344339469498	1.199584429076978	0.6842699912340509	0.599792214538489	0.2956722184344664	0.40549332813869676	0.2449855524171293
LK-1230370	450.5214700821402	7.2789649686698485	457.80043505081005	587.4346936787766	264.04933606051753	160.64224538164345	18.813532028180905	1.8921268789974353	0.9224960228564008	0.8147592610629525	0.6531541183727801	0.9561637609168534	0.5454173565793319	0.4780818804584267	0.23567416642316807	0.3232102853803448	0.195272880750625
LK-1230375	520.0329794487192	8.402045388136749	528.435024836856	678.0707119898705	304.7898314989773	185.4279341579819	21.716294925489432	2.184065452420376	1.0648290639914288	0.9404694652771014	0.7539300672056102	1.1036914385896561	0.6295704684912827	0.5518457192948281	0.27203662218759134	0.3730787961429824	0.22540177266971853
LK-1230380	249.8069867861433	4.036070257459174	253.84305704360247	325.72319080549335	146.41115548196487	89.07356903996623	10.431804162202527	1.0491542482386935	0.5115093665790071	0.4517710463945976	0.36216356611798317	0.5301775916366351	0.30242524593357356	0.26508879581831757	0.130677575403396	0.17921496055322877	0.1082757053342424
LK-1230385	648.6292717768904	10.479744164150516	659.1090159410409	845.747345865394	380.1597480601279	231.281458394208	27.08640628551021	2.7241518132528166	1.3281451900912309	1.173033343073277	0.9403655725463459	1.3766176422843415	0.785253725528392	0.6883088211421707	0.3393071653517743	0.4653355410538619	0.2811402227200416
LK-1230390	714.2307587415993	11.539651310022402	725.7704100516218	931.2850881464888	418.6085906301744	254.67295217687737	29.825888769845136	2.999668841920717	1.4624719976624136	1.2916723483003798	1.0354728742573294	1.5158468880880491	0.8646732248952956	0.7579234440440246	0.37362423297944874	0.5123989480861011	0.3095743644686861
LK-1230395	461.81709035420926	7.461465536833219	469.27855589104246	602.1630466543294	270.66966656926724	164.66991980779844	19.285230998993537	1.939566897178663	0.9456251420408428	0.8351871692477517	0.669530210058115	0.9801370085386838	0.5590922372650239	0.4900685042693419	0.24158306548488684	0.3313139183792734	0.20016882568747768
LK-1230400	891.9195545599168	14.410525632284665	906.3300801922015	1162.9734099542222	522.7514820947372	318.03136911139245	37.24607642609006	3.7459368202331094	1.826310834063829	1.6130190578227979	1.2930813934612513	1.8929645141391513	1.0797896172202202	0.9464822570695757	0.4665757605272556	0.6398753287230934	0.38659134443686893
LK-1230405	234.16689717866302	3.7833771630791206	237.95027434174213	305.33008668549724	137.2445440083114	83.49678906529009	9.778682510308107	0.9834680692185318	0.4794844323236258	0.4234862504464141	0.3394889776305964	0.49698386416025453	0.2834907957533846	0.24849193208012726	0.12249602285640077	0.16799454563163532	0.10149670465244634
LK-1230410	723.3541443459627	11.687055615077432	735.0411999610402	943.1810655498198	423.95578065647214	257.9260738287718	30.206876400116876	3.0379857796824776	1.481153209311386	1.308171812603487	1.0486997175416382	1.5352098957826044	0.8757183208337391	0.7676049478913022	0.37839680529852926	0.5189441901236973	0.31352878153306707
LK-1230415	271.52933346319924	4.38703288854258	275.91636635174183	354.04694652771013	159.14256030648355	96.81909678257199	11.33891756761144	1.1403850524333625	0.5559884419337034	0.4910554852115191	0.39365605012824256	0.576279990909386	0.3287230934060582	0.288139995454693	0.14204084282977825	0.194798870166553	0.11769098405895911
LK-1230420	338.43416122853154	5.467997792279472	343.90215902081104	441.28411415213793	198.35528716600112	120.67532222979773	14.132826856270901	1.421375929352943	0.692983994026168	0.6120515567676375	0.4906529008798416	0.7182753806694588	0.409720463621311	0.3591376903347294	0.1770397065030356	0.24279731177559172	0.14669004253108667
LK-1230425	247.2003051848966	3.9939547417291648	251.19425992662576	322.3243401188273	144.88338690302263	88.14410571085355	10.322950553553456	1.0382065517353334	0.5061718775364437	0.44705691373656703	0.35838446803675206	0.524645303723905	0.2992695042368754	0.2623226518619525	0.12931398331223012	0.1773448913996299	0.1071458718872764
LK-1230430	324.0974124216746	5.236362455764423	329.33377487743905	422.5904353754748	189.95255998181878	115.56327391967793	13.534132008701016	1.3611635985844615	0.6636278042920685	0.5861238271484692	0.46986786143307036	0.6878477971494432	0.3923638842894711	0.3439238985747216	0.1695399500016233	0.23251193143079768	0.14047595857277362
LK-1230435	461.81709035420926	7.461465536833219	469.27855589104246	602.1630466543294	270.66966656926724	164.66991980779844	19.285230998993537	1.939566897178663	0.9456251420408428	0.8351871692477517	0.669530210058115	0.9801370085386838	0.5590922372650239	0.4900685042693419	0.24158306548488684	0.3313139183792734	0.20016882568747768
LK-1230440	456.1692802181748	7.370215252751534	463.5394954709263	594.7988701665531	267.3595013148924	162.65608259472097	19.04938151358722	1.9158468880880493	0.9340605824486219	0.8249732151553522	0.6613421642154476	0.9681503847277686	0.5522547969221778	0.4840751923638843	0.23862861595402748	0.3272621018798091	0.19772085321905133
LK-1230445	556.092074932632	8.984643355735203	565.0767182883673	725.0881464887503	325.9239635076783	198.28551021070743	23.22210317846823	2.335508587383526	1.1386643290802245	1.005681633713191	0.8062075906626408	1.1802214213824225	0.6732248952956073	0.5901107106912112	0.2908996461153858	0.39894808610110055	0.24103113535274825
LK-1230450	680.7783448589331	10.999168858153956	691.7775137170871	887.6665043342748	399.0022272004155	242.7448394532645	28.428934125515404	2.8591734034609266	1.3939742216161812	1.2311743125223207	0.9869744488815297	1.4448491932080125	0.8241745397876692	0.7224245966040063	0.35612480114282	0.48839972728158176	0.2950748352326223
LK-1230455	619.0868802960943	10.002434985877082	629.0893152819714	807.2270380831792	362.8450374987825	220.74754066426416	25.852732054154085	2.6000779195480668	1.267653647608844	1.1196065062822635	0.8975357942923932	1.3139183792734002	0.7494886529658128	0.6569591896367001	0.32385312165189445	0.44414142397974093	0.2683354436544268
LK-1230460	397.5189441901237	6.422616148826337	403.94156033895007	518.3247297165676	232.98470828869193	141.7431576896854	16.60017531898315	1.6695237167624428	0.8139670789909419	0.718905230349664	0.5763124573877472	0.8436739066913412	0.4812506087464693	0.4218369533456706	0.20794779390279536	0.28518554592383366	0.17229960066231617
LK-1230465	487.01501249959415	7.868582188889971	494.88359468848415	635.0186032921009	285.4380961657089	173.65473198922112	20.33748254926788	2.045394630044479	0.9972208694522905	0.8807571182753806	0.7060614915100158	1.0336157916950748	0.5895977403331061	0.5168078958475374	0.25476445569949024	0.34939125353072953	0.21109054900814908
LK-1230470	337.1308204279082	5.4469400344144665	342.57776046232266	439.58468880880486	197.59140287652997	120.21059056524138	14.078400051946364	1.4159020811012628	0.6903152495048862	0.6096944904386221	0.488763351839226	0.7155092367130937	0.4081425927729619	0.35775461835654687	0.17635791045745267	0.24186227719879222	0.14612512580760365
LK-1230475	498.3106327716633	8.051082757053344	506.3617155287166	649.7469562676537	292.05842667445864	177.68240641537614	20.809181520080518	2.092834648225707	1.0203499886367327	0.90118502646018	0.7224375831953509	1.0575890393169054	0.6032726210187981	0.5287945196584527	0.26067335476120906	0.35749488652965816	0.2159864939450018
LK-1230480	431.405805006331	6.9701178533164505	438.3759228596474	562.5097886432259	252.84569981494107	153.8261809681504	18.015272231421058	1.8118437713061264	0.883354436544268	0.7801889549040616	0.6254407324437519	0.9155936495568325	0.5222752508035453	0.45779682477841627	0.2256744910879517	0.30949644492061945	0.18698743547287425
LK-1230485	505.26178370832116	8.163390799000032	513.4251745073212	658.8105580987631	296.1324762183046	180.16097529300998	21.09945780981137	2.122028505568001	1.0345832927502354	0.9137560468815947	0.7325151780786339	1.0723418070841857	0.6116879322099932	0.5361709035420928	0.2643096003376514	0.3624817376059219	0.21899938313691114
LK-1230490	568.6910360053245	9.18820168176358	577.8792376870881	741.5159248076361	333.30817830589916	202.7779163014188	23.748228953605402	2.3884224538164345	1.1644621927859484	1.0284666082270055	0.8244732313885913	1.2069608129606182	0.6884776468296484	0.6034804064803091	0.2974903412226876	0.4079867536768287	0.246491997013084
LK-1230495	688.1639427291323	11.118496152722315	699.2824388818545	897.2965812798286	403.33090484075194	245.37831888575047	28.737352683354437	2.890191876887114	1.4090971072367782	1.244531021720074	0.9976818934450181	1.460524008960748	0.8331158079283141	0.730262004480374	0.35998831206779003	0.493698256550112	0.298276029999026
LK-1230500	429.2335703386254	6.93502159020811	436.1685919288335	559.6774130710043	251.57255933248922	153.0516281938898	17.924560890880166	1.8027206908866595	0.8789065290087984	0.7762605110223694	0.6222914840427259	0.9109834096295575	0.5196454660562969	0.45549170481477874	0.22453816434531346	0.30793805395928703	0.1860459076004026
LK-1230505	1341.572130774975	21.67545209571118	1363.247582870686	1749.2751534041104	786.291561962274	478.36379338333177	56.023323918054615	5.634414467062758	2.747027693906042	2.426206941333074	1.9449758124736212	2.847284179085095	1.6241550599006527	1.4236420895425475	0.7017953962533685	0.9624622577189053	0.5814876140385052
LK-1230510	769.8399662348625	12.438115645595923	782.2780818804584	1003.7939027953638	451.20098698094216	274.5015031979481	32.14809908769196	3.2332197006590695	1.576338430570436	1.392240511671699	1.1160936333235933	1.6338690302262915	0.9319957144248563	0.8169345151131457	0.4027141975909873	0.5522937566962112	0.3336774780039609
LK-1230515	366.2387649751631	5.917229960066232	372.1559949352294	477.53852147657545	214.651485341385	130.5895977403331	15.293932015194311	1.5381513587221194	0.7499172104801792	0.662335638453297	0.5309632804129736	0.7772864517385799	0.44338170838609137	0.38864322586928995	0.19158468880880491	0.26274471608064676	0.15874159929872406
LK-1230520	700.7629038018246	11.32205447875069	712.0849582805753	913.7243595987143	410.71511963897274	249.8707249764618	29.26347845849161	2.943105743320022	1.4348949709425018	1.2673159962338885	1.0159475341709685	1.4872634005389436	0.8483685594623551	0.7436317002694718	0.36657900717509173	0.50273692412584	0.3037368916593617
LK-1230525	808.5057433200221	13.062829128924387	821.5685724489465	1054.2101879809097	473.86288756858545	288.2885425797864	33.762760949319826	3.3956105321255805	1.6555111847017956	1.4621668127658194	1.1721502548618552	1.715931300931788	0.9788058829258791	0.857965650465894	0.42294081360994773	0.5800331158079284	0.35043667413395674
LK-1230530	1458.872802831077	23.570650303561575	1482.4434531346385	1902.2234343040811	855.0411480146748	520.1896431934028	60.921736307262755	6.127060809713971	2.987214700821402	2.63834291094445	2.115035226129022	3.0962371351579496	1.7661634362520697	1.5481185675789748	0.7631570403558326	1.0466153696308562	0.6323301191519756
LK-1230535	407.9456705951106	6.591078211746372	414.5367488068569	531.9201324632318	239.0957826044609	145.46101100613618	17.03558975357943	1.713314502775884	0.835317035161196	0.7377617609817864	0.5914288497126717	0.8658030583422617	0.49387357553326194	0.43290152917113084	0.21340216226745887	0.29266582253822926	0.17681893445018018
LK-1230540	299.3339372098308	4.8362650563293395	304.1702022661602	390.3013538521476	175.43875848186747	106.73337229310735	12.500022726534851	1.2571604818025388	0.6129216583877146	0.5413395668971787	0.4339664296613746	0.6352910619785072	0.3623843381708386	0.3176455309892536	0.15658582513554753	0.21474627447160805	0.12974254082659653
LK-1230545	437.0536151423655	7.061368137398137	444.1149832797637	569.8739651310023	256.15586506931595	155.8400181812279	18.251121716827377	1.8355637803967404	0.8949189961364892	0.7904029089964612	0.6336287782864193	0.9275802733677478	0.5291126911463914	0.4637901366838739	0.2286289406188111	0.3135482614200838	0.18943540794130062
LK-1230550	456.6037271517159	7.3772345053732025	463.98096165708904	595.3653452809974	267.61412941138275	162.81099314957308	19.0675237816954	1.9176715041719425	0.9349501639557157	0.8257589039316906	0.6619720138956527	0.9690724327132236	0.5527807538716275	0.4845362163566118	0.2388558813025551	0.3275737800720756	0.19790915879354568
LK-1230555	348.4264406999773	5.629440602577839	354.0558813025551	454.31304178435767	204.2117333852797	124.23826499139639	14.550099022759001	1.4633420992824908	0.7134443686893283	0.6301223986234213	0.505139443524561	0.7394824843349243	0.42181747345865395	0.3697412421674621	0.18226680951917146	0.24996591019772085	0.15102107074445636
LK-1230560	485.71167169897086	7.847524431024967	493.5591961299958	633.3191779487679	284.6742118762378	173.1900003246648	20.283055744943347	2.039920781792799	0.9945521249310088	0.8784000519463654	0.7041719424694004	1.03084964773871	0.588019869484757	0.515424823869355	0.25408265965390736	0.3484562189539301	0.2105256322846661
LK-1230565	427.4957826044609	6.906944579721437	434.4027271841823	557.4115126132268	250.5540469465277	152.43198597448134	17.851991818447452	1.795422226551086	0.8753482029804227	0.7731177559170157	0.6197720853219051	0.9072952176877374	0.5175416382584981	0.4536476088438687	0.2236291029512029	0.3066913411902211	0.18529268530242524
LK-1230570	368.8454465764098	5.9593454757962405	374.8047920522061	480.93737216324143	216.17925392032726	131.5190610694458	15.40278562384338	1.5490990552254795	0.7552546995227427	0.6670497711113276	0.5347423784942047	0.78281873965131	0.4465374500827895	0.391409369825655	0.19294828089997076	0.26461478523424564	0.15987143274569007
LK-1230575	422.7168663355086	6.829732800883089	429.5465991363917	551.1802863543392	247.7531378851336	150.7279698711081	17.652426869257493	1.775351449628259	0.8655628064023896	0.7644751793772929	0.612843738839648	0.8971526898477322	0.5117561118145515	0.4485763449238661	0.2211291841173988	0.30326288107528976	0.18322132398298757
LK-1230580	597.3645336190384	9.651472354793675	607.0160059738321	778.9032823609624	350.11363267426384	213.0020129216584	24.94561864874517	2.5088471153533978	1.2231745722541476	1.0803220674653422	0.8660433102821338	1.2678159800006494	0.7231908054933281	0.6339079900003247	0.3124898542255122	0.4285575143664167	0.2589201649297101
LK-1230585	384.05108925034904	6.205019317554625	390.25610856790365	500.76400116879324	225.09123729749035	136.94093048926985	16.037765007629623	1.6129606181617482	0.7863900522710302	0.6945488782831727	0.5567871173013864	0.8150904191422357	0.46494594331352884	0.40754520957111784	0.20090256809843837	0.27552352196357266	0.1664621278529918
LK-1230590	704.6729262036947	11.385227752345704	716.0581539560404	918.8226356287134	413.00677250738613	251.26491997013085	29.426758871465214	2.959527288075063	1.4429012045063474	1.2743871952209345	1.0216161812928153	1.4955618324080389	0.8531021720074025	0.7477809162040194	0.36862439531184055	0.5055420278562385	0.30543164182981075
LK-1230595	441.3980844777767	7.131560663614818	448.52964514139154	575.5387162754456	258.7021460342197	157.38912372974903	18.432544397909158	1.8538099412356743	0.9038148112074283	0.7982597967598455	0.6399272750884711	0.936800753222298	0.5343722606408883	0.468400376611149	0.23090159410408753	0.31666504334274864	0.19131846368624397
LK-1230600	448.7836823479757	7.250887958183176	456.0345703061589	585.1687932209993	263.030823674556	160.022603162235	18.74096295574819	1.8848284146618617	0.9189376968280251	0.8116165059575988	0.6506347196519593	0.9524755689750333	0.543313528781533	0.47623778448751664	0.2347651050290575	0.32196357261127884	0.19451965845264763
LK-1230605	689.4672835297555	11.139553910587317	700.6068374403428	898.9960066231615	404.09478913022303	245.8430505503068	28.79177948767897	2.895665725138794	1.4117658517580598	1.2468880880490891	0.9995714424856336	1.463290152917113	0.834693678776663	0.7316450764585565	0.3606701081133729	0.49463329112691146	0.298840946722509
LK-1230610	702.9351384695302	11.35715074185903	714.2922892113892	916.556735170936	411.9882601214246	250.64527775072239	29.354189799032497	2.952228823739489	1.4393428784779714	1.2712444401155807	1.0190967825719943	1.4918736404662185	0.8509983442096035	0.7459368202331093	0.3677153339177299	0.5042953150871725	0.3046784195318334
LK-1230615	500.4828674393689	8.086179020161683	508.56904645953057	652.5793318398754	293.3315671569105	178.4569591896367	20.89989286062141	2.101957728645174	1.0247978961722022	0.9051134703418721	0.7255868315963768	1.0621992792441803	0.6059024057660466	0.5310996396220902	0.2618096815038473	0.3590532774909906	0.21692802181747348
LK-1230620	1051.7960261030487	16.993610597058538	1068.7896367001072	1371.436252069738	616.4546216031947	375.0384532969709	43.922431089899675	4.417395539105873	2.1536768286743935	1.9021525275153404	1.5248660757767605	2.232278172786598	1.2733417746177071	1.116139086393299	0.550209408785429	0.7545729034771598	0.45588779585078404
LK-1230625	446.6114476802701	7.215791695074835	453.82723937534496	582.3364176487777	261.75768319210414	159.24805038797442	18.6502516152073	1.8757053342423946	0.9144897892925554	0.8076880620759066	0.6474854712509334	0.9478653290477582	0.5406837440342845	0.4739326645238791	0.23362877828641926	0.3204051816499464	0.19357813058017598
LK-1230630	535.2386221226583	8.647719229895133	543.8863413525535	697.8973409954222	313.70181487614036	190.8498035778059	22.35127430927567	2.247927015356644	1.0959644167397162	0.9679685724489464	0.7759748060127917	1.1359631180805816	0.647978961722022	0.5679815590402908	0.27999090938605886	0.3839875328723093	0.2319924677770202
LK-1230635	359.28761403850524	5.8049219181195415	365.0925359566248	468.47491964546606	210.57743579753904	128.11102886269927	15.00365572546346	1.5089575013798253	0.7356839063666765	0.6497646180318821	0.5208856855296906	0.7625336839712996	0.43496639719489627	0.3812668419856498	0.1879484432323626	0.25775786500438297	0.15572871010681472
