entity_id	valid	rejected	polled	electors	UPFA	NDF	DUNF	JSP	UDF	Ind 1	SLLP	NSH	Ind 5	Ind 3	ONF	USP	LF	Ind 2	SEP	NA	Ind 4	JP	PNF	RPP	UNAF	ACAKO 
LK-2306215	232.7465208747515	3.66699801192843	236.41351888667992	323.4066735947949	142.97370323513465	80.74258991505513	2.53944514729803	1.529549972889933	0.8088966202783301	0.549069221037412	0.622605277426351	0.3627778781854329	0.33826585938911985	0.25982739924091813	0.25982739924091813	0.2794370142779686	0.2255105729260799	0.34316826314838245	0.10295047894451473	0.1519745165371408	0.10785288270377734	0.13236490150009037	0.08334086390746431	0.11275528646303995	0.09314567142598952	0.12746249774082777
LK-2306220	414.5462226640159	6.53131212723658	421.0775347912525	576.0215637990241	254.65131935658775	143.81111060907284	4.523020965118381	2.7242906199168626	1.440730616302187	0.9779504789445147	1.1089259895174408	0.6461458521597686	0.6024873486354599	0.46278013735767215	0.46278013735767215	0.4977069401771191	0.40165823242363996	0.6112190493403217	0.1833657148020965	0.2706827218507139	0.19209741550695825	0.23575591903126694	0.14843891198264955	0.20082911621181998	0.16590231339237305	0.2270242183264052
LK-2306225	772.7828031809145	12.17544731610338	784.9582504970178	1073.7995775347913	474.71222664015903	268.0877236580517	8.43166003976143	5.078528827037773	2.6857604373757455	1.823061630218688	2.0672216699801194	1.2045228628230615	1.1231361829025845	0.8626988071570576	0.8626988071570576	0.9278081510934394	0.7487574552683897	1.1394135188866799	0.341824055666004	0.5045974155069582	0.3581013916500994	0.4394880715705765	0.27671471172962225	0.37437872763419483	0.3092693836978131	0.4232107355864811
LK-2306230	256.3429423459244	4.038767395626242	260.38170974155065	356.1944469546358	157.4687330562082	88.92847460690402	2.7969004156876918	1.6846195553949033	0.8909045725646123	0.604735225013555	0.6857265497921561	0.3995572022410988	0.37256009398156514	0.2861693475510573	0.2861693475510573	0.3077670341586842	0.24837339598771008	0.37795951563347185	0.11338785469004156	0.16738207120910897	0.1187872763419483	0.14578438460148202	0.0917901680824146	0.12418669799385504	0.10258901138622809	0.14038496294957525
LK-2306235	381.2967196819086	6.007455268389663	387.30417495029826	529.8206104283391	234.2265046087114	132.2764549069221	4.160243086932948	2.5057834809325867	1.3251739562624256	0.8995120187963132	1.0199823784565336	0.5943204409904211	0.5541636544370143	0.42566193746611247	0.42566193746611247	0.4577873667088379	0.3694424362913429	0.5621950117476957	0.16865850352430872	0.2489720766311224	0.17668986083499008	0.2168466473883969	0.13653307428158323	0.18472121814567144	0.15259578890294598	0.20881529007771554
LK-2306240	308.8986083499006	4.866799204771372	313.765407554672	429.22176034700885	189.7531176576902	107.16067232965841	3.3703235134646667	2.0300018073377912	1.073558648111332	0.7287185975058739	0.8263148382432677	0.4814747876378095	0.4489427073920116	0.34484005060545814	0.34484005060545814	0.3708657148020965	0.299295138261341	0.45544912344117117	0.13663473703235135	0.20169889752394723	0.14314115308151093	0.1756732333273089	0.110609072835713	0.1496475691306705	0.12362190493403218	0.16916681727814928
LK-2306245	398.9940357852883	6.286282306163022	405.2803180914513	554.4114404482198	245.09777697451653	138.41586842580878	4.3533345382251944	2.622085667811314	1.3866799204771372	0.9412615217784204	1.0673233327308875	0.6219049340321706	0.5798843303813483	0.4454183986987168	0.4454183986987168	0.4790348816193747	0.3865895535875655	0.5882884511115127	0.17648653533345382	0.26052774263509854	0.1848906560636183	0.22691125971444065	0.14287005241279596	0.19329477679378276	0.1596782938731249	0.21850713898427618
LK-2306250	257.9517892644135	4.064115308151093	262.0159045725646	358.4299769564431	158.45703054400866	89.486603108621	2.814454183986987	1.6951924814747874	0.8964960238568588	0.6085306343755648	0.6900302729080064	0.4020648834267124	0.37489833724923183	0.287965389481294	0.287965389481294	0.3096986264232785	0.24993222483282124	0.38033164648472795	0.11409949394541839	0.16843258630037952	0.1195328031809145	0.14669934935839507	0.09236625700343394	0.12496611241641062	0.10323287547442617	0.14126604012289895
LK-2306255	331.42246520874755	5.221669980119285	336.6441351888668	460.5191803723116	203.58928248689682	114.97447135369602	3.6160762696547986	2.1780227724561723	1.1518389662027833	0.7818543285740105	0.8865669618651727	0.5165823242363998	0.4816781131393458	0.3699846376287728	0.3699846376287728	0.39790800650641606	0.3211187420928972	0.4886589553587566	0.14659768660762698	0.21640610880173505	0.1535785288270378	0.1884827399240918	0.11867431772998374	0.1605593710464486	0.13263600216880536	0.181501897704681
LK-2306260	149.08648111332008	2.348906560636183	151.43538767395626	207.1591135008133	91.58223386951022	51.71990782577264	1.626649195734683	0.979757816735948	0.518141153081511	0.3517079342129044	0.3988116754021327	0.23237845653352612	0.21667720947045005	0.16643321886860654	0.16643321886860654	0.1789942165190674	0.14445147298030003	0.21981745888306525	0.06594523766491958	0.09734773179107176	0.0690854870775348	0.08478673414061089	0.053384240014458705	0.07222573649015002	0.05966473883968914	0.08164648472799567
LK-2306265	285.30218687872764	4.495029821073558	289.7972166998012	396.4339869871679	175.25808783661665	98.9747876378095	3.1128682450750045	1.874932224832821	0.9915506958250496	0.6730525935297307	0.7631935658774625	0.4446954635821435	0.41464847279956624	0.318498102295319	0.318498102295319	0.3425356949213808	0.2764323151997108	0.42065787095608165	0.12619736128682452	0.186291342851979	0.13220675944333996	0.1622537502259172	0.10215976866076269	0.1382161575998554	0.1141785649737936	0.15624435206940177
LK-2306270	314.79771371769385	4.959741550695825	319.75745526838966	437.4187036869691	193.3768751129586	109.20714350262064	3.434687330562082	2.068769202964034	1.0940606361829026	0.7426350984999096	0.842095156334719	0.490669618651726	0.4575162660401229	0.35142553768299295	0.35142553768299295	0.37794821977227544	0.3050108440267486	0.4641469365624435	0.13924408096873306	0.20555078619193928	0.14587475149105367	0.1790281041026568	0.11272139887945057	0.1525054220133743	0.1259827399240918	0.17239743358033616
LK-2306275	331.95874751491056	5.230119284294235	337.1888667992048	461.2643570395807	203.9187149828303	115.16051418760166	3.621927525754564	2.181547081149467	1.153702783300199	0.7831194650280138	0.8880015362371227	0.5174182179649377	0.48245752756190136	0.3705833182721851	0.3705833182721851	0.39855187059461417	0.3216383517079342	0.4894496656425086	0.1468348996927526	0.21675628049882523	0.15382703777335985	0.18878772817639616	0.11886634737032352	0.1608191758539671	0.13285062353153804	0.1817955900957889
LK-2306280	203.7872763419483	3.2107355864811136	206.99801192842943	283.1671335622628	125.18434845472619	70.69627688414965	2.2234773179107177	1.3392373034520153	0.7082504970178927	0.4807518525212362	0.5451382613410447	0.31763961684438824	0.29617748057111876	0.22749864449665644	0.22749864449665644	0.244668353515272	0.19745165371407916	0.30046990782577265	0.09014097234773179	0.13306524489427074	0.09443339960238568	0.11589553587565517	0.07297126332911621	0.09872582685703958	0.08155611783842401	0.11160310862100127
LK-2306285	134.6068588469185	2.120775347912525	136.727634194831	187.03934348454726	82.68755647930598	46.6967513103199	1.4686652810410266	0.884601482016989	0.4678180914512923	0.3175492499548166	0.3600781673594795	0.2098093258630038	0.1956330200614495	0.1502688414964757	0.1502688414964757	0.16160988613771915	0.13042201337429965	0.19846828122176036	0.059540484366528104	0.08789309596963672	0.06237574552683897	0.07655205132839328	0.048199439725284655	0.06521100668714983	0.05386996204590638	0.07371679016808241
LK-2306290	239.71819085487078	3.7768389662027833	243.49502982107356	333.0939702692933	147.25632568227002	83.16114675582867	2.6155114765949756	1.5753659859027653	0.8331262425447317	0.5655159949394541	0.6412547442617025	0.3736444966564251	0.34839824688234233	0.2676102476052774	0.2676102476052774	0.28780724742454367	0.23226549792156154	0.35344749683715887	0.10603424905114767	0.1565267485993132	0.11108349900596422	0.136329748780047	0.08583724923188144	0.11613274896078077	0.09593574914151455	0.13128049882523044
LK-2306295	873.0675944333996	13.755467196819085	886.8230616302186	1213.1476143141153	536.3161033797217	302.8777335984095	9.525844930417495	5.737574552683896	3.034294234592445	2.0596421471172963	2.335487077534791	1.3608349900596421	1.268886679920477	0.9746520874751491	0.9746520874751491	1.0482107355864811	0.8459244532803181	1.28727634194831	0.386182902584493	0.570079522862823	0.40457256461232605	0.49652087475149104	0.312624254473161	0.42296222664015903	0.34940357852882703	0.478131212723658
LK-2306300	502.49652087475147	7.916998011928429	510.4135188866799	698.2305372311585	308.67824868968006	174.32213536960057	5.482626965479848	3.302277245617206	1.7463966202783299	1.1854328574010482	1.34419618651726	0.7832324236399782	0.7303113139345744	0.5609637628772818	0.5609637628772818	0.6033006506416049	0.48687420928971625	0.7408955358756552	0.22226866076269652	0.3281108801735044	0.23285288270377733	0.2857739924091813	0.17993177299837337	0.24343710464485813	0.20110021688053498	0.27518977046810045
LK-2306305	207.54125248508947	3.2698807157057654	210.81113320079524	288.3833702331466	127.49037592626061	71.99857672148924	2.264436110609073	1.3639074643050786	0.7212972166998012	0.489607807699259	0.5551802819446955	0.32349087294415324	0.30163338152900776	0.2316894090005422	0.2316894090005422	0.2491754021326586	0.2010889210193385	0.3060048798120369	0.09180146394361106	0.13551644677390204	0.09617296222664015	0.11803045364178565	0.07431547081149467	0.10054446050966925	0.08305846737755286	0.11365895535875656
LK-2306310	292.8101391650099	4.613320079522863	297.4234592445328	406.86646032893543	179.87014277968552	101.57938731248869	3.194785830471715	1.924272546538948	1.0176441351888668	0.6907645038857761	0.7832776070847641	0.45639797578167357	0.42556027471534424	0.3268796313030905	0.3268796313030905	0.35154979215615395	0.28370684981022953	0.4317278149286101	0.12951834447858304	0.19119374661124164	0.1356858846918489	0.1665235857581782	0.1048481836255196	0.14185342490511477	0.11718326405205132	0.16035604554491234
LK-2306315	401.6754473161034	6.328528827037774	408.0039761431412	558.1373237845654	246.744939454184	139.34608259533707	4.38259081872402	2.6397072112777877	1.3959990059642147	0.9475872040484367	1.074496204590638	0.62608440267486	0.5837814024941261	0.44841180191577806	0.44841180191577806	0.4822542020603651	0.3891876016627508	0.5922420025302729	0.17767260075908187	0.26227860112054946	0.18613320079522863	0.22843620097596243	0.14383020061449486	0.1945938008313754	0.16075140068678836	0.21997560093981566
LK-2306320	1069.8832007952285	16.856361829025843	1086.7395626242544	1486.6274512018795	657.2178293873125	371.15545364178564	11.673255919031266	7.03099584312308	3.718315109343936	2.52394722573649	2.8619758720404844	1.6676079884330381	1.5549317729983734	1.1943678836074463	1.1943678836074463	1.284508855955178	1.0366211819989155	1.5774670160853064	0.47324010482559187	0.6985925356949213	0.4957753479125248	0.6084515633471895	0.3830991324778601	0.5183105909994578	0.428169618651726	0.5859163202602566
LK-2306325	359.84542743538765	5.66948310139165	365.5149105367793	500.01354373757454	221.04920477137176	124.83474155069582	3.9261928429423456	2.3648111332007953	1.250621272365805	0.8489065606361829	0.9625994035785288	0.5608846918489065	0.5229870775347912	0.40171471172962225	0.40171471172962225	0.43203280318091447	0.3486580516898608	0.5305666003976143	0.1591699801192843	0.2349652087475149	0.16674950298210733	0.20464711729622265	0.12885188866799205	0.1743290258449304	0.14401093439363816	0.1970675944333996
LK-2306330	401.13916500994037	6.320079522862823	407.4592445328032	557.3921471172962	246.41550695825052	139.16003976143142	4.3767395626242545	2.636182902584493	1.3941351888667992	0.9463220675944335	1.073061630218688	0.6252485089463221	0.5830019880715706	0.44781312127236583	0.44781312127236583	0.481610337972167	0.38866799204771374	0.5914512922465209	0.17743538767395628	0.26192842942345923	0.18588469184890657	0.22813121272365805	0.14363817097415507	0.19433399602385687	0.16053677932405566	0.21968190854870775
LK-2306335	165.17495029821075	2.602385685884692	167.77733598409543	229.5144135188867	101.46520874751492	57.30119284294235	1.8021868787276343	1.0854870775347913	0.5740556660039762	0.389662027833002	0.4418489065606362	0.25745526838966204	0.2400596421471173	0.18439363817097418	0.18439363817097418	0.19831013916500995	0.16003976143141155	0.24353876739562624	0.07306163021868788	0.10785288270377734	0.07654075546719682	0.09393638170974156	0.05914512922465209	0.08001988071570577	0.06610337972166998	0.09045725646123261
LK-2306340	424.73558648111333	6.691848906560636	431.42743538767394	590.1799204771371	260.91053677932405	147.3459244532803	4.634194831013916	2.7912524850894633	1.4761431411530814	1.0019880715705765	1.136182902584493	0.6620278330019881	0.6172962226640158	0.474155069582505	0.474155069582505	0.5099403578528827	0.4115308151093439	0.6262425447316103	0.18787276341948309	0.2773359840954274	0.19681908548707752	0.2415506958250497	0.15208747514910537	0.20576540755467196	0.16998011928429424	0.23260437375745527
LK-2306345	385.05069582504973	6.066600397614315	391.11729622266404	535.0368470992229	236.53253208024583	133.57875474426172	4.201201879631303	2.53045364178565	1.338220675944334	0.9083679739743359	1.0300243990601845	0.6001716970901863	0.5596195553949034	0.42985270196999825	0.42985270196999825	0.4622944153262245	0.37307970359660225	0.5677299837339599	0.17031899512018797	0.2514232785107537	0.17842942345924456	0.2189815651545274	0.1378772817639617	0.18653985179830113	0.15409813844207484	0.21087113681547082
LK-2306350	261.1694831013917	4.114811133200796	265.28429423459244	362.90103696005787	160.43362551960962	90.60286011205496	2.8495617205855774	1.7163383336345563	0.907678926441352	0.6161214530995843	0.6986377191397073	0.40708024579793967	0.37957482378456536	0.29155747334176757	0.29155747334176757	0.31356181095246705	0.25304988252304356	0.38507590818724025	0.11552277245617207	0.17053361648292067	0.12102385685884692	0.14852927887222123	0.09351843484547262	0.12652494126152178	0.10452060365082234	0.14302819446954637
LK-2306355	265.4597415506958	4.182405566600398	269.64214711729625	368.8624502982108	163.06908548707753	92.0912027833002	2.896371769383698	1.7445328031809146	0.922589463220676	0.6262425447316103	0.7101143141153082	0.41376739562624254	0.38581013916500995	0.29634691848906564	0.29634691848906564	0.3187127236580517	0.25720675944334	0.3914015904572565	0.11742047713717695	0.17333499005964215	0.12301192842942346	0.15096918489065608	0.09505467196819085	0.12860337972167	0.1062375745526839	0.14537773359840955
LK-2306360	326.0596421471173	5.137176938369781	331.19681908548705	453.06741369962043	200.29495752756188	113.11404301463944	3.5575637086571477	2.142779685523224	1.1332007952286283	0.7692029640339779	0.8722212181456713	0.5082233869510211	0.47388396891379	0.36399783119465023	0.36399783119465023	0.3914693656244352	0.3159226459425266	0.4807518525212362	0.14422555575637086	0.21290439183083318	0.15109343936381708	0.18543285740104826	0.11675402132658594	0.1579613229712633	0.13048978854147839	0.178564973793602
LK-2306365	312.1163021868787	4.917495029821073	317.0337972166998	433.69282035062355	191.72971263329117	108.27692933309235	3.4054310500632567	2.05114765949756	1.0847415506958251	0.7363094162298933	0.8349222844749684	0.48649015000903667	0.453619193927345	0.3484321344659317	0.3484321344659317	0.374728899331285	0.30241279595156334	0.46019338514368335	0.138058015543105	0.20379992770648833	0.14463220675944333	0.17750316284113501	0.11176125067775167	0.15120639797578167	0.12490963311042834	0.17092897162479667
LK-2306370	456.37624254473167	7.190357852882705	463.56660039761437	634.1453438460148	280.3470540394	158.3224516537141	4.979418940900055	2.999186697993855	1.5861083499005966	1.0766311223567686	1.2208227905295501	0.711345562985722	0.663281673594795	0.509477227543828	0.509477227543828	0.5479283390565697	0.44218778239652995	0.6728944514729803	0.20186833544189411	0.29799611422374844	0.21148111332007954	0.2595450027110067	0.16341722392915237	0.22109389119826497	0.18264277968552323	0.24993222483282126
LK-2306375	229.52882703777337	3.6163021868787277	233.1451292246521	318.9356135911802	140.99710825953372	79.62633291162119	2.50433761069944	1.5084041207301646	0.797713717693837	0.5414784023133924	0.6139978311946503	0.3577625158142057	0.33358937285378637	0.25623531538044464	0.25623531538044464	0.2755738297487801	0.2223929152358576	0.33842400144587026	0.10152720043376108	0.14987348635459968	0.10636182902584494	0.13053497198626424	0.08218868606542563	0.1111964576179288	0.09185794324959336	0.12570034339418037
LK-2306380	218.80318091451292	3.4473161033797215	222.25049701789263	304.03208024579794	134.4084583408639	75.90547623350804	2.3873124887041386	1.4379179468642689	0.7604373757455268	0.5161756732333272	0.5853063437556479	0.34104464124344835	0.3180010844026748	0.2442617025121995	0.2442617025121995	0.26269654798481834	0.21200072293511657	0.32260979577082954	0.09678293873124887	0.14287005241279593	0.10139165009940357	0.12443520694017711	0.07834809325863003	0.10600036146755829	0.08756551599493945	0.1198264955720224
LK-2306385	260.6332007952287	4.106361829025845	264.7395626242545	362.15586029278876	160.10419302367615	90.4168172781493	2.8437104644858127	1.7128140249412616	0.9058151093439365	0.6148563166455812	0.6972031447677571	0.4062443520694018	0.3787954093620098	0.29095879269835534	0.29095879269835534	0.31291794686426894	0.2525302729080065	0.3842851979034882	0.11528555937104645	0.17018344478583047	0.12077534791252487	0.14822429061991688	0.09332640520513284	0.12626513645400325	0.10430598228808965	0.14273450207843846
LK-2306390	204.85984095427435	3.227634194831014	208.08747514910536	284.657486896801	125.84321344659317	71.06836255196096	2.2351798301102477	1.3462859208386047	0.7119781312127237	0.48328212542924276	0.5480074100849449	0.31931140430146393	0.2977363094162299	0.22869600578348093	0.22869600578348093	0.2459560816916682	0.19849087294415327	0.3020513283932767	0.09061539851798302	0.13376558828845111	0.09493041749502983	0.11650551238026387	0.07335532260979577	0.09924543647207663	0.08198536056388939	0.11219049340321706
LK-2306395	250.98011928429423	3.9542743538767393	254.93439363817097	348.7426802819447	154.1744080968733	87.06804626784745	2.7383878546900413	1.6493764684619554	0.8722664015904572	0.5920838604735225	0.6713808060726549	0.3911982649557202	0.3647659497560094	0.28018254111693475	0.28018254111693475	0.3013283932767034	0.2431772998373396	0.3700524127959515	0.11101572383878547	0.16388035423820713	0.11630218687872763	0.14273450207843846	0.0898698716790168	0.1215886499186698	0.10044279775890114	0.13744803903849628
LK-2306400	207.00497017892644	3.261431411530815	210.26640159045726	287.6381935658775	127.16094343032712	71.81253388758358	2.2585848545093077	1.3603831556117838	0.7194333996023857	0.48834267124525577	0.5537457075727453	0.3226549792156154	0.3008539671064522	0.23109072835712996	0.23109072835712996	0.24853153804446051	0.20056931140430145	0.30521416952828484	0.09156425085848545	0.13516627507681186	0.0959244532803181	0.1177254653894813	0.0741234411711549	0.10028465570215073	0.08284384601482017	0.11336526296764865
LK-2306405	194.13419483101393	3.0586481113320083	197.19284294234595	269.75395355141876	119.25456352792338	67.34750587384782	2.1181547081149468	1.2757997469727094	0.6747017892644136	0.4579793963491777	0.5193159226459426	0.3025935297307067	0.28214802096511843	0.21672239291523587	0.21672239291523587	0.2330787999277065	0.18809868064341226	0.28623712271823604	0.08587113681547082	0.1267621543466474	0.08996023856858848	0.11040574733417677	0.06951472980300019	0.09404934032170613	0.0776929333092355	0.1063166455810591
LK-2306410	202.71471172962228	3.1938369781312126	205.90854870775348	281.6767802277246	124.52548346285921	70.32419121633833	2.2117748057111877	1.3321886860654257	0.7045228628230616	0.47822157961322975	0.5422691125971444	0.3159678293873125	0.2946186517260076	0.22630128320983192	0.22630128320983192	0.24338062533887583	0.19641243448400506	0.29888848725826855	0.08966654617748057	0.13236490150009037	0.09393638170974156	0.11528555937104645	0.07258720404843666	0.09820621724200253	0.08112687511295862	0.11101572383878547
LK-2306415	98.13966202783301	1.5462226640159047	99.68588469184891	136.36733011024762	60.28614675582867	34.04583860473523	1.0707798662570036	0.6449484908729441	0.3410785288270378	0.23151997108259537	0.2625271100668715	0.15296855232242906	0.14263283932767035	0.10955855774444244	0.10955855774444244	0.11782712814024943	0.09508855955178024	0.1446999819266221	0.04340999457798663	0.06408142056750407	0.045477137176938374	0.05581285017169709	0.03514142418217965	0.04754427977589012	0.03927570938008314	0.05374570757274535
LK-2306420	271.35884691848906	4.275347912524851	275.63419483101393	377.059393638171	166.69284294234592	94.13767395626243	2.9607355864811136	1.783300198807157	0.9430914512922466	0.6401590457256461	0.7258946322067594	0.42296222664015903	0.39438369781312127	0.3029324055666004	0.3029324055666004	0.3257952286282306	0.2629224652087475	0.40009940357852886	0.12002982107355865	0.1771868787276342	0.1257455268389662	0.154324055666004	0.09716699801192843	0.13146123260437376	0.10859840954274354	0.14860834990059643
LK-2306425	237.5730616302187	3.743041749502982	241.31610337972168	330.1132636002169	145.93859569853606	82.41697542020604	2.5921064521959156	1.5612687511295862	0.8256709741550696	0.5604554491234411	0.6355164467739021	0.37030092174227364	0.34528058919212	0.26521552503162843	0.26521552503162843	0.28523179107175134	0.23018705946141335	0.3502846557021507	0.10508539671064522	0.15512606181095248	0.11008946322067595	0.13510979577082957	0.08506913067052232	0.11509352973070668	0.09507726369058377	0.13010572926079886
LK-2306430	1717.712226640159	27.063121272365805	1744.775347912525	2386.800865262968	1055.1722844749684	595.8951969998193	18.741573287547443	11.28836074462317	5.969806163021869	4.05223206217242	4.594941713356226	2.6773676125067776	2.496464395445509	1.9175741008494487	1.9175741008494487	2.0622966744984637	1.6643095969636725	2.5326450388577624	0.7597935116573288	1.1215999457798662	0.7959741550695825	0.9768773721308512	0.6150709380083138	0.8321547984818363	0.6874322248328213	0.9406967287185976
LK-2306435	196.27932405566602	3.0924453280318094	199.37176938369782	272.73466022049524	120.57229351165734	68.09167720947046	2.141559732514007	1.2898969817458883	0.6821570576540756	0.46303994216519073	0.525054220133743	0.3059371046448581	0.2852656786553407	0.21911711548888488	0.21911711548888488	0.23565425628049885	0.19017711910356047	0.2893999638532442	0.08681998915597326	0.12816284113500814	0.09095427435387675	0.11162570034339418	0.0702828483643593	0.09508855955178024	0.07855141876016628	0.1074914151454907
LK-2306440	352.8737574552684	5.559642147117296	358.4333996023857	490.3262470630761	216.7665823242364	122.41618470992228	3.8501265136454004	2.3189951201879633	1.2263916500994037	0.8324597867341406	0.9439499367431773	0.5500180733779143	0.5128546900415688	0.393931863365263	0.393931863365263	0.4236625700343394	0.34190312669437917	0.5202873667088379	0.15608621001265136	0.2304129766853425	0.16351888667992048	0.20068227001626604	0.1263555033435749	0.17095156334718958	0.14122085667811313	0.1932495933489969
LK-2306445	250.4438369781312	3.945825049701789	254.389662027833	347.99750361467557	153.84497560093982	86.8820034339418	2.7325365985902765	1.6458521597686606	0.8704025844930418	0.5908187240195192	0.6699462317007049	0.39036237122718237	0.3639865353334538	0.2795838604735225	0.2795838604735225	0.3006845291885053	0.24265769022230255	0.36926170251219953	0.11077851075365985	0.16353018254111693	0.11605367793240556	0.14242951382613409	0.08967784203867703	0.12132884511115127	0.10022817639616843	0.1371543466473884
LK-2306450	428.48956262425446	6.750994035785288	435.2405566600398	595.396157148021	263.2165642508585	148.6482242906199	4.675153623712272	2.8159226459425266	1.48918986083499	1.0108440267485992	1.1462249231881438	0.6678790891017531	0.6227521236219049	0.47834583408639075	0.47834583408639075	0.5144474064702693	0.4151680824146033	0.6317775167178745	0.18953325501536236	0.27978718597505875	0.198558648111332	0.24368561359118018	0.15343168263148382	0.20758404120730164	0.17148246882342308	0.23466022049521054
LK-2306455	474.6098409542744	7.477634194831014	482.0874751491054	659.4813505331647	291.54775890113865	164.6479080065064	5.178361648292066	3.1190131935658774	1.6494781312127238	1.1196457617928792	1.269598319175854	0.7397659497560094	0.6897817639616844	0.5298323694198446	0.5298323694198446	0.5698197180553045	0.45985450930778965	0.6997786011205495	0.20993358033616483	0.30990195192481473	0.21993041749502984	0.2699146032893548	0.16994623170070486	0.22992725465389482	0.18993990601843486	0.2599177661304898
LK-2306460	344.82952286282307	5.432902584493042	350.2624254473161	479.1485970540394	211.82509488523405	119.62554220133742	3.7623576721489247	2.2661304897885417	1.198434393638171	0.8134827399240918	0.9224313211639256	0.5374796674498463	0.5011634737032351	0.38495165371407913	0.38495165371407913	0.4140046087113681	0.3341089824688234	0.5084267124525574	0.15252801373576721	0.2251604012289897	0.15979125248508946	0.1961074462317007	0.12347505873847822	0.1670544912344117	0.13800153623712272	0.18884420748237846
LK-2306465	154.98558648111333	2.441848906560636	157.42743538767397	215.35605684077353	95.2059913247786	53.766378998734865	1.6910130128320984	1.0185252123621904	0.5386431411530815	0.36562443520694016	0.41459199349358394	0.24157328754744262	0.22525076811856137	0.17301870594614133	0.17301870594614133	0.18607672148924634	0.15016717874570756	0.2285152720043376	0.06855458160130129	0.1011996204590638	0.07181908548707754	0.0881416049159588	0.05549656605819628	0.07508358937285378	0.06202557382974878	0.08487710103018255
LK-2306470	339.4666998011929	5.348409542743539	344.8151093439364	471.69683038134826	208.53076992589916	117.76511386228086	3.7038451111512742	2.230887402855594	1.179796222664016	0.8008313753840592	0.9080855774444244	0.5291207301644677	0.49336932947767936	0.3789648472799566	0.3789648472799566	0.4075659678293873	0.32891288631845295	0.500519609615037	0.15015588288451112	0.22165868425808785	0.15730616302186878	0.19305756370865715	0.12155476233508043	0.16445644315922647	0.13585532260979577	0.1859072835712995
LK-2306475	381.2967196819086	6.007455268389663	387.30417495029826	529.8206104283391	234.2265046087114	132.2764549069221	4.160243086932948	2.5057834809325867	1.3251739562624256	0.8995120187963132	1.0199823784565336	0.5943204409904211	0.5541636544370143	0.42566193746611247	0.42566193746611247	0.4577873667088379	0.3694424362913429	0.5621950117476957	0.16865850352430872	0.2489720766311224	0.17668986083499008	0.2168466473883969	0.13653307428158323	0.18472121814567144	0.15259578890294598	0.20881529007771554
LK-2306480	423.66302186878727	6.674950298210735	430.337972166998	588.6895671425989	260.25167178745704	146.973838785469	4.622492318814387	2.7842038677028738	1.4724155069582505	0.99945779866257	1.1333137538405929	0.6603560455449123	0.6157373938189047	0.47295770829568046	0.47295770829568046	0.5086526296764865	0.4104915958792698	0.6246611241641062	0.18739833724923188	0.2766356407012471	0.19632206759443338	0.24094071932044098	0.1517034158684258	0.2052457979396349	0.16955087655882883	0.23201698897523948
LK-2306485	373.25248508946316	5.880715705765407	379.1332007952286	518.6429604193023	229.285017169709	129.48581239833723	4.072474245436472	2.4529188505331643	1.2972166998011927	0.8805349719862642	0.9984637628772817	0.5817820350623532	0.5424724380986806	0.41668172781492857	0.41668172781492857	0.4481294053858666	0.3616482920657871	0.5503343574914151	0.16510030724742453	0.24371950117476954	0.17296222664015903	0.21227182360383154	0.13365262967648653	0.18082414603289354	0.1493764684619555	0.20440990421109703
LK-2306490	321.2331013916501	5.061133200795228	326.2942345924453	446.3608236941984	197.3300650641605	111.43965750948851	3.5049024037592624	2.111060907283571	1.1164264413518887	0.7578167359479486	0.8593100487981203	0.5007003433941803	0.4668692391107898	0.35860970540394	0.35860970540394	0.3856745888306524	0.3112461594071932	0.4736354599674679	0.14209063799024038	0.2097528465570215	0.1488568588469185	0.18268796313030905	0.11502575456352791	0.1556230797035966	0.12855819627688414	0.17592174227363094
LK-2306495	441.89662027833	6.962226640159045	448.858846918489	614.0255738297487	271.45237664919574	153.29929513826133	4.821435026206397	2.904030363274896	1.5357852882703775	1.0424724380986805	1.1820892824868967	0.6887764323151997	0.6422374841857943	0.49331285017169707	0.49331285017169707	0.5305440086752213	0.4281583227905295	0.6515452738116754	0.1954635821435026	0.28854147840231337	0.20477137176938368	0.25131031989878905	0.1582324236399783	0.21407916139526476	0.17684800289174046	0.242002530272908
LK-2306500	358.2365805168986	5.644135188866799	363.8807157057654	497.7780137357672	220.06090728357128	124.27661304897885	3.908639074643051	2.3542382071209107	1.2450298210735586	0.8451111512741731	0.9582956804626784	0.5583770106632929	0.5206488342671245	0.3999186697993855	0.3999186697993855	0.43010121091632025	0.34709922284474964	0.5281944695463582	0.15845834086390745	0.23391469365624434	0.16600397614314114	0.2037321525393096	0.1282757997469727	0.17354961142237482	0.14336707030544008	0.1961865172600759
LK-2306505	344.82952286282307	5.432902584493042	350.2624254473161	479.1485970540394	211.82509488523405	119.62554220133742	3.7623576721489247	2.2661304897885417	1.198434393638171	0.8134827399240918	0.9224313211639256	0.5374796674498463	0.5011634737032351	0.38495165371407913	0.38495165371407913	0.4140046087113681	0.3341089824688234	0.5084267124525574	0.15252801373576721	0.2251604012289897	0.15979125248508946	0.1961074462317007	0.12347505873847822	0.1670544912344117	0.13800153623712272	0.18884420748237846
