entity_id	valid	rejected	polled	electors	UNP	PA	JVP	TULF	SLMC	EPDP	SU	NLF	DPLF	IND9	USP	IND4	NDP	DLF	IND3	ULF	IND7	INDP	ESMS	MULF	IND1	IND5	SMBP	JSP	PFF	IND2	LP	RJP	DUNF	IND6	SLPF	SLMK	SLNF	SEP	IND8	IND 3	IND14	Ind10	ELPP	IND15	IND10	IND12	IND11	IND13 
LK-1131020	2345.5417670094025	80.28513391828785	2425.8269009276905	3276.588779762528	1130.553640608967	836.8181266098466	277.4275961719683	27.549766506816326	0	1.157958662282998	48.923753481456664	8.684689967122484	0	0	2.5089104349464955	0.14474483278537476	0	6.368772642556489	0.09649655519024983	1.7369379934244968	0	0	0	0	0.048248277595124914	0	1.5921931606391222	0.4342344983561242	0	0.14474483278537476	0	0.048248277595124914	0	0	0.09649655519024983	0.3859862207609993	0.09649655519024983	0.7237241639268737	0	0	0	0	0	0	0	0	0	0
LK-1131025	6192.678198228384	211.96808577471575	6404.6462840031	8650.820116013654	2984.8775155487615	2209.3596632672297	732.4618348585429	72.73664481812662	0	3.0572320063660925	129.16805226896741	22.929240047745694	0	0	6.624002680459867	0.38215400079576156	0	16.81477603501351	0.25476933386384104	4.585848009549139	0	0	0	0	0.12738466693192052	0	4.203694008753377	1.1464620023872847	0	0.38215400079576156	0	0.12738466693192052	0	0	0.25476933386384104	1.0190773354553642	0.25476933386384104	1.9107700039788078	0	0	0	0	0	0	0	0	0	0
LK-1131030	4506.820053190376	154.26314577094632	4661.083198961322	6295.771930559336	2172.2920863610666	1607.8966347664023	533.0607501099407	52.93525014135238	0	2.2249492178501873	94.00410445417042	16.687119133876408	0	0	4.820723305342073	0.2781186522312734	0	12.237220698176031	0.18541243482084896	3.3374238267752814	0	0	0	0	0.09270621741042448	0	3.059305174544008	0.8343559566938203	0	0.2781186522312734	0	0.09270621741042448	0	0	0.18541243482084896	0.7416497392833958	0.18541243482084896	1.3905932611563672	0	0	0	0	0	0	0	0	0	0
LK-1131035	3910.7633237702344	133.8608254978745	4044.624149268109	5463.114495424372	1884.99210520805	1395.2416811509224	462.55994387787155	45.93421355726342	0	1.9306849831424204	81.57144053776726	14.480137373568153	0	0	4.183150796808578	0.24133562289280255	0	10.618767407283313	0.16089041526186837	2.8960274747136308	0	0	0	0	0.08044520763093418	0	2.6546918518208282	0.7240068686784077	0	0.24133562289280255	0	0.08044520763093418	0	0	0.16089041526186837	0.6435616610474735	0.16089041526186837	1.2066781144640129	0	0	0	0	0	0	0	0	0	0
LK-1131040	2554.2379745775133	87.42855946223274	2641.6665340397462	3568.1255418507735	1231.1454358888445	911.2746005486566	302.11190919942203	30.001026113542604	0	1.2609888383975876	53.27677842229807	9.457416287981907	0	0	2.732142483194773	0.15762360479969845	0	6.935438611186731	0.10508240319979896	1.8914832575963814	0	0	0	0	0.05254120159989948	0	1.7338596527966827	0.47287081439909534	0	0.15762360479969845	0	0.05254120159989948	0	0	0.10508240319979896	0.42032961279919584	0.10508240319979896	0.7881180239984922	0	0	0	0	0	0	0	0	0	0
LK-1131045	3860.879840010052	132.15337256298034	3993.0332125730324	5393.430098632547	1860.9482126777377	1377.4447678679874	456.6597910078948	45.34830272443617	0	1.9060582581199088	80.53096140556615	14.295436935899316	0	0	4.1297928925931355	0.2382572822649886	0	10.4833204196595	0.15883818817665907	2.859087387179863	0	0	0	0	0.07941909408832953	0	2.620830104914875	0.7147718467949657	0	0.2382572822649886	0	0.07941909408832953	0	0	0.15883818817665907	0.6353527527066363	0.15883818817665907	1.191286411324943	0	0	0	0	0	0	0	0	0	0
LK-1131050	3279.5845496618017	112.25631897472411	3391.8408686365256	4581.3935564257745	1580.7632609469563	1170.056247775009	387.9049483802065	38.52064791740833	0	1.6190815236739056	68.40619437522251	12.143111427554292	0	0	3.5080099679601284	0.2023851904592382	0	8.90494838020648	0.1349234603061588	2.4286222855108583	0	0	0	0	0.0674617301530794	0	2.22623709505162	0.6071555713777146	0	0.2023851904592382	0	0.0674617301530794	0	0	0.1349234603061588	0.5396938412246352	0.1349234603061588	1.011925952296191	0	0	0	0	0	0	0	0	0	0
LK-1131055	2919.7108453919127	99.93826565870206	3019.6491110506145	4078.670408141897	1407.3037505497036	1041.6642305195485	345.3395598182313	34.29371976629741	0	1.4414172931543567	60.899880635771574	10.810629698657676	0	0	3.1230708018344395	0.1801771616442946	0	7.927795112348963	0.12011810776286307	2.1621259397315353	0	0	0	0	0.06005905388143153	0	1.9819487780872407	0.5405314849328838	0	0.1801771616442946	0	0.06005905388143153	0	0	0.12011810776286307	0.48047243105145226	0.12011810776286307	0.900885808221473	0	0	0	0	0	0	0	0	0	0
LK-1131060	3341.1753816514147	114.36450065964442	3455.539882311059	4667.432454505476	1610.4501078466276	1192.0299876447552	395.18983100538185	39.244068435490966	0	1.649487990283333	69.69086758947083	12.371159927124998	0	0	3.573890645613888	0.20618599878541663	0	9.072183946558331	0.1374573325236111	2.4742319854249994	0	0	0	0	0.06872866626180554	0	2.268045986639583	0.6185579963562499	0	0.20618599878541663	0	0.06872866626180554	0	0	0.1374573325236111	0.5498293300944443	0.1374573325236111	1.030929993927083	0	0	0	0	0	0	0	0	0	0
LK-1131065	4856.513454652064	166.23273930433692	5022.746193956401	6784.273773375495	2340.844679915398	1732.6566289028963	574.4220258413085	57.0426046531108	0	2.397587586120244	101.2980755135803	17.98190689590183	0	0	5.194773103260529	0.2996984482650305	0	13.186731723661342	0.19979896551002033	3.596381379180366	0	0	0	0	0.09989948275501016	0	3.2966829309153356	0.8990953447950915	0	0.2996984482650305	0	0.09989948275501016	0	0	0.19979896551002033	0.7991958620400813	0.19979896551002033	1.4984922413251525	0	0	0	0	0	0	0	0	0	0
LK-1133	88144.0	3294.0	91437.99999999999	115430.00000000001	42150.0	33627.0	9932.000000000002	450.00000000000017	0	40.0	1161.0	255.0	0	0	111.00000000000001	5.0	0	227.0	3.0000000000000004	72.0	0	0	0	0	10.0	0	36.0	12.000000000000002	0	5.0	0	5.0	0	0	4.0	4.0	4.0	31.000000000000004	0	0	0	0	0	0	0	0	0	0
LK-1133005	2200.457237936772	82.23255288804374	2282.6897908248156	2881.6343594009986	1052.2471476111243	839.4760339909675	247.9458759210839	11.233955312574281	0	0.9985738055621584	28.983604706441646	6.365908010458759	0	0	2.7710423104349893	0.1248217256952698	0	5.6669063465652485	0.07489303541716187	1.797432850011885	0	0	0	0	0.2496434513905396	0	0.8987164250059425	0.2995721416686475	0	0.1248217256952698	0	0.1248217256952698	0	0	0.09985738055621583	0.09985738055621583	0.09985738055621583	0.7738946993106727	0	0	0	0	0	0	0	0	0	0
LK-1133010	2516.828618968386	94.05556215830758	2610.8841811266934	3295.9421797004993	1203.5342880912765	960.1719455669123	283.59436653197054	12.849120513429998	0	1.1421440456382221	33.150730924649395	7.281168290943666	0	0	3.169449726646066	0.14276800570477777	0	6.48166745899691	0.08566080342286665	2.0558592821487998	0	0	0	0	0.28553601140955553	0	1.0279296410743999	0.3426432136914666	0	0.14276800570477777	0	0.14276800570477777	0	0	0.1142144045638222	0.1142144045638222	0.1142144045638222	0.8851616353696221	0	0	0	0	0	0	0	0	0	0
LK-1133015	1517.9540765391014	56.72695507487521	1574.6810316139765	1987.8544093178036	725.8777038269551	579.1005823627288	171.04193011647254	7.749584026622296	0	0.6888519134775374	19.993926788685524	4.391430948419301	0	0	1.9115640599001662	0.08610648918469217	0	3.9092346089850247	0.05166389351081531	1.2399334442595673	0	0	0	0	0.17221297836938435	0	0.6199667221297837	0.20665557404326124	0	0.08610648918469217	0	0.08610648918469217	0	0	0.06888519134775374	0.06888519134775374	0.06888519134775374	0.5338602329450914	0	0	0	0	0	0	0	0	0	0
LK-1133020	1420.0046589018302	53.06652008557166	1473.0711789874017	1859.5836106489182	679.0388043736629	541.7328084145471	160.00506299025432	7.249524601854052	0	0.6444021868314713	18.703773472783453	4.10806394105063	0	0	1.788216068457333	0.08055027335393392	0	3.6569824102685997	0.048330164012360344	1.1599239362966483	0	0	0	0	0.16110054670786783	0	0.5799619681483241	0.19332065604944138	0	0.08055027335393392	0	0.08055027335393392	0	0	0.06444021868314713	0.06444021868314713	0.06444021868314713	0.49941169479439024	0	0	0	0	0	0	0	0	0	0
LK-1133025	1439.3850249584025	53.79077727596862	1493.175802234371	1884.9633943427618	688.306394105063	549.1264321369147	162.18882814357022	7.348466840979319	0	0.6531970525314951	18.959044449726644	4.164131209888281	0	0	1.8126218207748988	0.08164963156643688	0	3.7068932731162345	0.04898977893986213	1.1757546945566912	0	0	0	0	0.16329926313287377	0	0.5878773472783456	0.19595911575944852	0	0.08164963156643688	0	0.08164963156643688	0	0	0.06531970525314951	0.06531970525314951	0.06531970525314951	0.5062277157119087	0	0	0	0	0	0	0	0	0	0
LK-1133030	2820.628951747088	105.40878298074638	2926.0377347278345	3693.7874376039936	1348.810019015926	1076.071993106727	317.8263608271928	14.400106964582838	0	1.280009507962919	37.15227596862372	8.160060613263608	0	0	3.5520263845971	0.16000118849536488	0	7.2640539576895655	0.09600071309721891	2.304017114333254	0	0	0	0	0.32000237699072975	0	1.152008557166627	0.38400285238887566	0	0.16000118849536488	0	0.16000118849536488	0	0	0.1280009507962919	0.1280009507962919	0.1280009507962919	0.9920073686712622	0	0	0	0	0	0	0	0	0	0
LK-1133035	3099.8109816971714	115.84200142619443	3215.6529831233656	4059.3935108153078	1482.3134062277156	1182.580140242453	349.28438317090564	15.825410030900878	0	1.4067031138578558	40.82955787972427	8.967732350843832	0	0	3.90360114095555	0.17583788923223198	0	7.983040171143332	0.1055027335393392	2.532065604944141	0	0	0	0	0.35167577846446396	0	1.2660328024720704	0.4220109341573568	0	0.17583788923223198	0	0.17583788923223198	0	0	0.1406703113857856	0.1406703113857856	0.1406703113857856	1.0901949132398383	0	0	0	0	0	0	0	0	0	0
LK-1133040	2051.1760399334444	76.65381507012123	2127.8298550035656	2686.1414309484194	980.8616591395294	782.5251485619206	231.12498217256953	10.471832659852627	0	0.9308295697646779	27.017328262419777	5.934038507249822	0	0	2.583052056096981	0.11635369622058474	0	5.282457808414547	0.06981221773235084	1.67549322557642	0	0	0	0	0.23270739244116947	0	0.83774661278821	0.27924887092940337	0	0.11635369622058474	0	0.11635369622058474	0	0	0.09308295697646779	0.09308295697646779	0.09308295697646779	0.7213929165676254	0	0	0	0	0	0	0	0	0	0
LK-1133045	2347.1194675540764	87.71341811266936	2434.832885666746	3073.6975873544093	1122.3802590919895	895.4277810791538	264.47166627050154	11.982707392441169	0	1.0651295459947705	30.915385072498218	6.790200855716662	0	0	2.9557344901354883	0.1331411932493463	0	6.044610173520323	0.07988471594960779	1.917233182790587	0	0	0	0	0.2662823864986926	0	0.9586165913952935	0.31953886379843116	0	0.1331411932493463	0	0.1331411932493463	0	0	0.10651295459947706	0.10651295459947706	0.10651295459947706	0.8254753981459472	0	0	0	0	0	0	0	0	0	0
LK-1133050	1597.0469217970049	59.682707392441166	1656.729629189446	2091.4313643926785	763.699488946993	609.274560256715	179.9540527691942	8.153375326836224	0	0.7247444734965534	21.03570834323746	4.620246018540527	0	0	2.011165913952935	0.09059305918706917	0	4.11292488709294	0.0543558355122415	1.304540052293796	0	0	0	0	0.18118611837413834	0	0.652270026146898	0.217423342048966	0	0.09059305918706917	0	0.09059305918706917	0	0	0.07247444734965533	0.07247444734965533	0.07247444734965533	0.5616769669598288	0	0	0	0	0	0	0	0	0	0
LK-1133055	1745.8043261231282	65.2418706917043	1811.0461968148325	2286.2383527454244	834.8345020204422	666.0256180175897	196.71592583788924	8.912823864986928	0	0.7922510102210601	22.995085571666273	5.050600190159258	0	0	2.198496553363442	0.09903137627763252	0	4.496024483004517	0.05941882576657952	1.4260518183979083	0	0	0	0	0.19806275255526504	0	0.7130259091989541	0.23767530306631807	0	0.09903137627763252	0	0.09903137627763252	0	0	0.07922510102210602	0.07922510102210602	0.07922510102210602	0.6139945329213217	0	0	0	0	0	0	0	0	0	0
LK-1133060	2338.214975041597	87.38065129545994	2425.595626337057	3062.036605657238	1118.1221773235084	892.0307107202282	263.4683147135726	11.937247444734965	0	1.061088661754219	30.79809840741621	6.764440218683147	0	0	2.944521036367958	0.13263608271927738	0	6.021678155455193	0.07958164963156643	1.9099595911575944	0	0	0	0	0.26527216543855475	0	0.9549797955787972	0.3183265985262657	0	0.13263608271927738	0	0.13263608271927738	0	0	0.10610886617542191	0.10610886617542191	0.10610886617542191	0.8223437128595198	0	0	0	0	0	0	0	0	0	0
LK-1133065	1981.5114808652245	74.05040408842406	2055.5618849536486	2594.911397670549	947.5484311861184	755.948068695032	223.27523175659616	10.116175421915854	0	0.8992155930591871	26.099732588542903	5.732499405752318	0	0	2.495323270739244	0.11240194913239838	0	5.103048490610886	0.06744116947943903	1.6185880675065367	0	0	0	0	0.22480389826479677	0	0.8092940337532684	0.2697646779177561	0	0.11240194913239838	0	0.11240194913239838	0	0	0.0899215593059187	0.0899215593059187	0.0899215593059187	0.6968920846208699	0	0	0	0	0	0	0	0	0	0
LK-1133070	1123.0136439267887	41.96776800570478	1164.9814119324935	1470.6555740432614	537.0192536249109	428.43052056096985	126.54033753268362	5.733301640123604	0	0.5096268124554314	14.791918231518897	3.2488709294033753	0	0	1.4142144045638223	0.06370335155692892	0	2.8921321606845733	0.038222010934157356	0.9173282624197766	0	0	0	0	0.12740670311385785	0	0.4586641312098883	0.15288804373662943	0	0.06370335155692892	0	0.06370335155692892	0	0	0.050962681245543144	0.050962681245543144	0.050962681245543144	0.3949607796529594	0	0	0	0	0	0	0	0	0	0
LK-1133075	2112.4599001663896	78.94403375326837	2191.403933919658	2766.3964226289518	1010.1672807226053	805.9049857380556	238.03040171143334	10.784704064654148	0	0.9586403613025909	27.824536486807702	6.111332303304017	0	0	2.6602270026146897	0.11983004516282386	0	5.440284050392203	0.07189802709769433	1.7255526503446637	0	0	0	0	0.23966009032564772	0	0.8627763251723318	0.2875921083907773	0	0.11983004516282386	0	0.11983004516282386	0	0	0.0958640361302591	0.0958640361302591	0.0958640361302591	0.742946280009508	0	0	0	0	0	0	0	0	0	0
LK-1133080	2818.009983361065	105.3109103874495	2923.3208937485147	3690.3577371048254	1347.5576420251962	1075.0728547658664	317.53125742809607	14.386736391728073	0	1.2788210125980508	37.117779890658426	8.152483955312574	0	0	3.5487283099595914	0.15985262657475635	0	7.257309246493939	0.09591157594485382	2.3018778226764915	0	0	0	0	0.3197052531495127	0	1.1509389113382458	0.3836463037794153	0	0.15985262657475635	0	0.15985262657475635	0	0	0.1278821012598051	0.1278821012598051	0.1278821012598051	0.9910862847634895	0	0	0	0	0	0	0	0	0	0
LK-1133085	1672.9970049916806	62.521012598050866	1735.5180175897315	2190.8926788685526	800.0184216781555	638.2495721416686	188.51205134299977	8.541121939624436	0	0.7592108390777276	22.036094604231042	4.8399690991205135	0	0	2.1068100784406942	0.09490135488471595	0	4.308521511766104	0.056940812930829574	1.3665795103399097	0	0	0	0	0.1898027097694319	0	0.6832897551699548	0.2277632517233183	0	0.09490135488471595	0	0.09490135488471595	0	0	0.07592108390777276	0.07592108390777276	0.07592108390777276	0.5883884002852389	0	0	0	0	0	0	0	0	0	0
LK-1133090	5550.117803660566	207.4115997147611	5757.529403375327	7268.221297836938	2654.037318754457	2117.3739719515092	625.3831233658188	28.334917993819825	0	2.518659377228429	73.10408842405515	16.056453529831234	0	0	6.98927977180889	0.3148324221535536	0	14.293391965771333	0.18889945329213215	4.533586879011172	0	0	0	0	0.6296648443071072	0	2.266793439505586	0.7555978131685286	0	0.3148324221535536	0	0.3148324221535536	0	0	0.2518659377228429	0.2518659377228429	0.2518659377228429	1.9519610173520323	0	0	0	0	0	0	0	0	0	0
LK-1133095	3921.643261231281	146.5544212027573	4068.1976824340386	5135.6335274542425	1875.309305918707	1496.1097516044688	441.88782980746373	20.02109579272641	0	1.7796529593534585	51.65442714523413	11.345287615878298	0	0	4.9385369622058475	0.2224566199191823	0	10.099530544330877	0.1334739719515094	3.2033753268362255	0	0	0	0	0.4449132398383646	0	1.6016876634181128	0.5338958878060376	0	0.2224566199191823	0	0.2224566199191823	0	0	0.17796529593534585	0.17796529593534585	0.17796529593534585	1.3792310434989303	0	0	0	0	0	0	0	0	0	0
LK-1133100	1704.9484193011647	63.71505823627288	1768.6634775374375	2232.735024958403	815.2974209650582	650.4390599001664	192.11231281198005	8.70424292845258	0	0.7737104825291181	22.456946755407653	4.9324043261231285	0	0	2.147046589018303	0.09671381031613976	0	4.390806988352746	0.058028286189683864	1.3926788685524127	0	0	0	0	0.19342762063227953	0	0.6963394342762064	0.23211314475873546	0	0.09671381031613976	0	0.09671381031613976	0	0	0.07737104825291181	0.07737104825291181	0.07737104825291181	0.5996256239600666	0	0	0	0	0	0	0	0	0	0
LK-1133105	1856.3247920133113	69.3720941288329	1925.6968861421442	2430.9717138103165	887.684811029237	708.1892560019016	209.16928927977182	9.477062039458048	0	0.842405514618493	24.45082006180176	5.370335155692893	0	0	2.337675303066318	0.10530068932731163	0	4.780651295459948	0.06318041359638699	1.5163299263132874	0	0	0	0	0.21060137865462325	0	0.7581649631566437	0.25272165438554794	0	0.10530068932731163	0	0.10530068932731163	0	0	0.0842405514618493	0.0842405514618493	0.0842405514618493	0.6528642738293321	0	0	0	0	0	0	0	0	0	0
LK-1133110	1767.8036605657237	66.06400047539815	1833.867661041122	2315.047836938436	845.354468742572	674.4183800808177	199.19479439030187	9.02513667696696	0	0.802234371285952	23.284852626574757	5.114244116947944	0	0	2.2262003803185166	0.100279296410744	0	4.552680057047778	0.0601675778464464	1.4440218683147137	0	0	0	0	0.200558592821488	0	0.7220109341573568	0.2406703113857856	0	0.100279296410744	0	0.100279296410744	0	0	0.0802234371285952	0.0802234371285952	0.0802234371285952	0.6217316377466128	0	0	0	0	0	0	0	0	0	0
LK-1133115	1480.240931780366	55.31758973140005	1535.558521511766	1938.4667221297836	707.8434751604468	564.712990254338	166.79244116947945	7.5570477775136675	0	0.6717375802234371	19.49718326598526	4.282327073924412	0	0	1.864071785120038	0.08396719752792964	0	3.8121107677680057	0.05038031851675778	1.2091276444021868	0	0	0	0	0.16793439505585928	0	0.6045638222010934	0.20152127406703113	0	0.08396719752792964	0	0.08396719752792964	0	0	0.06717375802234371	0.06717375802234371	0.06717375802234371	0.5205966246731637	0	0	0	0	0	0	0	0	0	0
LK-1133120	1138.7274542429284	42.555003565486096	1181.2824578084144	1491.2337770382694	544.5335155692893	434.4253506061326	128.31095792726407	5.813525077252199	0	0.5167577846446398	14.998894699310672	3.294330877109579	0	0	1.4340028523888757	0.06459472308057998	0	2.9326004278583313	0.038756833848347993	0.9301640123603517	0	0	0	0	0.12918944616115996	0	0.46508200618017587	0.15502733539339197	0	0.06459472308057998	0	0.06459472308057998	0	0	0.05167577846446399	0.05167577846446399	0.05167577846446399	0.4004872830995959	0	0	0	0	0	0	0	0	0	0
LK-1133125	2369.6425956738767	88.55512241502258	2458.1977180888994	3103.1930116472545	1133.1507012122652	904.0203708105538	267.0095555027335	12.097694318992156	0	1.075350606132636	31.21205134299976	6.855360114095555	0	0	2.984097932018065	0.1344188257665795	0	6.10261468980271	0.0806512954599477	1.9356310910387449	0	0	0	0	0.268837651533159	0	0.9678155455193724	0.3226051818397908	0	0.1344188257665795	0	0.1344188257665795	0	0	0.10753506061326361	0.10753506061326361	0.10753506061326361	0.833396719752793	0	0	0	0	0	0	0	0	0	0
LK-1133130	2324.0725457570716	86.85213929165675	2410.9246850487284	3043.5162229617304	1111.359341573568	886.6353636795816	261.8747563584502	11.86504635131923	0	1.0546707867839316	30.611819586403612	6.723526265747563	0	0	2.92671143332541	0.13183384834799144	0	5.985256714998812	0.07910030900879486	1.8984074162110767	0	0	0	0	0.2636676966959829	0	0.9492037081055383	0.31640123603517945	0	0.13183384834799144	0	0.13183384834799144	0	0	0.10546707867839315	0.10546707867839315	0.10546707867839315	0.817369859757547	0	0	0	0	0	0	0	0	0	0
LK-1133135	2018.7008319467554	75.44019491323984	2094.1410268599952	2643.6131447587354	965.3321844544806	770.1358331352508	227.46570002376993	10.30603755645353	0	0.9160922272403138	26.589576895650108	5.8400879486570005	0	0	2.542155930591871	0.11451152840503923	0	5.198823389588781	0.06870691704302354	1.6489660090325649	0	0	0	0	0.22902305681007845	0	0.8244830045162824	0.27482766817209414	0	0.11451152840503923	0	0.11451152840503923	0	0	0.09160922272403138	0.09160922272403138	0.09160922272403138	0.7099714761112432	0	0	0	0	0	0	0	0	0	0
LK-1133140	1901.3710482529118	71.05550273353934	1972.4265509864513	2489.962562396007	909.2256952697885	725.3744354647017	214.2450677442358	9.70703589256002	0	0.8628476348942239	25.04415260280485	5.500653672450677	0	0	2.3944021868314715	0.10785595436177799	0	4.896660328024721	0.0647135726170668	1.553125742809603	0	0	0	0	0.21571190872355597	0	0.7765628714048015	0.2588542904682672	0	0.10785595436177799	0	0.10785595436177799	0	0	0.08628476348942239	0.08628476348942239	0.08628476348942239	0.6687069170430235	0	0	0	0	0	0	0	0	0	0
LK-1133145	1926.5131447587355	71.99507962918945	1998.5082243879249	2522.8876871880198	921.248514380794	734.9661635369622	217.07806037556455	9.835393391965772	0	0.8742571903969575	25.37531495127169	5.5733895887806035	0	0	2.426063703351557	0.10928214879961969	0	4.961409555502733	0.0655692892797718	1.5736629427145234	0	0	0	0	0.21856429759923937	0	0.7868314713572617	0.2622771571190872	0	0.10928214879961969	0	0.10928214879961969	0	0	0.08742571903969575	0.08742571903969575	0.08742571903969575	0.677549322557642	0	0	0	0	0	0	0	0	0	0
LK-1133150	2456.0685524126457	91.78491799381983	2547.8534704064655	3216.3731281198006	1174.4791419063465	936.9919360589494	276.7479676729261	12.53892322319943	0	1.1145709531732826	32.35042191585453	7.105389826479677	0	0	3.092934395055859	0.13932136914666032	0	6.325190159258379	0.0835928214879962	2.006227715711909	0	0	0	0	0.27864273829332065	0	1.0031138578559544	0.3343712859519848	0	0.13932136914666032	0	0.13932136914666032	0	0	0.11145709531732827	0.11145709531732827	0.11145709531732827	0.863792488709294	0	0	0	0	0	0	0	0	0	0
LK-1133155	1881.466888519135	70.311671024483	1951.778559543618	2463.89683860233	899.7076301402425	717.7809840741621	212.00228191110057	9.6054195388638	0	0.8538150701212266	24.7819824102686	5.4430710720228195	0	0	2.3693368195864037	0.10672688376515332	0	4.845400522937961	0.064036130259092	1.5368671262182079	0	0	0	0	0.21345376753030665	0	0.7684335631091039	0.256144521036368	0	0.10672688376515332	0	0.10672688376515332	0	0	0.08538150701212266	0.08538150701212266	0.08538150701212266	0.6617066793439506	0	0	0	0	0	0	0	0	0	0
LK-1133160	1171.2026622296173	43.76862372236748	1214.9712859519848	1533.7620632279534	560.062990254338	446.81466603280245	131.9702400760637	5.979320180651295	0	0.531495127169004	15.426646066080343	3.3882814357024005	0	0	1.4748989778939863	0.0664368908961255	0	3.016234846684098	0.0398621345376753	0.9566912289042072	0	0	0	0	0.132873781792251	0	0.4783456144521036	0.1594485381507012	0	0.0664368908961255	0	0.0664368908961255	0	0	0.0531495127169004	0.0531495127169004	0.0531495127169004	0.41190872355597813	0	0	0	0	0	0	0	0	0	0
LK-1133165	1253.9620632279534	46.86139767054908	1300.8234608985024	1642.140599001664	599.6381031613977	478.38743760399336	141.2955074875208	6.401830282861897	0	0.5690515806988352	16.516722129783695	3.627703826955075	0	0	1.579118136439268	0.0711314475873544	0	3.22936772046589	0.042678868552412645	1.0242928452579034	0	0	0	0	0.1422628951747088	0	0.5121464226289517	0.17071547420965058	0	0.0711314475873544	0	0.0711314475873544	0	0	0.05690515806988353	0.05690515806988353	0.05690515806988353	0.4410149750415973	0	0	0	0	0	0	0	0	0	0
LK-1133170	2983.528785357737	111.49645828381269	3095.0252436415494	3907.114808652246	1426.7078678393154	1138.218397908248	336.1817922510102	15.231756596149275	0	1.3539339196577131	39.297932018065126	8.631328737817922	0	0	3.7571666270501543	0.16924173995721414	0	7.683574994057523	0.1015450439743285	2.4370810553838838	0	0	0	0	0.3384834799144283	0	1.2185405276919419	0.406180175897314	0	0.16924173995721414	0	0.16924173995721414	0	0	0.13539339196577133	0.13539339196577133	0.13539339196577133	1.0492987877347277	0	0	0	0	0	0	0	0	0	0
LK-1133175	1148.1557404326124	42.90734490135488	1191.0630853339671	1503.5806988352747	549.0420727359163	438.02224863323033	129.37333016401237	5.861659139529356	0	0.521036367958165	15.12308057998574	3.3216068457333017	0	0	1.4458759210839078	0.06512954599477062	0	2.956881388162586	0.03907772759686237	0.9378654623246969	0	0	0	0	0.13025909198954125	0	0.46893273116234846	0.1563109103874495	0	0.06512954599477062	0	0.06512954599477062	0	0	0.0521036367958165	0.0521036367958165	0.0521036367958165	0.40380318516757785	0	0	0	0	0	0	0	0	0	0
LK-1133180	1849.5154742096506	69.117625386261	1918.6330995959117	2422.0544925124796	884.4286308533398	705.5914963156645	208.4020204421203	9.442298550035655	0	0.839315426669836	24.36113025909199	5.3506358450202045	0	0	2.329100309008795	0.1049144283337295	0	4.763115046351319	0.0629486570002377	1.5107677680057048	0	0	0	0	0.209828856667459	0	0.7553838840028524	0.2517946280009508	0	0.1049144283337295	0	0.1049144283337295	0	0	0.0839315426669836	0.0839315426669836	0.0839315426669836	0.650469455669123	0	0	0	0	0	0	0	0	0	0
LK-1133185	1876.228951747088	70.11592583788924	1946.3448775849774	2457.0374376039936	897.2028761587829	715.7827073924411	211.41207511290708	9.578678393154267	0	0.8514380793914904	24.71299025433801	5.427917756120751	0	0	2.362740670311386	0.1064297599239363	0	4.831911100546708	0.06385785595436178	1.5325885429046826	0	0	0	0	0.2128595198478726	0	0.7662942714523413	0.2554314238174471	0	0.1064297599239363	0	0.1064297599239363	0	0	0.08514380793914904	0.08514380793914904	0.08514380793914904	0.6598645115284051	0	0	0	0	0	0	0	0	0	0
LK-1133190	1859.9913477537439	69.50911575944855	1929.5004635131925	2435.7732945091516	889.4381388162586	709.5880496791062	209.58243403850727	9.49578084145472	0	0.8440694081293083	24.499114570953175	5.380942476824341	0	0	2.342292607558831	0.10550867601616354	0	4.790093891133825	0.06330520560969813	1.519324934632755	0	0	0	0	0.21101735203232708	0	0.7596624673163775	0.2532208224387925	0	0.10550867601616354	0	0.10550867601616354	0	0	0.08440694081293083	0.08440694081293083	0.08440694081293083	0.654153791300214	0	0	0	0	0	0	0	0	0	0
LK-1133195	2304.1683860232947	86.10830758260043	2390.276693605895	3017.4504991680533	1101.841276444022	879.0419122890421	259.63197052531496	11.76342999762301	0	1.0456382220109341	30.349649393867367	6.6659436653197055	0	0	2.9016460660803425	0.13070477775136677	0	5.933996909912052	0.07842286665082007	1.8821487996196815	0	0	0	0	0.26140955550273354	0	0.9410743998098408	0.3136914666032803	0	0.13070477775136677	0	0.13070477775136677	0	0	0.10456382220109342	0.10456382220109342	0.10456382220109342	0.810369622058474	0	0	0	0	0	0	0	0	0	0
LK-1133200	2411.0222961730447	90.10150938911337	2501.1238055621584	3157.38227953411	1152.9382576657952	919.8067565961493	271.6721892084621	12.308949370097457	0	1.0941288328975516	31.757089374851436	6.9750713097218915	0	0	3.036207511290706	0.13676610411219395	0	6.209181126693606	0.08205966246731637	1.969431899215593	0	0	0	0	0.2735322082243879	0	0.9847159496077965	0.3282386498692655	0	0.13676610411219395	0	0.13676610411219395	0	0	0.10941288328975517	0.10941288328975517	0.10941288328975517	0.8479498454956026	0	0	0	0	0	0	0	0	0	0
