entity_id	valid	rejected	polled	electors	SLPP	SJB	JJB	ITAK	UNP	AITC	OPPP	TMVP	SLFP	EPDP	MNA	TMTK	ACMC	NC	SLMC	UPA	AITM	IND01_D04	IND01_D06	IND05_D10	JSWP	FSP	IND11_D04	SDPT	TULF	SPS	JSP	IND01_D03	IND04_D02	IND02_D10	SJP	NEWDF	ULF	IND05_D03	LP	IND08_D06	NPP	DUNF	IND02_D19	NDF	IND10_D06	IND09_D10	IND01_D11	SLLP	IND06_D21	DLF	IND03_D05	IND10_D15	IND03_D11	IND07_D08	IND02_D15	IND08_D10	IND07_D01	IND03_D19	IND09_D02	IND17_D01	IND04_D06	IND04_D14	IND09_D17	IND02_D21	NSU	IND09_D11	IND10_D12	IND02_D06	IND02_D01	USP	IND19_D01	IND01_D16	IND14_D10	MJP	IND01_D17	IND20_D11	EDF	IND05_D11	IND14_D12	IND06_D06	IND18_D02	IND06_D04	IND08_D01	IND12_D03	IND06_D12	IND04_D10	IND19_D12	SEP	IND12_D07	IND02_D04	LSSP	IND22_D11	IND24_D13	IND07_D22	IND09_D19	IND10_D01	IND11_D02	IND22_D12	IND11_D01	IND02_D03	IND01_D09	OWORS	IND12_D06	IND07_D10	IND17_D12	IND13_D01	IND14_D14	IND01_D21	IND05_D17	IND24_D11	IND15_D01	IND13_D02	IND10_D04	IND04_D13	IND03_D20	IND03_D15	IND03_D02	IND09_D13	IND26_D13	IND15_D11	IND02_D07	IND12_D13	IND27_D13	IND03_D18	IND24_D01	IND05_D01	IND03_D06	IND10_D17	IND10_D05	IND04_D17	IND05_D05	IND07_D11	IND12_D04	IND01_D01	IND28_D11	IND13_D03	IND03_D10	IND18_D13	IND06_D05	IND13_D07	IND15_D02	IND12_D19	IND02_D14	IND07_D06	IND10_D19	IND01_D15	IND07_D04	IND02_D11	IND09_D12	IND07_D05	IND09_D15	IND09_D16	IND03_D01	IND10_D11	IND25_D01	IND05_D19	IND07_D15	IND13_D06	IND07_D09	IND04_D01	IND05_D21	IND01_D07	IND04_D21	IND26_D01	IND09_D01	IND11_D19	IND11_D06	IND05_D06	IND03_D03	IND03_D22	IND20_D01	IND01_D22	IND07_D17	IND06_D01	IND14_D02	IND25_D11	IND02_D20	IND04_D16	IND06_D13	IND04_D08	IND01_D14	IND03_D04	IND18_D12	IND17_D02	IND18_D11	IND19_D11	IND08_D15	IND06_D17	IND21_D01	IND08_D05	IND12_D02	IND04_D20	IND01_D20	IND01_D19	IND04_D03	IND05_D22	IND12_D10	IND04_D19	IND06_D02	IND16_D16	IND07_D20	IND01_D10	IND12_D01	IND06_D10	IND15_D12	IND01_D18	IND14_D11	IND11_D07	IND05_D02	IND20_D13	IND07_D03	IND01_D05	IND11_D13	IND08_D11	IND08_D03	IND11_D16	IND03_D17	IND10_D14	IND06_D08	IND08_D13	IND34_D13	IND10_D02	IND05_D09	IND03_D21	IND17_D13	IND09_D04	IND04_D22	IND02_D02	IND01_D02	IND05_D04	IND02_D17	IND22_D01	IND08_D09	IND05_D08	IND08_D17	IND27_D11	IND07_D12	IND20_D12	IND08_D07	IND02_D13	IND16_D02	IND07_D02	IND06_D19	IND10_D03	IND06_D22	IND13_D10	IND04_D11	IND18_D01	IND07_D18	IND10_D13	IND14_D13	IND10_D10	IND05_D20	IND06_D20	DUA	IND08_D19	IND15_D16	IND19_D16	IND08_D04	IND11_D11	IND09_D06	IND09_D03	IND11_D03	IND04_D04	IND04_D15	IND02_D05	IND09_D05	IND11_D14	IND09_D20	IND14_D16	IND04_D07	IND05_D07	IND08_D12	IND07_D19	IND11_D10	IND17_D16	IND02_D22	IND08_D18	IND16_D12	IND21_D11	IND06_D07	IND06_D18	IND06_D15	IND05_D15	IND23_D11	IND05_D14	IND08_D20	IND10_D16	IND04_D05	IND10_D07	IND07_D07	IND13_D12	IND09_D07	IND04_D12	IND12_D16	IND08_D14	IND21_D13	IND14_D01	IND02_D16	IND08_D02	IND03_D07	IND16_D11	IND06_D03	IND16_D01	IND02_D09	IND26_D11	IND03_D12	IND07_D13	IND18_D16	IND13_D14	IND07_D16	IND06_D09	IND02_D12	IND03_D08	IND01_D12	IND28_D13	IND04_D18	IND03_D14	IND12_D11	IND07_D14	IND33_D13	IND03_D16	IND05_D13	IND15_D13	IND23_D01	IND01_D08	IND31_D13	IND12_D12	IND13_D11	IND02_D08	IND04_D09	IND19_D13	IND05_D16	IND13_D13	IND22_D13	IND03_D09	IND05_D18	IND23_D13	IND29_D13	IND25_D13	IND08_D16	IND06_D11	IND02_D18	IND30_D13	IND12_D14	IND13_D16	IND06_D16	IND01_D13	IND06_D14	IND16_D13	IND17_D11	IND05_D12	IND21_D12	IND11_D12	IND03_D13	IND32_D13	IND09_D14 
LK-2312210	761.2990567640857	75.95872834279122	837.2577851068769	1046.9581084541796	394.8663074982588	253.1159431042777	6.371420980955777	0	20.567166965441807	0	1.30729003367503	0	5.944286613517401	0	0	0	0	0	0	0	0	0	47.848756752358085	0	0	0.8510328684567645	0	0	0	1.4561398889944641	0.6601167496774903	0	0	0	0	4.355476201303441	0	0	0	8.280582168748518	0	0	0	0	0.6892395474573796	0	0	1.0451848536560264	0	0	0	0	0	0	0	0	0	0	0	0	3.1226110952881285	0	0	0	0	0	0	3.3814804088871444	0	0	0	0	0	0	0	0	0	0	0	1.8153210616130986	0	0	0	0	0	0	0	0.7669003415370844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0646000521759527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9998827237761986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7021830131373304	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5306820928779824	0	0	0	0	0	0	0	0	0.5921635548577487	0.6827678146174042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2815203785389297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2312215	1022.0101982446861	101.97122185071454	1123.9814200954006	1405.494797961787	530.0904941637128	339.7969206614379	8.553349911564153	0	27.610508907009528	0	1.754978854378831	0	7.9799409789453275	0	0	0	0	0	0	0	0	0	64.23483247450439	0	0	1.1424738581723577	0	0	0	1.9548031793823613	0.8861774413200038	0	0	0	0	5.847033509885907	0	0	0	11.116314080087694	0	0	0	0	0.9252735049076509	0	0	1.403114282090006	0	0	0	0	0	0	0	0	0	0	0	0	4.191966818008841	0	0	0	0	0	0	4.539487383232372	0	0	0	0	0	0	0	0	0	0	0	2.4369879636300102	0	0	0	0	0	0	0	1.0295296744747102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4291783244817708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.342298183175888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9426495331688275	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7124171587082383	0	0	0	0	0	0	0	0	0.7949532929488269	0.9165854907770626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3779286146805898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2312220	1585.6643075796342	158.2098957198965	1743.8742032995308	2180.6464744134396	822.4434333691545	527.2000708444127	13.270651984002566	0	42.83812291026933	0	2.722876283157459	0	12.380999337030326	0	0	0	0	0	0	0	0	0	99.66131583923105	0	0	1.7725655011643855	0	0	0	3.032906751041724	1.3749177271389148	0	0	0	0	9.071761082004802	0	0	0	17.24712972425727	0	0	0	0	1.4355758621597494	0	0	2.1769530679699485	0	0	0	0	0	0	0	0	0	0	0	0	6.503900032789475	0	0	0	0	0	0	7.043083455196893	0	0	0	0	0	0	0	0	0	0	0	3.781023749632016	0	0	0	0	0	0	0	1.5973308888819746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.217391824650505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0825959690486506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4625350332801204	0	0	0	0	0	0	0	0	0	0	0	0	0	1.105326015935206	0	0	0	0	0	0	0	0	1.2333820787569678	1.422096276599564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5863619718680666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2312225	1029.893472501119	102.75777673000381	1132.6512492311228	1416.336080149922	534.1793464602924	342.41794374092007	8.61932616432553	0	27.82348252943274	0	1.768515881354756	0	8.04149424269477	0	0	0	0	0	0	0	0	0	64.73030776631875	0	0	1.1512863287037147	0	0	0	1.9698815510139607	0.8930129697929955	0	0	0	0	5.892134594810647	0	0	0	11.202059753432723	0	0	0	0	0.9324106008132748	0	0	1.413937202172243	0	0	0	0	0	0	0	0	0	0	0	0	4.224301548285494	0	0	0	0	0	0	4.574502712910197	0	0	0	0	0	0	0	0	0	0	0	2.455785666930738	0	0	0	0	0	0	0	1.037470950200686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4402022895190958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3526519983629197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94992065904451	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7179123874806435	0	0	0	0	0	0	0	0	0.8010851640790106	0.9236555716976571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38084376652936575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2312230	615.4584830200782	61.407463075939944	676.8659460960181	846.3943879736822	319.2225400115362	204.62701613385767	5.1508603048703145	0	16.62715495061235	0	1.05685503462042	0	4.805551234152751	0	0	0	0	0	0	0	0	0	38.68246385379245	0	0	0.6880021636266596	0	0	0	1.1771900138098736	0.5336594729271428	0	0	0	0	3.5211061301957556	0	0	0	6.694287211865482	0	0	0	0	0.5572032732033403	0	0	0.8449608321346427	0	0	0	0	0	0	0	0	0	0	0	0	2.5244185851700625	0	0	0	0	0	0	2.7336968098473733	0	0	0	0	0	0	0	0	0	0	0	1.4675635505496425	0	0	0	0	0	0	0	0.6199867406065335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8606566989854411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8083371428161134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5676671844372058	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4290203605884873	0	0	0	0	0	0	0	0	0.47872393894934867	0.5519713175864075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22759006933657558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2312235	792.8321537898171	79.10494785994825	871.9371016497654	1090.3232372067198	411.22171668457725	263.60003542220636	6.635325992001283	0	21.419061455134663	0	1.3614381415787296	0	6.190499668515163	0	0	0	0	0	0	0	0	0	49.830657919615525	0	0	0.8862827505821927	0	0	0	1.516453375520862	0.6874588635694574	0	0	0	0	4.535880541002401	0	0	0	8.623564862128635	0	0	0	0	0.7177879310798747	0	0	1.0884765339849742	0	0	0	0	0	0	0	0	0	0	0	0	3.2519500163947375	0	0	0	0	0	0	3.5215417275984464	0	0	0	0	0	0	0	0	0	0	0	1.890511874816008	0	0	0	0	0	0	0	0.7986654444409873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1086959123252524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0412979845243253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7312675166400602	0	0	0	0	0	0	0	0	0	0	0	0	0	0.552663007967603	0	0	0	0	0	0	0	0	0.6166910393784839	0.711048138299782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2931809859340333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2312240	1673.5065064370285	166.97436437483395	1840.4808708118626	2301.4493330812293	868.0049303881843	556.405756587214	14.005815943343617	0	45.211257560128	0	2.8737174408891932	0	13.06687856166695	0	0	0	0	0	0	0	0	0	105.1823262337339	0	0	1.8707616013709352	0	0	0	3.2009228920795465	1.4510850444093946	0	0	0	0	9.574316028309044	0	0	0	18.20258151295902	0	0	0	0	1.5151035022509853	0	0	2.2975513203148745	0	0	0	0	0	0	0	0	0	0	0	0	6.864201313015028	0	0	0	0	0	0	7.433254271606947	0	0	0	0	0	0	0	0	0	0	0	3.990483872125835	0	0	0	0	0	0	0	1.6858193898285612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3402302922092684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.197967052561289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5435561501805815	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1665585651134347	0	0	0	0	0	0	0	0	1.3017086427790157	1.5008771782861874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6188450924687123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2312245	2056.971489910655	205.2346410031186	2262.2061309137734	2828.800273804082	1066.8983885289492	683.8998078105966	17.215089381236282	0	55.5709030508572	0	3.5321971102181102	0	16.061005176907596	0	0	0	0	0	0	0	0	0	129.28366007127522	0	0	2.299425346503374	0	0	0	3.9343779693023504	1.7835846794170656	0	0	0	0	11.76816165929103	0	0	0	22.373496052099366	0	0	0	0	1.8622722388031125	0	0	2.824009075743687	0	0	0	0	0	0	0	0	0	0	0	0	8.43705497861504	0	0	0	0	0	0	9.136499950935457	0	0	0	0	0	0	0	0	0	0	0	4.90485786839693	0	0	0	0	0	0	0	2.0721057304992376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8764674486677184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.701606205587614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8972444874191334	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4338621932568565	0	0	0	0	0	0	0	0	1.5999803741829557	1.844786114495102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7606464073984543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2312250	2233.782069662077	222.8759432957491	2456.658012957826	3071.9547457379667	1158.6055043236634	742.6856111646965	18.694842478884297	0	60.347597153777855	0	3.8358132866781394	0	17.441556949573616	0	0	0	0	0	0	0	0	0	140.39646304482585	0	0	2.4970764712780955	0	0	0	4.272564304468224	1.936895818025595	0	0	0	0	12.779714564031622	0	0	0	24.296649011409304	0	0	0	0	2.0223471041149597	0	0	3.066751711873859	0	0	0	0	0	0	0	0	0	0	0	0	9.162276786248526	0	0	0	0	0	0	9.921843773709544	0	0	0	0	0	0	0	0	0	0	0	5.326463499570386	0	0	0	0	0	0	0	2.250217200353265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1237192359334354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9338274890681806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0603254534880104	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5571123242950862	0	0	0	0	0	0	0	0	1.737509483817078	2.003357929428434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8260290988638567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2312255	2827.843093986123	282.1484716993325	3109.991565685456	3888.922796343854	1466.729730958769	940.1984217971026	23.666624383402304	0	76.3966808435272	0	4.855924962363906	0	22.080035039263603	0	0	0	0	0	0	0	0	0	177.73406539226505	0	0	3.161159072033929	0	0	0	5.4088273095637565	2.452001713668903	0	0	0	0	16.17840346371737	0	0	0	30.758197967052563	0	0	0	0	2.5601782598601783	0	0	3.88233604664243	0	0	0	0	0	0	0	0	0	0	0	0	11.59892967495339	0	0	0	0	0	0	12.56049897443139	0	0	0	0	0	0	0	0	0	0	0	6.743004712589483	0	0	0	0	0	0	0	2.8486490497035786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95445374410328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7140614192337797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.608256724834078	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9712170639299025	0	0	0	0	0	0	0	0	2.1995897725559277	2.536139027373228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0457066131823263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2312260	1993.9052958591917	198.9422019688045	2192.8474978279964	2742.0700162990015	1034.1875701563124	662.9316231747391	16.687279359145272	0	53.86711407147148	0	3.4239008944107105	0	15.568579066912068	0	0	0	0	0	0	0	0	0	125.31985773676034	0	0	2.228925582252517	0	0	0	3.8137509962495537	1.728900451633131	0	0	0	0	11.40735297989311	0	0	0	21.68753066533913	0	0	0	0	1.805175471558122	0	0	2.737425715085791	0	0	0	0	0	0	0	0	0	0	0	0	8.17837713640182	0	0	0	0	0	0	8.856377313512853	0	0	0	0	0	0	0	0	0	0	0	4.75447624199111	0	0	0	0	0	0	0	2.0085755246914316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7882757283691184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6187756840913603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8390754804136737	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3899003630776152	0	0	0	0	0	0	0	0	1.5509254051414854	1.7882254671303464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7373251926082471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2312265	1556.3835746271693	155.2884061682507	1711.67198079542	2140.3788548575094	807.2562676961445	517.464842263479	13.025597330888882	0	42.0470780269831	0	2.6725958972468806	0	12.152372928818119	0	0	0	0	0	0	0	0	0	97.82097904106342	0	0	1.739833467762202	0	0	0	2.976901370695783	1.3495286213820883	0	0	0	0	8.904242766570054	0	0	0	16.92864579469002	0	0	0	0	1.409066648796004	0	0	2.13675365052164	0	0	0	0	0	0	0	0	0	0	0	0	6.383799606047623	0	0	0	0	0	0	6.913026516393541	0	0	0	0	0	0	0	0	0	0	0	3.711203708800743	0	0	0	0	0	0	0	1.567834721899779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1764456687975837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0441389412111044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4355279943133	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0849151662091299	0	0	0	0	0	0	0	0	1.2106065574162852	1.395835976037356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5755342650011848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
