entity_id	valid	rejected	polled	electors	UPFA	UNP	USP	JSP	ULPP	NLF	RPP	SLNF	ULF	DUA	SEP	SLPF	UNAF 
LK-2130075	862.6995400405727	10.779319902785867	873.4788599433587	1168.864402354028	303.59069636652134	551.1932833872296	1.7697390885170827	1.7697390885170827	1.834093237190431	0.6435414867334845	0.48265611505011347	0.19306244602004538	0.45047904071343925	0.22523952035671962	0.3217707433667423	0.19306244602004538	0.03217707433667423
LK-2130080	2820.7366983349066	35.24474260349087	2855.9814409383976	3821.7925964609235	992.6392431759294	1802.2162411874585	5.786450278185068	5.786450278185068	5.996866651937252	2.104163737521843	1.5781228031413823	0.631249121256553	1.4729146162652902	0.7364573081326451	1.0520818687609215	0.631249121256553	0.10520818687609215
LK-2130085	1208.4255729407275	15.09912226083114	1223.5246952015586	1637.2857171550806	425.25438367445315	772.0834756060818	2.478960371181232	2.478960371181232	2.5691043846787314	0.9014401349749934	0.6760801012312451	0.270432040492498	0.6310080944824954	0.3155040472412477	0.4507200674874967	0.270432040492498	0.04507200674874967
LK-2130090	1477.6826079096954	18.463454315383533	1496.1460622250788	2002.099825255589	520.0080342258019	944.1163355896118	3.0313133950629685	3.0313133950629685	3.141542973065258	1.1022957800228976	0.8267218350171732	0.33068873400686927	0.7716070460160284	0.3858035230080142	0.5511478900114488	0.33068873400686927	0.05511478900114488
LK-2130095	933.7833972723803	11.6675035651877	945.450900837568	1265.1753268925622	328.60566011207743	596.6099584228815	1.915560286821861	1.915560286821861	1.9852170245244742	0.6965673770261314	0.5224255327695985	0.2089702131078394	0.4875971639182919	0.24379858195914594	0.3482836885130657	0.2089702131078394	0.034828368851306565
LK-2130100	1083.4903087151265	13.53807218751883	1097.0283809026453	1468.011970996445	381.28868981862735	692.260228573724	2.2226685681001066	2.2226685681001066	2.303492879667383	0.808243115672766	0.6061823367545744	0.2424729347018298	0.5657701809709361	0.28288509048546806	0.404121557836383	0.2424729347018298	0.0404121557836383
LK-2130105	900.9340390061662	11.257055054532307	912.1910940606986	1220.6680057043002	317.04571474481287	575.6219495048908	1.8481732179082893	1.8481732179082893	1.915379516741318	0.672062988330287	0.5040472412477153	0.2016188964990861	0.4704440918312009	0.23522204591560045	0.3360314941651435	0.2016188964990861	0.03360314941651435
LK-2130110	1246.6600719063208	15.57685741257758	1262.2369293188985	1689.0893205053528	438.7094020527447	796.5121417237431	2.5573945005724386	2.5573945005724386	2.650390664229618	0.9299616365717958	0.6974712274288468	0.27898849097153877	0.6509731456002571	0.32548657280012855	0.4649808182858979	0.27898849097153877	0.04649808182858979
LK-2130115	1194.962721192279	14.930905658103521	1209.8936268503826	1619.0450117500552	420.51670114688574	763.4818326069054	2.451342719987145	2.451342719987145	2.540482455259405	0.8913973527225982	0.6685480145419487	0.26741920581677947	0.6239781469058188	0.3119890734529094	0.4456986763612991	0.26741920581677947	0.04456986763612991
LK-2130120	1083.4903087151265	13.53807218751883	1097.0283809026453	1468.011970996445	381.28868981862735	692.260228573724	2.2226685681001066	2.2226685681001066	2.303492879667383	0.808243115672766	0.6061823367545744	0.2424729347018298	0.5657701809709361	0.28288509048546806	0.404121557836383	0.2424729347018298	0.0404121557836383
LK-2130125	823.4361214666394	9.966279038730171	833.4024005053695	1095.3889832996717	358.6278504889095	457.0883595953485	1.9616168266707001	1.8983388645200325	1.3130177146263557	0.5853211498936767	0.253111848602671	0.4587652255923412	0.39548726344167345	0.253111848602671	0.3322093012910057	0.18983388645200325	0.07909745268833468
LK-2130130	1491.2622672230477	18.049166763054636	1509.3114339861022	1983.7753240860195	649.4835087594423	827.7978165900012	3.5525344105059924	3.4379365262961215	2.3779060973548174	1.060030428941304	0.45839153683948286	0.8308346605215626	0.7162367763116919	0.45839153683948286	0.6016388921018212	0.34379365262961215	0.1432473552623384
LK-2130135	635.4074008167769	7.690514533823281	643.0979153506001	845.2607902627389	276.7364515583711	352.7138522861744	1.513688574911249	1.4648599112044345	1.0131947719164005	0.451665139288034	0.19531465482725793	0.354007811874405	0.3051791481675905	0.19531465482725793	0.256350484460776	0.14648599112044344	0.061035829633518106
LK-2130140	926.712980345751	11.216267917041097	937.9292482627922	1232.7746656820264	403.6076090147963	514.417214595215	2.2076463836715807	2.136431984198304	1.4776987890704938	0.6587331951278105	0.2848575978931072	0.5163043961812568	0.44508999670798005	0.2848575978931072	0.3738755972347032	0.21364319841983043	0.089017999341596
LK-2130145	1479.6841440303222	17.909033480732788	1497.593177511055	1968.3733417561593	644.4409349336703	821.3708149084018	3.5249526216045486	3.4112444725205306	2.359444093493367	1.0518003790271637	0.45483259633607076	0.8243840808591283	0.7106759317751106	0.45483259633607076	0.5969677826910929	0.34112444725205304	0.14213518635502212
LK-2130150	1298.8959366903007	16.229537831160744	1315.1254745214615	1759.8632574768515	457.09161025970633	829.886516560548	2.6645509872054953	2.6645509872054953	2.7614437503766043	0.9689276317110893	0.7266957237833169	0.29067828951332675	0.6782493421977625	0.3391246710988812	0.48446381585554465	0.29067828951332675	0.04844638158555446
LK-2130155	1898.800610601161	23.725269648703478	1922.5258802498645	2572.6690903247836	668.2027436881114	1213.1757286038526	3.895193524414004	3.895193524414004	4.0368369253017855	1.4164340088778196	1.0623255066583648	0.4249302026633459	0.9915038062144738	0.4957519031072369	0.7082170044389098	0.4249302026633459	0.07082170044389098
LK-2130160	1182.3579404411307	14.310410790707607	1196.6683512318384	1572.8504355253442	514.9476390878435	656.3254117249295	2.8166522826154656	2.7257925315633535	1.8853398343313197	0.8404526972320341	0.36343900420844716	0.6587331951278105	0.5678734440756987	0.36343900420844716	0.47701369302358687	0.27257925315633535	0.11357468881513974
LK-2130165	1107.7948270799784	13.407952452554875	1121.2027795325332	1473.661669321043	482.47346364987146	614.9355208954295	2.6390255620901657	2.5538957052485474	1.7664445294635787	0.7874511757849688	0.340519427366473	0.6171914621017324	0.532061605260114	0.340519427366473	0.4469317484184958	0.2553895705248548	0.1064123210520228
LK-2130170	1301.0499929700525	16.256452487597162	1317.3064454576495	1762.7817703416554	457.8496394641171	831.2627794404161	2.668969811396549	2.668969811396549	2.7660232590836964	0.9705344768714724	0.7279008576536043	0.29116034306144173	0.6793741338100308	0.3396870669050154	0.4852672384357362	0.29116034306144173	0.04852672384357362
LK-2130175	914.3968907546146	11.425271657259927	925.8221624118745	1238.9087111093256	321.78339727238034	584.2235925040673	1.875790869102376	1.875790869102376	1.9440014461606443	0.6821057705826822	0.5115793279370117	0.20463173117480465	0.4774740394078775	0.23873701970393876	0.3410528852913411	0.20463173117480465	0.03410528852913411
LK-2130180	1543.9198385120615	19.291080000803422	1563.2109185128647	2091.844095848314	543.3174322614337	986.4364191455601	3.1671922389378753	3.1671922389378753	3.2823628658083437	1.151706268704682	0.8637797015285115	0.3455118806114046	0.8061943880932774	0.4030971940466387	0.575853134352341	0.3455118806114046	0.0575853134352341
LK-2130185	1347.900717054653	16.84184626508928	1364.7425633197422	1826.259425151144	474.33677466005184	861.1964970775504	2.7650792375519715	2.7650792375519715	2.865627573462952	1.0054833591098078	0.7541125193323559	0.30164500773294234	0.7038383513768655	0.35191917568843273	0.5027416795549039	0.30164500773294234	0.05027416795549039
LK-2130190	849.7752023620624	10.617831964167353	860.3930343262298	1151.3533251652038	299.04252114005664	542.9357061080202	1.7432261433707594	1.7432261433707594	1.8066161849478781	0.6339004157711853	0.475425311828389	0.19017012473135558	0.4437302910398297	0.22186514551991485	0.31695020788559264	0.19017012473135558	0.031695020788559264
LK-2130195	2288.763392737982	27.701547249383857	2316.4649399873656	3044.663866966804	996.8159938786223	1270.4896924185668	5.452368030037458	5.27648519035883	3.649568923331524	1.6269162670273059	0.7035313587145107	1.2751505876700506	1.099267747991423	0.7035313587145107	0.9233849083127953	0.5276485190358831	0.21985354959828457
LK-2130200	1911.31657665513	23.13320224569146	1934.4497789008215	2542.559243013355	832.428087158453	1060.969437598427	4.553201711850383	4.406324237274564	3.0477075974482397	1.3586166398263237	0.5875098983032752	1.0648616906746862	0.9179842160988674	0.5875098983032752	0.7711067415230486	0.44063242372745637	0.1835968432197735
LK-2130205	2083.5990497628854	25.218385486640628	2108.817435249526	2771.740740081678	907.4615856859413	1156.6032226206257	4.963618730703869	4.803501997455357	3.3224222149066223	1.4810797825487352	0.6404669329940477	1.1608463160517113	1.0007295828031995	0.6404669329940477	0.8406128495546875	0.4803501997455357	0.2001459165606399
LK-2130210	1259.2366784408282	15.240895785324708	1274.477574226153	1675.119598195617	548.4303292909701	699.0007028907494	2.9997953609210537	2.9030277686332777	2.0079275399713503	0.8951002286619273	0.3870703691511037	0.7015650440863754	0.6047974517985996	0.3870703691511037	0.5080298595108236	0.2903027768633278	0.12095949035971991
LK-2130215	1725.6034806438124	20.885464397248942	1746.4889450410615	2295.511446442394	751.545202993069	957.8803306255728	4.11078981787122	3.978183694714084	2.7515770555105745	1.226606639203509	0.5304244926285445	0.9613943928892369	0.8287882697321008	0.5304244926285445	0.6961821465749647	0.39781836947140836	0.16575765394642017
LK-2130220	817.8786223341313	9.899015063215682	827.7776373973469	1087.9960317813388	356.2074150525389	454.0033987881808	1.948377567998007	1.885526678707749	1.3041559527728597	0.5813707259348893	0.2514035571610332	0.45566894735437263	0.39281805806411435	0.2514035571610332	0.32996716877385607	0.1885526678707749	0.07856361161282287
LK-2130225	789.6280017438809	9.557089854350359	799.1850915982312	1050.4151948964793	343.903534917655	438.3215146850782	1.8810780030784835	1.8203980674953066	1.2591086633509203	0.5612894041443862	0.24271974233270754	0.43992953297803244	0.37924959739485553	0.24271974233270754	0.3185696618116787	0.18203980674953066	0.0758499194789711
LK-2130230	1238.8591816216313	14.99426120843825	1253.8534428300695	1648.012109295063	539.5553993576112	687.6891799311345	2.9512514124545124	2.8560497539882377	1.975434413175198	0.88061534081304	0.3808066338650984	0.6902120238804909	0.5950103654142163	0.3808066338650984	0.49980870694794166	0.2856049753988238	0.11900207308284325
LK-2130235	963.2998496347636	11.659089089178151	974.9589387239419	1281.4449298443853	419.542142304236	534.7265399090691	2.294804836600144	2.2207788741291714	1.536038721272677	0.6847401528564946	0.29610384988388955	0.5366882279145498	0.4626622654435774	0.29610384988388955	0.38863630297260504	0.22207788741291717	0.09253245308871548
LK-2130240	2869.0589271573854	34.725027359355124	2903.7839545167403	3816.6112213394076	1249.5497940263185	1592.6110167003285	6.834767289777833	6.614290925591452	4.574884556867421	2.039406368724031	0.8819054567455269	1.5984536403512675	1.3779772761648859	0.8819054567455269	1.157500911978504	0.6614290925591452	0.2755954552329771
LK-2130245	1213.3873105976352	14.685967987330173	1228.0732785849652	1614.12774816937	528.4617369409127	673.5497762316159	2.8905714768713353	2.7973272356819376	1.9348180046800068	0.8625092310019308	0.3729769647575917	0.6760207486231349	0.582776507433737	0.3729769647575917	0.4895322662443391	0.2797327235681938	0.11655530148674739
LK-2130250	787.3123771053357	9.52906319788599	796.8414403032217	1047.3347984305071	342.8950201525006	437.03611434875836	1.8755616452981947	1.8150596567401884	1.2554162625786303	0.5596433941615581	0.24200795423202512	0.43863941704554554	0.37813742848753923	0.24200795423202512	0.31763543992953297	0.18150596567401883	0.07562748569750785
LK-2130255	794.259251020971	9.6131431672791	803.8723941882502	1056.5759878284234	345.92056444796384	440.89231535771796	1.892110718639061	1.831074889005543	1.2664934648955006	0.5645814241100424	0.2441433185340724	0.4425097648430062	0.38147393520948814	0.2441433185340724	0.32043810557597	0.18310748890055428	0.07629478704189763
LK-2130260	1328.7054175971814	16.081695479255828	1344.7871130764372	1767.5314921747797	578.6857722456025	737.5627129803457	3.1652860943297183	3.063180091286824	2.118699563140053	0.9444805281467707	0.40842401217157653	0.7402685220609825	0.6381625190180883	0.40842401217157653	0.5360565159751942	0.3063180091286824	0.12763250380361768
LK-2130265	1071.6710827186746	12.970736611710695	1084.6418193303855	1425.6074844518787	466.7406333134626	594.8832756488393	2.5529703807176602	2.4706164974687037	1.7088430774158534	0.7617734200528503	0.32941553299582715	0.5970656535549367	0.5147117703059799	0.32941553299582715	0.43235788705702316	0.24706164974687037	0.10294235406119598
LK-2130270	664.5842712624452	8.04365040527435	672.6279216677195	884.073785733987	289.4437375993167	368.9098965238049	1.583194682942888	1.5321238867189237	1.0597190216472556	0.4724048650716682	0.2042831848958565	0.3702632726237399	0.31919247639977577	0.2042831848958565	0.26812168017581167	0.15321238867189238	0.06383849527995517
LK-2130275	1415.7729040064771	17.135497762316156	1432.9084017687933	1883.3543992953296	616.6059274154084	785.8937656259731	3.372701146868577	3.263904335679268	2.2575338321781606	1.0063705035011077	0.43518724475723575	0.7887768811224898	0.6799800699331808	0.43518724475723575	0.5711832587438719	0.3263904335679268	0.13599601398663616
LK-2130280	1187.9154395736389	14.377674766222096	1202.293114339861	1580.243387043677	517.3680745242142	659.4103725320972	2.8298915412881587	2.738604717375637	1.8942015961848158	0.8444031211908215	0.36514729565008497	0.661829473365779	0.5705426494532577	0.36514729565008497	0.47925582554073654	0.2738604717375637	0.11410852989065155
LK-2130285	727.106136503163	8.800370129812356	735.9065066329754	967.2444903152332	316.6736362584858	403.61570560444153	1.7321363430106858	1.6762609771071153	1.159413842499088	0.5168471346080272	0.22350146361428203	0.40509640280088616	0.34922103689731565	0.22350146361428203	0.29334567099374514	0.16762609771071152	0.06984420737946313
LK-2130290	521.9417935280667	6.317208367069124	528.2590018951358	694.3213634301069	227.31922806580482	289.7292358065004	1.2433870436770975	1.2032777842036426	0.8322671340741862	0.3710106501294565	0.16043703789381902	0.290792131182547	0.2506828717090922	0.16043703789381902	0.21057361223563748	0.12032777842036427	0.050136574341818445
LK-2130295	625.6817773348873	7.572802576672924	633.2545799115603	832.323125105656	272.50068954472255	347.3151708736309	1.4905198722340358	1.4424385860329378	0.9976866886727821	0.44475189736015586	0.19232514480439172	0.34858932495796	0.30050803875686205	0.19232514480439172	0.25242675255576413	0.1442438586032938	0.06010160775137241
LK-2130300	1174.0216917423684	14.209514827435873	1188.2312065698043	1561.7610082478448	511.3169859332877	651.697970514178	2.796793394606426	2.706574252844928	1.8720471915510752	0.8345270612938528	0.3608765670459904	0.6540887777708576	0.56386963600936	0.3608765670459904	0.47365049424786243	0.2706574252844928	0.112773927201872
LK-2130305	1761.264100077407	21.317074906800247	1782.5811749842073	2342.949552018364	767.076330376447	977.6754958048989	4.195741727687667	4.060395220342905	2.808440027403842	1.2519551929390622	0.5413860293790539	0.9812621782495352	0.8459156709047717	0.5413860293790539	0.7105691635600082	0.4060395220342904	0.16918313418095435
LK-2130310	1164.759193188188	14.097408201578391	1178.8566013897664	1549.4394223839563	507.28292687267003	646.5563691688984	2.7747279634852706	2.6852206098244555	1.857277588461915	0.8279430213625404	0.3580294146432607	0.64892831404091	0.5594209603800948	0.3580294146432607	0.4699136067192797	0.2685220609824455	0.11188419207601898
LK-2130315	1202.2723123326186	14.551440036301193	1216.8237523689197	1599.3418451327038	523.6208660681715	667.3798546172804	2.8640929595259492	2.77170286405737	1.9170944809730142	0.8546083830843557	0.369560381874316	0.6698281921471978	0.5774380966786188	0.369560381874316	0.48504800121003977	0.277170286405737	0.11548761933572375
LK-2130320	1493.577891861593	18.07719341951901	1511.6550852811117	1986.8557205519917	650.4920235245967	829.083216926321	3.558050768286281	3.44327493705124	2.3815984981271074	1.0616764389241322	0.4591033249401653	0.8321247764540496	0.7173489452190083	0.4591033249401653	0.602573113983967	0.344327493705124	0.14346978904380167
LK-2133	44530.24654443877	607.5044042296915	45137.75094866847	58756.523542276	18445.013112466997	25519.943643214898	164.18812088687224	135.89482888486992	63.15094684203023	38.56045274346244	30.480631395942567	32.247203653914006	35.43869673866856	26.04090484051145	14.079253577245495	16.436246358677383	8.77250283471635
LK-2133005	316.21923735992914	4.321806769609919	320.5410441295391	417.0030469020756	131.4046555508491	180.77646905926298	1.1770283799915284	0.9718029188648004	0.44364915861219145	0.27463995533135666	0.2172975470753591	0.23238765451114793	0.25351380492125225	0.18711733220378143	0.09959470907620625	0.11770283799915283	0.06337845123031306
LK-2133010	266.2898840925719	3.639416227039932	269.92930031961185	351.16046054911624	110.65655204282028	152.23281604990564	0.9911817936770765	0.8183603527282529	0.37359929146289805	0.23127575185798452	0.18298740806346028	0.1956948669567561	0.21348530940737032	0.15757249027686857	0.08386922869575263	0.09911817936770764	0.05337132735184258
LK-2133015	448.85984250452464	6.134622049366553	454.9944645538912	591.9182005468058	186.52335476914783	256.60455735684855	1.6707420385844662	1.3794331703184566	0.6297412299279911	0.3898398090030421	0.308444684046363	0.32986445377180484	0.3598521313874235	0.26560514459547924	0.14137048018791637	0.16707420385844662	0.08996303284685588
LK-2133020	756.5053525357157	10.339250644999808	766.8446031807155	997.6149447418076	314.3652046671031	432.47959105086835	2.8158573684007857	2.324887365705264	1.0613616234741423	0.6570333859601833	0.5198505910893758	0.5559513265816936	0.6064923562709384	0.4476491201047403	0.23826485424929725	0.2815857368400786	0.1516230890677346
LK-2133025	235.52533308945283	3.218953367476607	238.74428645692944	310.5907861296161	97.87236705302476	134.64531268050368	0.8766702606954446	0.7238149331895722	0.33043725210828295	0.20455639416227042	0.161846817359159	0.17308617967576728	0.18882128691901884	0.13936809272594247	0.07417979128961455	0.08766702606954446	0.04720532172975471
LK-2133030	562.8399822865725	7.692402479879857	570.5323847664523	742.2255188879049	233.8877122723247	321.76481574184606	2.0949978820901847	1.7297162000847166	0.7896530478647619	0.4888328391543764	0.3867688397704956	0.41362778697678004	0.4512303130655782	0.3330509453579268	0.17726905156147715	0.20949978820901846	0.11280757826639455
LK-2133035	546.1968645307867	7.4649389656898615	553.6618034964766	720.2779901035851	226.97167776964844	312.25026473872697	2.0330490199853672	1.6785686780392006	0.7663030921483307	0.47437810466325236	0.37533212676652933	0.40139685779198275	0.43788748122761756	0.3232026647156225	0.17202722476799262	0.20330490199853674	0.10947187030690439
LK-2133040	463.48561265354846	6.334514228503215	469.8201268820517	611.2054228118141	192.60108205937848	264.9658294504987	1.7251819477068813	1.4243809927220916	0.6502608879818245	0.40254245446493897	0.31849512880742425	0.34061284608571757	0.3715776502753283	0.2742596942508375	0.14597693403673612	0.17251819477068814	0.09289441256883207
LK-2133045	491.7284791482152	6.720512919249875	498.4489920674651	648.449714082175	204.33738303361702	281.1117341830644	1.8303072894605106	1.5111767877084217	0.6898850552581924	0.42707170087411916	0.3379028842080943	0.3613683622781008	0.39422003157610996	0.2909719280680812	0.1548721552620432	0.18303072894605107	0.09855500789402749
LK-2133050	421.1213129115484	5.755516192383226	426.87682910393164	555.3389859062729	174.99663059802072	240.74697235165004	1.5674939350764374	1.294187300242597	0.5908246370672725	0.36574858485116873	0.2893834957064192	0.30947957179714275	0.33761407832415574	0.24919134352497208	0.13263410219877547	0.15674939350764372	0.08440351958103894
LK-2133055	340.93174554276254	4.6595556240132465	345.5913011667758	449.5918017636413	141.6739189033078	194.90413570025802	1.269013054025954	1.047749239477839	0.47832030497901346	0.2961030459393893	0.23427933305094537	0.25054873117948323	0.2733258885594363	0.20174053679386963	0.10737802764834996	0.12690130540259542	0.06833147213985907
LK-2133060	501.31088028033423	6.851476760753206	508.16235704108743	661.0861700489045	208.31934229273364	286.5898090030421	1.8659748161269205	1.5406253610073548	0.7033289691555316	0.4353941237629481	0.34448765836189305	0.36841041241480227	0.4019022680888752	0.29664215025607454	0.15789017674920097	0.18659748161269205	0.1004755670222188
LK-2133065	537.6231372020486	7.347760791713196	544.9708979937618	708.9716873965112	223.4088721167546	307.34882937348374	2.001135969810158	1.6522199545612075	0.7542743270822904	0.4669317262890369	0.36944048673418306	0.39509607609072356	0.4310139011898802	0.31812930802110206	0.16932688975316723	0.20011359698101583	0.10775347529747005
LK-2133070	554.2662549578343	7.575224305903192	561.8414792637375	730.919216180831	230.32490661943086	316.86338037660283	2.0630848319149755	1.7033674766067233	0.7776242827987215	0.48138646078016095	0.3808771997381493	0.4073270052755208	0.44435673302784084	0.32797758866340637	0.17456871654665176	0.20630848319149755	0.11108918325696021
LK-2133075	745.9142776002157	10.19450113596981	756.1087787361855	983.6483355154222	309.96409180176363	426.4248767761562	2.7764353652431746	2.29233894258539	1.0465025607455043	0.6478349185567408	0.5125726828141246	0.5481680080095499	0.5980014632831453	0.4413820324232739	0.2349291462898071	0.27764353652431745	0.14950036582078632
LK-2133080	327.31464919711965	4.473449112403251	331.7880983095229	431.63473275828875	136.01534521929995	187.11950306134239	1.21832762139474	1.0059012668951444	0.4592157957564789	0.28427644499210597	0.2249220224113366	0.24054160730101276	0.26240902614655937	0.1936828526319843	0.10308926027186262	0.121832762139474	0.06560225653663984
LK-2133085	402.96518445069125	5.507374176903231	408.4725586275945	531.3962272324695	167.45186568601025	230.36746216642922	1.4999133582348185	1.2383900034656707	0.5653519581038932	0.3499797835881243	0.2769070815202742	0.2961367399591821	0.3230582617736532	0.23844776464245832	0.12691574569679234	0.14999133582348184	0.0807645654434133
LK-2133090	602.1782606184296	8.230043513419846	610.4083041318495	794.1014960144788	250.23470291501405	344.25375447649117	2.2414224652470254	1.85061034310139	0.8448438522854171	0.5229985752243059	0.4138010705071431	0.44253725595902804	0.482767915591667	0.3563286996033732	0.1896588239824406	0.22414224652470252	0.12069197889791675
LK-2133095	504.84123859216754	6.899726597096538	511.7409651892641	665.7417064576995	209.78637991451345	288.6080470946128	1.8791154838461241	1.551474835380646	0.7082819900650775	0.4384602795640956	0.34691362778697676	0.37100485193885013	0.4047325657514729	0.29873117948322997	0.15900207940236435	0.1879115483846124	0.10118314143786822
LK-2133100	512.4062921175248	7.0031191035465366	519.4094112210713	675.7178559051176	212.93003196118448	292.93284300512147	1.9072740575301321	1.5747237090376989	0.718895606299819	0.4450306134236975	0.35211213369787053	0.37656436520466713	0.4107974893141823	0.3032076706842774	0.16138472794485734	0.1907274057530132	0.10269937232854558
LK-2133105	456.4248960298817	6.23801455581655	462.6629105856983	601.8943499942238	189.66700681581884	260.9293532673572	1.6989006122684738	1.4026820439755092	0.6403548461627324	0.39641014286264387	0.3136431899572567	0.3354239670376218	0.3659170549501328	0.2700816357965266	0.14375312873040932	0.16989006122684738	0.0914792637375332
LK-2133110	435.24274615888174	5.948515537756555	441.19126169663826	573.9611315414533	180.86478108513995	248.8199247179329	1.620056605953252	1.3375851977357618	0.6106367207054565	0.3780132080557588	0.2990873734067542	0.3198573298933343	0.3489352689745466	0.2575474604335939	0.137081712811429	0.16200566059532517	0.08723381724363664
LK-2133115	326.30597539373866	4.4596634448765835	330.76563883861525	430.30457949863296	135.59619161307714	186.54286360660788	1.2145731449035388	1.002801417074204	0.45780064692518	0.2834004004774924	0.2242288882898841	0.23980033886557048	0.26160036967153144	0.1930859871385113	0.10277157379953021	0.12145731449035388	0.06540009241788286
LK-2133120	657.1509829026917	8.981362393623167	666.1323452963148	866.5948486657168	273.07857445415686	375.680604759521	2.4460414340174825	2.0195521583426395	0.9219694635912049	0.5707430012707458	0.4515768801263044	0.48293638569063113	0.5268396934806885	0.388857868997651	0.2069727367245562	0.24460414340174824	0.13170992337017212
LK-2133125	818.0344545419539	11.180176364126458	829.2146309060803	1078.7542935808078	339.9335746466941	467.65459778967227	3.044880434364049	2.5139782047826253	1.1476857021833724	0.7104721013516115	0.5621317724979783	0.6011687011436713	0.6558204012476414	0.48405791520659247	0.2576437290615734	0.30448804343640495	0.16395510031191035
LK-2133130	641.5165389502869	8.767684546959837	650.2842234972467	845.9774731410528	266.58169355770343	366.7426932111363	2.387847048403866	1.971504486118064	0.9000346567060726	0.5571643112942354	0.44083330124379067	0.47144672494127615	0.5143055181177558	0.37960645384881975	0.20204859640340406	0.2387847048403866	0.12857637952943896
LK-2133135	607.7259665370249	8.305864684816513	616.0318312218413	801.4173389425854	252.54004774923948	347.4252714775309	2.262072085948631	1.867659517116562	0.8526271708575609	0.5278168200546806	0.41761330817513187	0.44661423235396047	0.4872155262043205	0.35961145981747467	0.19140609958026877	0.2262072085948631	0.12180388155108013
LK-2133140	438.7731044707151	5.996765374099889	444.769869844815	578.6166679502484	182.3318187069198	250.83816280950367	1.6331972736724558	1.3484346721090532	0.6155897416150026	0.38107936385690633	0.301513342831838	0.3224517694173823	0.3517655666371443	0.25963648966074937	0.1381936154645924	0.16331972736724557	0.08794139165928608
LK-2133145	1125.679964573145	15.384804959759714	1141.0647695329046	1484.4510377758097	467.7754245446494	643.5296314836921	4.189995764180369	3.459432400169433	1.5793060957295237	0.9776656783087528	0.7735376795409912	0.8272555739535601	0.9024606261311564	0.6661018907158536	0.3545381031229543	0.4189995764180369	0.2256151565327891
LK-2133150	451.8858639146675	6.175979051946552	458.061842966614	595.908660325773	187.78081558781622	258.334475721052	1.6820054680580692	1.3887327197812775	0.6339866764218877	0.39246794254688283	0.3105240864107205	0.3320882590781316	0.3622781008125072	0.2673957410758982	0.14232353960491353	0.16820054680580693	0.0905695252031268
LK-2133155	278.8983066348339	3.8117370711232628	282.7100437059571	367.7873762948131	115.89597212060535	159.4408092340868	1.0381127498170897	0.8571084754900073	0.3912886518541338	0.24222630829065425	0.19165158458161655	0.20496072239978438	0.22359351534521932	0.16503330894528093	0.08784030959990759	0.10381127498170897	0.05589837883630483
LK-2133160	407.5042165659055	5.56940968077323	413.0736262466787	537.3819169009204	169.33805691401287	232.9623397127344	1.5168085024452231	1.2523393276599022	0.5717201278447379	0.3539219839038854	0.28002618506681043	0.2994724479186723	0.3266972159112788	0.24113365936308676	0.1283453348222881	0.15168085024452233	0.0816743039778197
LK-2133165	519.4670087411914	7.099618776233202	526.5666275174246	685.0289287227079	215.86410720474413	296.96931918826294	1.9335553929685396	1.5964226577842813	0.728801648118911	0.45116292502599253	0.3569640725480381	0.3817532442527629	0.4164580846393777	0.30738572913858836	0.1636085332511841	0.19335553929685395	0.10411452115984443
LK-2133170	476.0940351958104	6.506835072586546	482.600870268397	627.8323385575109	197.84050213716355	272.1738226346798	1.7721129038468946	1.4631291154838462	0.6679502483730603	0.4134930108976087	0.3271593053255805	0.34987870152874584	0.3816858562131773	0.2817205129192499	0.14994801494089108	0.17721129038468944	0.09542146405329432
LK-2133175	458.4422436366437	6.265585890869883	464.7078295275136	604.5546565135354	190.50531402826448	262.0826321768262	1.706409565250876	1.40888174361739	0.6431851438253302	0.39816223189187105	0.3150294582001617	0.3369065039085063	0.3675343679001887	0.2712753667834726	0.14438850167507414	0.1706409565250876	0.09188359197504717
LK-2133180	730.2798336478108	9.980823289306482	740.2606569371173	963.0309599907582	303.4672109053102	417.4869652277716	2.7182409796295586	2.244291270360815	1.0245677538603721	0.6342562285802303	0.5018291039316108	0.5366783472601949	0.5854672879202126	0.43213061727444263	0.23000500596865495	0.27182409796295587	0.14636682198005316
LK-2133185	809.4607272132158	11.062998190149795	820.5237254033656	1067.4479908737342	336.3707689938003	462.75316242442915	3.0129673841888405	2.4876294813046327	1.1356569371173322	0.7030257229773962	0.5562401324656321	0.5948679194424121	0.6489468212099041	0.4789845585120721	0.25494339404674804	0.30129673841888405	0.16223670530247603
LK-2133190	691.4458922176441	9.450075089529824	700.8959673071739	911.8200594940121	287.32979706573224	395.28634622049367	2.573693634718318	2.1249470522546114	0.970084523855366	0.6005285147676076	0.4751434402556895	0.5081395124956679	0.5543340136316377	0.4091512957757326	0.21777407678385768	0.2573693634718318	0.13858350340790943
LK-2133195	571.4137096153106	7.809580653856521	579.2232902691671	753.5318215949786	237.45051792521852	326.66625110708924	2.1269109322653934	1.7560649235627093	0.8016818129308021	0.4962792175285918	0.39266047980284186	0.4199285686780392	0.4581038931033155	0.33812430205244715	0.17996938657630251	0.21269109322653934	0.11452597327582888
