entity_id	valid	rejected	polled	electors	UPFA	UNP	ITAK	JHU	SLMC	UPF	EPDP	JSP	USP	CDUA	NLF	DPLF	IP1D	UMPA	ULF	IP7D	NPP	SMBP	IP9D	IP6D	S	IP5D	SLPF	IP8D	IP3D	IP2D	RJP	IP4D	SLNF	TLP	SLMK	SEP	DUNF	IP4-ED	IP3-ED	IP1-ED	IP2-ED	;P7D	;P4D 
LK-2203170	497.4656948572825	47.27498792994131	544.7406827872238	734.990844206081	278.076887728095	201.67010057412762	0	13.569735854763747	0	0	0	0.4381751234636124	1.8074723842874012	0	0.22593404803592515	0	0.0616183767370705	0	0	0	0.5271794454171587	0.0616183767370705	0	0.6230302536748239	0.020539458912356832	0.06846486304118944	0.027385945216475777	0	0.08900432195354627	0.027385945216475777	0.03423243152059472	0.013692972608237888	0.013692972608237888	0.03423243152059472	0.07531134934530839	0	0	0	0	0	0	0	0
LK-2203175	492.3938271102244	46.79299994764794	539.1868270578723	727.4973096857132	275.2417792720737	199.6139907976709	0	13.431386806117048	0	0	0	0.43370774752345664	1.7890444585342586	0	0.22363055731678233	0	0.06099015199548609	0	0	0	0.5218046337391588	0.06099015199548609	0	0.6166782035099149	0.020330050665162032	0.0677668355505401	0.02710673422021604	0	0.08809688621570214	0.02710673422021604	0.03388341777527005	0.01355336711010802	0.01355336711010802	0.03388341777527005	0.0745435191055941	0	0	0	0	0	0	0	0
LK-2203180	579.4608901013885	55.067126977017445	634.5280170784059	856.1363189520281	323.9111411004404	234.91054196017754	0	15.806378807885384	0	0	0	0.5103977011627975	2.1053905172965397	0	0.26317381466206746	0	0.0717746767260184	0	0	0	0.6140722342114907	0.0717746767260184	0	0.7257217313408527	0.023924892242006134	0.0797496408066871	0.03189985632267484	0	0.10367453304869324	0.03189985632267484	0.03987482040334355	0.01594992816133742	0.01594992816133742	0.03987482040334355	0.08772460488735581	0	0	0	0	0	0	0	0
LK-2203185	887.1542000895802	84.30773123614851	971.4619313257288	1310.7440798543448	495.90772076573614	359.64786839855043	0	24.199554425785134	0	0	0	0.7814185081989146	3.2233513463205226	0	0.4029189182900653	0	0.10988697771547236	0	0	0	0.9401441426768191	0.10988697771547236	0	1.1110794413453315	0.03662899257182412	0.1220966419060804	0.04883865676243216	0	0.15872563447790453	0.04883865676243216	0.0610483209530402	0.02441932838121608	0.02441932838121608	0.0610483209530402	0.13430630609668845	0	0	0	0	0	0	0	0
LK-2203190	523.2476892381611	49.725093506599265	572.9727827447605	773.082978017951	292.4886890462036	212.1219919377825	0	14.273010185384468	0	0	0	0.4608842844927376	1.9011476735325425	0	0.23764345919156782	0	0.06481185250679122	0	0	0	0.554501404780325	0.06481185250679122	0	0.6553198420131113	0.021603950835597074	0.07201316945199025	0.0288052677807961	0	0.09361712028758733	0.0288052677807961	0.036006584725995126	0.01440263389039805	0.01440263389039805	0.036006584725995126	0.07921448639718928	0	0	0	0	0	0	0	0
LK-2203195	518.5984771366913	49.283271189497015	567.8817483261882	766.2139047076138	289.889839628184	210.23722464269719	0	14.146190224124993	0	0	0	0.45678918988092815	1.8842554082588285	0	0.23553192603235357	0	0.06423597982700552	0	0	0	0.5495744940754916	0.06423597982700552	0	0.6494971293619447	0.021411993275668506	0.07137331091889502	0.02854932436755801	0	0.09278530419456353	0.02854932436755801	0.03568665545944751	0.014274662183779005	0.014274662183779005	0.03568665545944751	0.07851064201078453	0	0	0	0	0	0	0	0
LK-2203200	529.5875239219838	50.32757848446598	579.9151024064497	782.4498961684108	296.0325746162303	214.69212915835334	0	14.44594649619284	0	0	0	0.4664685044179323	1.9241825807239707	0	0.24052282259049634	0	0.06559713343377173	0	0	0	0.5612199193778248	0.06559713343377173	0	0.6632599047192475	0.02186571114459058	0.07288570381530192	0.02915428152612077	0	0.0947514149598925	0.02915428152612077	0.03644285190765096	0.014577140763060385	0.014577140763060385	0.03644285190765096	0.08017427419683211	0	0	0	0	0	0	0	0
LK-2203205	381.6580479661224	36.26959566757604	417.92764363369844	563.8884726576815	213.34191131560732	154.72226067836638	0	10.410765910664116	0	0	0	0.3361700394967222	1.386701412923979	0	0.17333767661549737	0	0.04727391180422656	0	0	0	0.40445457876949387	0.04727391180422656	0	0.47799177490940187	0.015757970601408853	0.05252656867136284	0.021010627468545137	0	0.0682845392727717	0.021010627468545137	0.02626328433568142	0.010505313734272569	0.010505313734272569	0.02626328433568142	0.057779225538499124	0	0	0	0	0	0	0	0
LK-2203210	389.2658495867096	36.9925776410161	426.2584272277257	575.1287744382333	217.59457399963938	157.80642534305144	0	10.618289483634165	0	0	0	0.34287110340695587	1.414343301553693	0	0.17679291269421163	0	0.04821624891660317	0	0	0	0.4125167962864938	0.04821624891660317	0	0.48751985015676536	0.016072082972201057	0.05357360990733685	0.021429443962934742	0	0.06964569287953791	0.021429443962934742	0.026786804953668426	0.010714721981467371	0.010714721981467371	0.026786804953668426	0.05893097089807054	0	0	0	0	0	0	0	0
LK-2203215	248.52151960584715	23.617411132375096	272.13893073822226	367.18319149802517	138.92031434504662	100.74937904637811	0	6.779103383688261	0	0	0	0.21890142106763305	0.9029683619039863	0	0.11287104523799829	0	0.030783012337635897	0	0	0	0.26336577222199603	0.030783012337635897	0	0.31125045808054075	0.0102610041125453	0.03420334704181766	0.013681338816727066	0	0.044464351154362966	0.013681338816727066	0.01710167352090883	0.006840669408363533	0.006840669408363533	0.01710167352090883	0.03762368174599943	0	0	0	0	0	0	0	0
LK-2203220	494.92976098375345	47.03399393879462	541.9637549225481	731.2440769458971	276.65933350008436	200.64204568589926	0	13.500561330440398	0	0	0	0.43594143549353453	1.79825842141083	0	0.22478230267635374	0	0.0613042643662783	0	0	0	0.5244920395781587	0.0613042643662783	0	0.6198542285923694	0.020434754788759432	0.06811584929586477	0.02724633971834591	0	0.0885506040846242	0.02724633971834591	0.034057924647932385	0.013623169859172954	0.013623169859172954	0.034057924647932385	0.07492743422545124	0	0	0	0	0	0	0	0
LK-2203225	651.3123498513784	61.89529005950684	713.2076399108852	962.2947246572394	364.07517756074293	264.03876379331405	0	17.766323663713624	0	0	0	0.573685526981671	2.3664527987993926	0	0.2958065998499241	0	0.08067452723179748	0	0	0	0.6902153996498229	0.08067452723179748	0	0.8157091086770634	0.026891509077265827	0.08963836359088609	0.035855345436354435	0	0.11652987266815192	0.035855345436354435	0.044819181795443044	0.017927672718177218	0.017927672718177218	0.044819181795443044	0.0986021999499747	0	0	0	0	0	0	0	0
LK-2203230	422.23298994258727	40.125499525923	462.35848946851024	623.8367488206244	236.0227789637782	171.17113889001996	0	11.51755829983771	0	0	0	0.3719090470179684	1.5341248189491197	0	0.19176560236863996	0	0.0522997097369018	0	0	0	0.44745307219349323	0.0522997097369018	0	0.5288081762286738	0.017433236578967268	0.058110788596557564	0.023244315438623025	0	0.07554402517552483	0.023244315438623025	0.029055394298278782	0.011622157719311512	0.011622157719311512	0.029055394298278782	0.06392186745621332	0	0	0	0	0	0	0	0
LK-2203235	489.8578932366953	46.552005956501255	536.4098991931966	723.7505424255293	273.824225044063	198.58593590944258	0	13.362212281793699	0	0	0	0.43147405955337875	1.7798304956576874	0	0.22247881195721092	0	0.06067603962469389	0	0	0	0.5191172279001588	0.06067603962469389	0	0.6135021784274605	0.020225346541564628	0.06741782180521542	0.026967128722086172	0	0.08764316834678006	0.026967128722086172	0.03370891090260771	0.013483564361043086	0.013483564361043086	0.03370891090260771	0.07415960398573697	0	0	0	0	0	0	0	0
LK-2203240	370.24634553524163	35.18512270741596	405.4314682426576	547.0280199868538	206.96291728955924	150.0960136813388	0	10.09948055120904	0	0	0	0.32611844363137166	1.345238579979408	0	0.168154822497426	0	0.04586040613566164	0	0	0	0.392361252493994	0.04586040613566164	0	0.46369966203835655	0.015286802045220546	0.050956006817401825	0.02038240272696073	0	0.06624280886262236	0.02038240272696073	0.025478003408700912	0.010191201363480364	0.010191201363480364	0.025478003408700912	0.056051607499142	0	0	0	0	0	0	0	0
LK-2203245	294.16832932937007	27.95530297301542	322.1236323023855	434.6250021813359	164.43629044923887	119.25436703448837	0	8.024244821508553	0	0	0	0.25910780452903504	1.0688196936822696	0	0.1336024617102837	0	0.036437035011895554	0	0	0	0.31173907732399525	0.036437035011895554	0	0.3684189095647217	0.012145678337298517	0.04048559445766173	0.01619423778306469	0	0.05263127279496024	0.01619423778306469	0.020242797228830864	0.008097118891532345	0.008097118891532345	0.020242797228830864	0.044534153903427895	0	0	0	0	0	0	0	0
LK-2203250	221.04890264261576	21.00664289495268	242.05554553756843	326.5932128460326	123.56347687493093	89.61211775723768	0	6.029712703518641	0	0	0	0.1947031347251226	0.8031504307411307	0	0.10039380384264134	0	0.027380128320720367	0	0	0	0.23425220896616314	0.027380128320720367	0	0.2768435196872837	0.009126709440240122	0.030422364800800406	0.012168945920320163	0	0.03954907424104053	0.012168945920320163	0.015211182400400203	0.006084472960160081	0.006084472960160081	0.015211182400400203	0.03346460128088045	0	0	0	0	0	0	0	0
LK-2203255	460.6946536911112	43.78057505831438	504.4752287494256	680.662718933414	257.5223514219402	186.76330469481655	0	12.566705252075177	0	0	0	0.40578664789748303	1.6738699225771174	0	0.20923374032213968	0	0.057063747360583554	0	0	0	0.4882120607516593	0.057063747360583554	0	0.5769778899792337	0.019021249120194518	0.06340416373398172	0.02536166549359269	0	0.08242541285417625	0.02536166549359269	0.03170208186699086	0.012680832746796345	0.012680832746796345	0.03170208186699086	0.0697445801073799	0	0	0	0	0	0	0	0
LK-2203260	321.64094629260154	30.56607121043784	352.20701750303937	475.2149808333285	179.79312791935456	130.39162832362882	0	8.773635501678175	0	0	0	0.2833060908715455	1.1686376248451253	0	0.14607970310564067	0	0.03983991902881109	0	0	0	0.34085264057982817	0.03983991902881109	0	0.40282584795797877	0.013279973009603697	0.044266576698678985	0.017706630679471595	0	0.057546549708282685	0.017706630679471595	0.022133288349339492	0.008853315339735797	0.008853315339735797	0.022133288349339492	0.04869323436854688	0	0	0	0	0	0	0	0
LK-2203265	627.2209780528523	59.60584714361334	686.8268251964656	926.700435685492	350.6084123946415	254.27224235514475	0	17.1091656826418	0	0	0	0.552465491265931	2.2789201514719655	0	0.2848650189339957	0	0.07769045970927155	0	0	0	0.6646850441793233	0.07769045970927155	0	0.7855368703937456	0.025896819903090517	0.08632273301030172	0.03452909320412069	0	0.11221955291339224	0.03452909320412069	0.04316136650515086	0.017264546602060345	0.017264546602060345	0.04316136650515086	0.0949550063113319	0	0	0	0	0	0	0	0
LK-2203270	267.96367930290324	25.465031731166345	293.4287110340696	395.9084071594353	149.7882300931285	108.63113318946212	0	7.309441403500608	0	0	0	0.23602636217156353	0.9736087439576996	0	0.12170109299471245	0	0.033191207180376124	0	0	0	0.28396921698766237	0.033191207180376124	0	0.3355999837126919	0.011063735726792041	0.0368791190893068	0.01475164763572272	0	0.04794285481609884	0.01475164763572272	0.0184395595446534	0.00737582381786136	0.00737582381786136	0.0184395595446534	0.04056703099823748	0	0	0	0	0	0	0	0
LK-2203275	389.6885052322977	37.03274330620721	426.72124853850494	575.753235648264	217.83083303764113	157.9777678244228	0	10.629818571021389	0	0	0	0.34324338473530214	1.4158789620331214	0	0.17698487025414017	0	0.04826860097840186	0	0	0	0.4129646972596604	0.04826860097840186	0	0.4880491876705077	0.01608953365946729	0.053631778864890955	0.021452711545956384	0	0.06972131252435824	0.021452711545956384	0.026815889432445478	0.010726355772978192	0.010726355772978192	0.026815889432445478	0.05899495675138006	0	0	0	0	0	0	0	0
LK-2203280	552.4109287837452	52.49652440478614	604.9074531885315	816.1708015100661	308.7905626683264	223.9446231524085	0	15.068517215102988	0	0	0	0.4865716961486333	2.0071082466131123	0	0.25088853082663903	0	0.06842414477090156	0	0	0	0.5854065719288245	0.06842414477090156	0	0.691844130461338	0.022808048256967188	0.07602682752322396	0.030410731009289583	0	0.09883487578019115	0.030410731009289583	0.03801341376161198	0.015205365504644791	0.015205365504644791	0.03801341376161198	0.08362951027554635	0	0	0	0	0	0	0	0
LK-2203285	350.8041858381856	33.33750210862471	384.14168794681035	518.3028043254437	196.0950015414774	142.21425953825482	0	9.569142531396695	0	0	0	0.30899350252744123	1.274598197925695	0	0.15932477474071188	0	0.04345221129292142	0	0	0	0.3717578077283277	0.04345221129292142	0	0.4393501364062055	0.014484070430973807	0.048280234769912694	0.019312093907965077	0	0.0627643052008865	0.019312093907965077	0.024140117384956347	0.009656046953982539	0.009656046953982539	0.024140117384956347	0.05310825824690396	0	0	0	0	0	0	0	0
LK-2203290	414.6251883220001	39.40251755248294	454.02770587448305	612.5964470400726	231.77011627974616	168.0869742253349	0	11.31003472686766	0	0	0	0.3652079831077347	1.5064829303194058	0	0.18831036628992573	0	0.051357372624525194	0	0	0	0.43939085467649336	0.051357372624525194	0	0.5192801009813103	0.017119124208175067	0.05706374736058355	0.02282549894423342	0	0.07418287156875862	0.02282549894423342	0.028531873680291774	0.01141274947211671	0.01141274947211671	0.028531873680291774	0.0627701220966419	0	0	0	0	0	0	0	0
LK-2203295	409.55332057494195	38.92052957018957	448.47385014513156	605.1029125197048	228.9350078237248	166.03086444887822	0	11.17168567822096	0	0	0	0.36074060716757894	1.488055004566263	0	0.18600687557078288	0	0.05072914788294079	0	0	0	0.4340160429984934	0.05072914788294079	0	0.5129280508164014	0.016909715960980263	0.05636571986993421	0.022546287947973684	0	0.07327543583091448	0.022546287947973684	0.028182859934967105	0.011273143973986842	0.011273143973986842	0.028182859934967105	0.06200229185692763	0	0	0	0	0	0	0	0
LK-2206	30560.539109898622	2904.2185873086974	33464.75769720731	45152.29225247653	17082.946001756707	12389.089458039822	0	833.6221926206863	0	0	0	26.91817372740863	111.0374666255606	0	13.879683328195075	0	3.7853681804168393	0	0	0	32.385927765788516	3.7853681804168393	0	38.27427826865914	1.2617893934722793	4.205964644907598	1.6823858579630393	0	5.467754038379878	1.6823858579630393	2.102982322453799	0.8411929289815196	0.8411929289815196	2.102982322453799	4.626561109398358	0	0	0	0	0	0	0	0
LK-2206005	247.67620831467082	23.53707980199287	271.21328811666365	365.93426907796385	138.44779626904307	100.40669408363533	0	6.756045208913811	0	0	0	0.21815685841094043	0.8998970409451292	0	0.11248713011814115	0	0.030678308214038497	0	0	0	0.2624699702756627	0.030678308214038497	0	0.31019178305305595	0.010226102738012832	0.03408700912670944	0.013634803650683777	0	0.044313111864722275	0.013634803650683777	0.01704350456335472	0.006817401825341888	0.006817401825341888	0.01704350456335472	0.03749571003938039	0	0	0	0	0	0	0	0
LK-2206010	256.97463251761064	24.42072443619738	281.39535695380806	379.67241569863825	143.64549510508223	104.17622867380594	0	7.00968513143276	0	0	0	0.22634704763455935	0.9336815714925573	0	0.11671019643656966	0	0.03183005357360991	0	0	0	0.2723237916853292	0.03183005357360991	0	0.3218372083553891	0.010610017857869969	0.0353667261928999	0.014146690477159959	0	0.04597674405076987	0.014146690477159959	0.01768336309644995	0.0070733452385799795	0.0070733452385799795	0.01768336309644995	0.03890339881218989	0	0	0	0	0	0	0	0
LK-2206015	308.9612769249562	29.361101254704415	338.32237817966063	456.48114453240885	172.70535677930116	125.25135388248708	0	8.427762880061426	0	0	0	0.27213765102115606	1.1225678104622687	0	0.1403209763077836	0	0.03826935717485007	0	0	0	0.3274156113848284	0.03826935717485007	0	0.38694572254570625	0.01275645239161669	0.04252150797205563	0.017008603188822254	0	0.05527796036367232	0.017008603188822254	0.021260753986027815	0.008504301594411127	0.008504301594411127	0.021260753986027815	0.0467736587692612	0	0	0	0	0	0	0	0
LK-2206020	232.46060507349648	22.09111585511276	254.55172092860923	343.45366551686027	129.94247090097898	94.23836475426523	0	6.340998062973713	0	0	0	0.20475473059047308	0.8446132636857014	0	0.10557665796071268	0	0.028793633989285278	0	0	0	0.24634553524166292	0.028793633989285278	0	0.2911356325583289	0.009597877996428425	0.03199292665476142	0.012797170661904568	0	0.04159080465118985	0.012797170661904568	0.01599646332738071	0.006398585330952284	0.006398585330952284	0.01599646332738071	0.03519221932023756	0	0	0	0	0	0	0	0
LK-2206025	486.0539924264017	46.190514969781226	532.2445073961829	718.1303915352532	271.69789370204694	197.04385357710004	0	13.258450495308672	0	0	0	0.4281235275982619	1.7660095513428302	0	0.22075119391785378	0	0.060204871068505576	0	0	0	0.5150861191416588	0.060204871068505576	0	0.6087381408037786	0.020068290356168528	0.06689430118722842	0.026757720474891368	0	0.08696259154339694	0.026757720474891368	0.03344715059361421	0.013378860237445684	0.013378860237445684	0.03344715059361421	0.07358373130595126	0	0	0	0	0	0	0	0
LK-2206030	528.3195569852193	50.20708148889264	578.5266384741119	780.5765125383189	295.323797502225	214.17810171423918	0	14.411359234031167	0	0	0	0.4653516604328934	1.9195755992856853	0	0.23994694991071067	0	0.06544007724837564	0	0	0	0.5598762164583249	0.06544007724837564	0	0.6616718921780202	0.02181335908279188	0.0727111969426396	0.029084478777055837	0	0.09452455602543147	0.029084478777055837	0.0363555984713198	0.014542239388527918	0.014542239388527918	0.0363555984713198	0.07998231663690356	0	0	0	0	0	0	0	0
LK-2206035	662.7240522822591	62.97976301966693	725.703815301926	979.1551773280672	370.454171586791	268.6650107903416	0	18.077609023168698	0	0	0	0.5837371228470215	2.407915631743964	0	0.3009894539679955	0	0.0820880329003624	0	0	0	0.7023087259253228	0.0820880329003624	0	0.8300012215481087	0.02736267763345413	0.09120892544484711	0.036483570177938844	0	0.11857160307830124	0.036483570177938844	0.04560446272242356	0.018241785088969422	0.018241785088969422	0.04560446272242356	0.10032981798933183	0	0	0	0	0	0	0	0
LK-2206040	382.9260149028869	36.39009266314938	419.3161075660363	565.7618562877734	214.05068842961265	155.23628812248054	0	10.44535317282579	0	0	0	0.3372868834817611	1.3913083943622646	0	0.17391354929528308	0	0.04743096798962266	0	0	0	0.40579828168899384	0.04743096798962266	0	0.47957978745062907	0.015810322663207553	0.05270107554402517	0.02108043021761007	0	0.06851139820723273	0.02108043021761007	0.026350537772012586	0.010540215108805035	0.010540215108805035	0.026350537772012586	0.05797118309842769	0	0	0	0	0	0	0	0
LK-2206045	323.7542245205424	30.76689953639341	354.5211240569358	478.3372868834818	180.97442310936347	131.24834073048578	0	8.831280938614299	0	0	0	0.2851674975132771	1.1763159272422679	0	0.14703949090528348	0	0.04010167933780459	0	0	0	0.34309214544566147	0.04010167933780459	0	0.4054725355266908	0.013367226445934863	0.04455742148644955	0.017822968594579817	0	0.05792464793238441	0.017822968594579817	0.022278710743224774	0.008911484297289909	0.008911484297289909	0.022278710743224774	0.049013163635094496	0	0	0	0	0	0	0	0
LK-2206050	338.12451647054036	32.13253215289129	370.2570486234316	499.56896802452405	189.00723040142398	137.07398509711308	0	9.223269909779948	0	0	0	0.2978250626770518	1.2285283835428387	0	0.15356604794285483	0	0.0418816494389604	0	0	0	0.35832077853332794	0.0418816494389604	0	0.423470010993933	0.013960549812986802	0.04653516604328934	0.018614066417315736	0	0.06049571585627614	0.018614066417315736	0.02326758302164467	0.009307033208657868	0.009307033208657868	0.02326758302164467	0.05118868264761828	0	0	0	0	0	0	0	0
LK-2206055	382.9260149028869	36.39009266314938	419.3161075660363	565.7618562877734	214.05068842961265	155.23628812248054	0	10.44535317282579	0	0	0	0.3372868834817611	1.3913083943622646	0	0.17391354929528308	0	0.04743096798962266	0	0	0	0.40579828168899384	0.04743096798962266	0	0.47957978745062907	0.015810322663207553	0.05270107554402517	0.02108043021761007	0	0.06851139820723273	0.02108043021761007	0.026350537772012586	0.010540215108805035	0.010540215108805035	0.026350537772012586	0.05797118309842769	0	0	0	0	0	0	0	0
LK-2206060	320.7956350014251	30.48573988005561	351.28137488148076	473.9660584132672	179.320609843351	130.04894336088603	0	8.750577326903725	0	0	0	0.28256152821485286	1.165566303886268	0	0.1456957879857835	0	0.03973521490521369	0	0	0	0.33995683863349485	0.03973521490521369	0	0.4017671729304939	0.013245071635071229	0.04415023878357076	0.017660095513428304	0	0.05739531041864199	0.017660095513428304	0.02207511939178538	0.008830047756714152	0.008830047756714152	0.02207511939178538	0.04856526266192784	0	0	0	0	0	0	0	0
LK-2206065	262.4691559102569	24.94287808368186	287.4120339939388	387.7904114290368	146.71686259910535	106.40368093163401	0	7.159563267466684	0	0	0	0.23118670490306142	0.9536451577251284	0	0.11920564471564105	0	0.03251063037699301	0	0	0	0.2781465043364958	0.03251063037699301	0	0.32871859603404047	0.010836876792331005	0.036122922641103346	0.014449169056441339	0	0.046959799433434354	0.014449169056441339	0.018061461320551673	0.0072245845282206695	0.0072245845282206695	0.018061461320551673	0.03973521490521368	0	0	0	0	0	0	0	0
LK-2206070	815.3027403395904	77.47956815365912	892.7823084932495	1204.5856741491336	455.7436843054336	330.5196465654139	0	22.239609569956897	0	0	0	0.7181306823800411	2.9622890648176696	0	0.3702861331022087	0	0.10098712720969327	0	0	0	0.8640009772384869	0.10098712720969327	0	1.021092064009121	0.03366237573656443	0.11220791912188141	0.04488316764875257	0	0.14587029485844585	0.04488316764875257	0.056103959560940705	0.022441583824376284	0.022441583824376284	0.056103959560940705	0.12342871103406956	0	0	0	0	0	0	0	0
LK-2206075	276.8394478602549	26.308510700179742	303.14795856043463	409.02209257007905	154.74966989116587	112.22932529826133	0	7.551552238632331	0	0	0	0.24384427006683612	1.005857614025699	0	0.12573220175321237	0	0.03429060047814883	0	0	0	0.2933751374241622	0.03429060047814883	0	0.3467160715012826	0.011430200159382942	0.038100667197943146	0.015240266879177258	0	0.049530867357326085	0.015240266879177258	0.019050333598971573	0.007620133439588629	0.007620133439588629	0.019050333598971573	0.04191073391773746	0	0	0	0	0	0	0	0
LK-2206080	1065.9375381733785	101.29780761198978	1167.2353457853683	1574.891171697312	595.845293840489	432.125738018649	0	29.076358390581284	0	0	0	0.9388935100894057	3.8729357291187987	0	0.48411696613984984	0	0.1320318998563227	0	0	0	1.1296062543263161	0.1320318998563227	0	1.3349892096583738	0.044010633285440894	0.14670211095146965	0.058680844380587856	0	0.19071274423691054	0.058680844380587856	0.07335105547573482	0.029340422190293928	0.029340422190293928	0.07335105547573482	0.1613723220466166	0	0	0	0	0	0	0	0
LK-2206085	368.1330673073008	34.98429438146039	403.11736168876115	543.9057139367005	205.78162209955033	149.23930127448185	0	10.041835114272917	0	0	0	0.3242570369896401	1.3375602775822655	0	0.16719503469778318	0	0.04559864582666814	0	0	0	0.3901217476281607	0.04559864582666814	0	0.4610529744696445	0.01519954860888938	0.05066516202963126	0.020266064811852506	0	0.06586471063852065	0.020266064811852506	0.02533258101481563	0.010133032405926253	0.010133032405926253	0.02533258101481563	0.05573167823259439	0	0	0	0	0	0	0	0
LK-2206090	552.4109287837452	52.49652440478614	604.9074531885315	816.1708015100661	308.7905626683264	223.9446231524085	0	15.068517215102988	0	0	0	0.4865716961486333	2.0071082466131123	0	0.25088853082663903	0	0.06842414477090156	0	0	0	0.5854065719288245	0.06842414477090156	0	0.691844130461338	0.022808048256967188	0.07602682752322396	0.030410731009289583	0	0.09883487578019115	0.030410731009289583	0.03801341376161198	0.015205365504644791	0.015205365504644791	0.03801341376161198	0.08362951027554635	0	0	0	0	0	0	0	0
LK-2206095	492.81648275581256	46.83316561283905	539.6496483686516	728.1217708957438	275.4780383100755	199.7853332790423	0	13.442915893504273	0	0	0	0.43408002885180297	1.7905801190136872	0	0.2238225148767109	0	0.06104250405728479	0	0	0	0.5222525347123255	0.06104250405728479	0	0.6172075410236574	0.020347501352428264	0.06782500450809421	0.027130001803237686	0	0.08817250586052247	0.027130001803237686	0.03391250225404711	0.013565000901618843	0.013565000901618843	0.03391250225404711	0.07460750495890364	0	0	0	0	0	0	0	0
LK-2206100	638.2100248381449	60.65015443858231	698.8601792767272	942.9364271462891	356.7511473826878	258.72714687080094	0	17.40892195470965	0	0	0	0.5621448058029352	2.3188473239371077	0	0.28985591549213846	0	0.07905161331603777	0	0	0	0.6763304694816564	0.07905161331603777	0	0.7992996457510485	0.02635053777201259	0.08783512590670864	0.03513405036268345	0	0.11418566367872122	0.03513405036268345	0.04391756295335432	0.017567025181341726	0.017567025181341726	0.04391756295335432	0.09661863849737949	0	0	0	0	0	0	0	0
LK-2206105	466.6118327293456	44.342894370989974	510.9547271003356	689.4051758738431	260.82997795396506	189.16209943401603	0	12.728112475496326	0	0	0	0.4109985864943314	1.695369169289117	0	0.21192114616113963	0	0.057796676225765356	0	0	0	0.49448267437599247	0.057796676225765356	0	0.5843886151716274	0.019265558741921783	0.06421852913973929	0.025687411655895713	0	0.08348408788166106	0.025687411655895713	0.03210926456986964	0.012843705827947857	0.012843705827947857	0.03210926456986964	0.07064038205371322	0	0	0	0	0	0	0	0
LK-2206110	474.2196343499328	45.06587634443003	519.2855106943629	700.6454776543949	265.0826406379971	192.2462640987011	0	12.935636048466375	0	0	0	0.4176996504045651	1.723011057918831	0	0.21537638223985386	0	0.058739013338141965	0	0	0	0.5025448918929923	0.058739013338141965	0	0.593916690418991	0.019579671112713987	0.06526557037571329	0.026106228150285318	0	0.08484524148842729	0.026106228150285318	0.032632785187856644	0.013053114075142659	0.013053114075142659	0.032632785187856644	0.07179212741328463	0	0	0	0	0	0	0	0
LK-2206115	563.822631214626	53.58099736494622	617.4036285795722	833.0312541808938	315.1695566943745	228.57087014943605	0	15.379802574558061	0	0	0	0.4966232920139838	2.048571079557683	0	0.2560713849447104	0	0.06983765043946648	0	0	0	0.5974998982043243	0.06983765043946648	0	0.7061362433323832	0.023279216813155493	0.07759738937718497	0.031038955750873988	0	0.10087660619034046	0.031038955750873988	0.03879869468859248	0.015519477875436994	0.015519477875436994	0.03879869468859248	0.08535712831490347	0	0	0	0	0	0	0	0
LK-2206120	945.4806791807484	89.85059303252227	1035.3312722132707	1396.9197268385753	528.5114680099817	383.29313082780243	0	25.790568485222177	0	0	0	0.832793331510706	3.4352724924816624	0	0.4294090615602078	0	0.11711156224369303	0	0	0	1.0019544769738182	0.11711156224369303	0	1.184128018241785	0.03903718741456434	0.13012395804854782	0.052049583219419125	0	0.16916114546311214	0.052049583219419125	0.06506197902427391	0.026024791609709563	0.026024791609709563	0.06506197902427391	0.1431363538534026	0	0	0	0	0	0	0	0
LK-2206125	939.1408444969258	89.24810805465555	1028.3889525515813	1387.5528086881154	524.9675824399551	380.72299360723156	0	25.617632174413803	0	0	0	0.8272091115855112	3.412237585290234	0	0.4265296981612792	0	0.11632628131671252	0	0	0	0.9952359623763182	0.11632628131671252	0	1.1761879555356487	0.03877542710557084	0.12925142368523612	0.05170056947409445	0	0.16802685079080698	0.05170056947409445	0.06462571184261806	0.025850284737047226	0.025850284737047226	0.06462571184261806	0.14217656605375975	0	0	0	0	0	0	0	0
LK-2206130	438.2939044749379	41.65179480318533	479.94569927812324	647.5662748017893	245.0006224078458	177.68215318213282	0	11.955663620552256	0	0	0	0.38605573749512834	1.5924799171674044	0	0.19905998964592556	0	0.05428908808525242	0	0	0	0.4644733091738263	0.05428908808525242	0	0.5489230017508856	0.01809636269508414	0.0603212089836138	0.02412848359344552	0	0.07841757167869795	0.02412848359344552	0.0301606044918069	0.01206424179672276	0.01206424179672276	0.0301606044918069	0.06635332988197518	0	0	0	0	0	0	0	0
LK-2206135	372.3596237631826	35.38595103337153	407.7455747965541	550.1503260370072	208.14421247956818	150.9527260881958	0	10.157125988145166	0	0	0	0.3279798502731033	1.352916882376551	0	0.16911461029706887	0	0.04612216644465515	0	0	0	0.39460075735982736	0.04612216644465515	0	0.4663463496070687	0.015374055481551716	0.05124685160517239	0.020498740642068955	0	0.06662090708672411	0.020498740642068955	0.025623425802586194	0.010249370321034477	0.010249370321034477	0.025623425802586194	0.05637153676568962	0	0	0	0	0	0	0	0
